"p","U:0","U:1","U:2","k","nut","omega","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-21.325,-1.9261,0.15104,-9.914e-022,0.86242,7.4791e-005,6849,0.10522,-0.011461,4.3375e-022,1,0.070315,0.070315,-0.025,0
-21.621,-1.9487,0.14599,-1.5424e-021,0.86963,7.593e-005,6862.5,0.10745,-0.011116,6.2298e-022,1,0.07052,0.07052,-0.025,0
-21.9,-1.9697,0.14132,-1.8101e-021,0.87625,7.7133e-005,6874.1,0.10953,-0.010788,7.1477e-022,1,0.070725,0.070725,-0.025,0
-22.162,-1.9889,0.13701,-1.8104e-021,0.88231,7.8394e-005,6883.9,0.11144,-0.010476,7.147e-022,1,0.07093,0.07093,-0.025,0
-22.424,-2.0082,0.13269,-1.8107e-021,0.88837,7.9657e-005,6893.7,0.11336,-0.010164,7.1462e-022,1,0.071135,0.071135,-0.025,0
-22.687,-2.0274,0.12837,-1.8111e-021,0.89444,8.092e-005,6903.5,0.11528,-0.0098527,7.1454e-022,1,0.07134,0.07134,-0.025,0
-22.949,-2.0467,0.12405,-1.8114e-021,0.9005,8.2183e-005,6913.3,0.11719,-0.0095412,7.1446e-022,1,0.071545,0.071545,-0.025,0
-23.203,-2.0652,0.1199,-2.2233e-021,0.90628,8.3441e-005,6922,0.11903,-0.0092396,6.2628e-022,1,0.07175,0.07175,-0.025,0
-23.431,-2.0815,0.11625,-3.8145e-021,0.91124,8.4682e-005,6927.9,0.12065,-0.0089663,2.8584e-022,1,0.071955,0.071955,-0.025,0
-23.66,-2.0979,0.1126,-5.4062e-021,0.9162,8.5923e-005,6933.8,0.12227,-0.008693,-5.4518e-023,1,0.07216,0.07216,-0.025,0
-23.888,-2.1142,0.10895,-6.9985e-021,0.92116,8.7164e-005,6939.6,0.12389,-0.0084198,-3.9481e-022,1,0.072365,0.072365,-0.025,0
-24.116,-2.1306,0.1053,-8.5913e-021,0.92612,8.8406e-005,6945.5,0.12551,-0.0081467,-7.3503e-022,1,0.07257,0.07257,-0.025,0
-24.345,-2.147,0.10165,-1.0185e-020,0.93108,8.9649e-005,6951.3,0.12713,-0.0078736,-1.0752e-021,1,0.072775,0.072775,-0.025,0
-24.541,-2.161,0.098541,-9.8302e-021,0.93504,9.0842e-005,6954.4,0.12849,-0.0076357,-1.314e-021,1,0.07298,0.07298,-0.025,0
-24.736,-2.1749,0.095458,-9.399e-021,0.93896,9.2034e-005,6957.3,0.12985,-0.0073992,-1.5487e-021,1,0.073185,0.073185,-0.025,0
-24.931,-2.1888,0.092373,-8.9675e-021,0.94288,9.3227e-005,6960.2,0.1312,-0.0071628,-1.7834e-021,1,0.07339,0.07339,-0.025,0
-25.126,-2.2027,0.089288,-8.5359e-021,0.9468,9.442e-005,6963.1,0.13255,-0.0069265,-2.0181e-021,1,0.073595,0.073595,-0.025,0
-25.321,-2.2166,0.086201,-8.1042e-021,0.95072,9.5613e-005,6966.1,0.13391,-0.0066902,-2.2527e-021,1,0.0738,0.0738,-0.025,0
-25.496,-2.2292,0.083409,-6.4718e-021,0.95396,9.6745e-005,6969.5,0.13511,-0.0064741,-2.3773e-021,1,0.074005,0.074005,-0.025,0
-25.658,-2.2409,0.080794,-4.1163e-021,0.95677,9.7839e-005,6973.2,0.13621,-0.0062702,-2.4358e-021,1,0.07421,0.07421,-0.025,0
-25.821,-2.2527,0.078179,-1.76e-021,0.95959,9.8934e-005,6976.9,0.13732,-0.0060663,-2.4943e-021,1,0.074415,0.074415,-0.025,0
-25.983,-2.2645,0.075562,5.9722e-022,0.96241,0.00010003,6980.6,0.13842,-0.0058625,-2.5527e-021,1,0.07462,0.07462,-0.025,0
-26.146,-2.2763,0.072944,2.9552e-021,0.96522,0.00010113,6984.3,0.13952,-0.0056587,-2.6111e-021,1,0.074825,0.074825,-0.025,0
-26.301,-2.2877,0.070419,4.6317e-021,0.96817,0.00010216,6988.1,0.1406,-0.0054626,-2.5986e-021,1,0.07503,0.07503,-0.025,0
-26.432,-2.2976,0.068182,4.2054e-021,0.97153,0.00010302,6992.3,0.1416,-0.0052902,-2.3672e-021,1,0.075235,0.075235,-0.025,0
-26.563,-2.3076,0.065944,3.7789e-021,0.97488,0.00010388,6996.5,0.1426,-0.0051178,-2.136e-021,1,0.07544,0.07544,-0.025,0
-26.694,-2.3175,0.063704,3.3522e-021,0.97823,0.00010474,7000.6,0.14359,-0.0049455,-1.9047e-021,1,0.075645,0.075645,-0.025,0
-26.825,-2.3275,0.061464,2.9254e-021,0.98159,0.0001056,7004.8,0.14459,-0.0047732,-1.6735e-021,1,0.07585,0.07585,-0.025,0
-26.957,-2.3375,0.059223,2.4984e-021,0.98494,0.00010645,7009,0.14558,-0.004601,-1.4424e-021,1,0.076055,0.076055,-0.025,0
-27.063,-2.3461,0.057224,2.0581e-021,0.98781,0.00010733,7009.4,0.14643,-0.0044464,-1.1902e-021,1,0.07626,0.07626,-0.025,0
-27.164,-2.3545,0.055276,1.6148e-021,0.99057,0.0001082,7009.1,0.14725,-0.0042955,-9.3358e-022,1,0.076465,0.076465,-0.025,0
-27.265,-2.3628,0.053327,1.1713e-021,0.99333,0.00010908,7008.8,0.14806,-0.0041448,-6.7699e-022,1,0.07667,0.07667,-0.025,0
-27.366,-2.3712,0.051377,7.2766e-022,0.99609,0.00010995,7008.5,0.14888,-0.003994,-4.2045e-022,1,0.076875,0.076875,-0.025,0
-27.468,-2.3795,0.049426,2.8387e-022,0.99885,0.00011083,7008.1,0.1497,-0.0038433,-1.6397e-022,1,0.07708,0.07708,-0.025,0
-27.558,-2.3873,0.047559,0,1.001,0.0001116,7007.8,0.15043,-0.0036979,0,1,0.077285,0.077285,-0.025,0
-27.63,-2.3942,0.045841,0,1.0022,0.00011219,7007.3,0.151,-0.0035618,0,1,0.07749,0.07749,-0.025,0
-27.703,-2.4011,0.044122,0,1.0033,0.00011278,7006.9,0.15158,-0.0034258,0,1,0.077695,0.077695,-0.025,0
-27.775,-2.4081,0.042402,0,1.0045,0.00011338,7006.4,0.15216,-0.0032898,0,1,0.0779,0.0779,-0.025,0
-27.847,-2.415,0.040682,0,1.0057,0.00011397,7006,0.15274,-0.0031538,0,1,0.078105,0.078105,-0.025,0
-27.919,-2.4219,0.038961,0,1.0068,0.00011456,7005.5,0.15332,-0.0030178,0,1,0.07831,0.07831,-0.025,0
-27.968,-2.4277,0.037405,0,1.0078,0.00011529,7002.8,0.15379,-0.002895,0,1,0.078515,0.078515,-0.025,0
-28.012,-2.4332,0.035876,0,1.0088,0.00011604,6999.8,0.15425,-0.0027744,0,1,0.07872,0.07872,-0.025,0
-28.057,-2.4388,0.034347,0,1.0098,0.00011679,6996.7,0.15471,-0.0026538,0,1,0.078925,0.078925,-0.025,0
-28.101,-2.4444,0.032817,0,1.0108,0.00011754,6993.6,0.15516,-0.0025333,0,1,0.07913,0.07913,-0.025,0
-28.146,-2.45,0.031287,0,1.0118,0.00011829,6990.5,0.15562,-0.0024128,0,1,0.079335,0.079335,-0.025,0
-28.182,-2.4553,0.029805,0,1.0127,0.00011904,6987.3,0.15604,-0.0022962,0,1,0.07954,0.07954,-0.025,0
-28.2,-2.4597,0.028433,0,1.0133,0.00011978,6984,0.15636,-0.0021883,0,1,0.079745,0.079745,-0.025,0
-28.218,-2.4641,0.02706,0,1.0139,0.00012051,6980.6,0.15668,-0.0020806,0,1,0.07995,0.07995,-0.025,0
-28.236,-2.4685,0.025687,0,1.0145,0.00012125,6977.3,0.157,-0.0019728,0,1,0.080155,0.080155,-0.025,0
-28.255,-2.4729,0.024314,0,1.0151,0.00012199,6973.9,0.15732,-0.0018651,0,1,0.08036,0.08036,-0.025,0
-28.273,-2.4773,0.02294,0,1.0158,0.00012272,6970.6,0.15763,-0.0017573,0,1,0.080565,0.080565,-0.025,0
-28.273,-2.4809,0.021666,-3.4196e-021,1.0164,0.00012357,6966.9,0.15787,-0.001658,0,1,0.08077,0.08077,-0.025,0
-28.266,-2.4843,0.020433,-8.207e-021,1.0171,0.00012447,6963,0.15808,-0.001562,0,1,0.080975,0.080975,-0.025,0
-28.259,-2.4876,0.019198,-1.2996e-020,1.0178,0.00012537,6959.2,0.15829,-0.001466,0,1,0.08118,0.08118,-0.025,0
-28.252,-2.4909,0.017964,-1.7787e-020,1.0185,0.00012627,6955.4,0.15849,-0.00137,0,1,0.081385,0.081385,-0.025,0
-28.245,-2.4942,0.016729,-2.2579e-020,1.0192,0.00012716,6951.5,0.1587,-0.0012741,0,1,0.08159,0.08159,-0.025,0
-28.237,-2.4974,0.015504,-2.7385e-020,1.0199,0.00012804,6947.7,0.1589,-0.0011791,0,1,0.081795,0.081795,-0.025,0
-28.206,-2.4997,0.014402,-3.2319e-020,1.0198,0.00012862,6943.4,0.15898,-0.0010948,0,1,0.082,0.082,-0.025,0
-28.176,-2.502,0.013301,-3.7254e-020,1.0197,0.00012921,6939.1,0.15906,-0.0010105,0,1,0.082205,0.082205,-0.025,0
-28.146,-2.5043,0.012198,-4.2192e-020,1.0196,0.00012979,6934.8,0.15914,-0.00092625,0,1,0.08241,0.08241,-0.025,0
-28.116,-2.5066,0.011096,-4.7132e-020,1.0196,0.00013038,6930.5,0.15922,-0.00084202,0,1,0.082615,0.082615,-0.025,0
-28.085,-2.5089,0.0099927,-5.2073e-020,1.0195,0.00013097,6926.2,0.1593,-0.0007578,0,1,0.08282,0.08282,-0.025,0
-28.046,-2.5108,0.0089415,-5.315e-020,1.0189,0.00013132,6921.8,0.15933,-0.00067862,0,1,0.083025,0.083025,-0.025,0
-27.994,-2.5122,0.0079684,-4.8437e-020,1.0177,0.00013132,6917.1,0.15931,-0.00060697,0,1,0.08323,0.08323,-0.025,0
-27.942,-2.5135,0.0069949,-4.3723e-020,1.0165,0.00013133,6912.4,0.15928,-0.00053534,0,1,0.083435,0.083435,-0.025,0
-27.89,-2.5149,0.006021,-3.9006e-020,1.0152,0.00013133,6907.8,0.15926,-0.00046372,0,1,0.08364,0.08364,-0.025,0
-27.838,-2.5163,0.0050468,-3.4288e-020,1.014,0.00013134,6903.1,0.15923,-0.00039212,0,1,0.083845,0.083845,-0.025,0
-27.786,-2.5176,0.0040722,-2.9569e-020,1.0128,0.00013134,6898.4,0.1592,-0.00032053,0,1,0.08405,0.08405,-0.025,0
-27.72,-2.5184,0.0031734,-2.5145e-020,1.0117,0.00013151,6893.2,0.15914,-0.0002566,2.6134e-022,1,0.084255,0.084255,-0.025,0
-27.647,-2.5188,0.0023107,-2.0862e-020,1.0107,0.00013176,6887.8,0.15905,-0.00019632,6.4717e-022,1,0.08446,0.08446,-0.025,0
-27.575,-2.5193,0.0014477,-1.6577e-020,1.0098,0.00013201,6882.4,0.15896,-0.00013605,1.0329e-021,1,0.084665,0.084665,-0.025,0
-27.502,-2.5198,0.0005843,-1.229e-020,1.0088,0.00013225,6877,0.15887,-7.5793e-005,1.4186e-021,1,0.08487,0.08487,-0.025,0
-27.43,-2.5202,-0.00027935,-8.0023e-021,1.0079,0.0001325,6871.6,0.15878,-1.5553e-005,1.8042e-021,1,0.085075,0.085075,-0.025,0
-27.358,-2.5207,-0.0011434,-3.7127e-021,1.0069,0.00013275,6866.2,0.15869,4.4675e-005,2.1897e-021,1,0.08528,0.08528,-0.025,0
-27.268,-2.5204,-0.001935,-3.8516e-021,1.0063,0.0001332,6859.8,0.15854,9.8809e-005,2.5766e-021,1,0.085485,0.085485,-0.025,0
-27.177,-2.52,-0.0027197,-4.4312e-021,1.0057,0.00013367,6853.5,0.15837,0.00015233,2.9636e-021,1,0.08569,0.08569,-0.025,0
-27.086,-2.5196,-0.0035047,-5.011e-021,1.0051,0.00013414,6847.1,0.15821,0.00020584,3.3505e-021,1,0.085895,0.085895,-0.025,0
-26.995,-2.5193,-0.00429,-5.5911e-021,1.0045,0.00013462,6840.7,0.15805,0.00025933,3.7373e-021,1,0.0861,0.0861,-0.025,0
-26.904,-2.5189,-0.0050756,-6.1713e-021,1.004,0.00013509,6834.3,0.15788,0.00031281,4.124e-021,1,0.086305,0.086305,-0.025,0
-26.811,-2.5184,-0.0058558,-6.6405e-021,1.0033,0.00013553,6827.9,0.15772,0.0003659,4.4362e-021,1,0.08651,0.08651,-0.025,0
-26.703,-2.5172,-0.0065838,-6.0734e-021,1.0023,0.00013573,6821.6,0.15749,0.00041539,4.0563e-021,1,0.086715,0.086715,-0.025,0
-26.594,-2.516,-0.007312,-5.5061e-021,1.0013,0.00013593,6815.4,0.15726,0.00046487,3.6764e-021,1,0.08692,0.08692,-0.025,0
-26.486,-2.5148,-0.0080405,-4.9386e-021,1.0003,0.00013613,6809.1,0.15704,0.00051434,3.2966e-021,1,0.087125,0.087125,-0.025,0
-26.378,-2.5137,-0.0087693,-4.371e-021,0.9993,0.00013633,6802.9,0.15681,0.0005638,2.9169e-021,1,0.08733,0.08733,-0.025,0
-26.27,-2.5125,-0.0094983,-3.803e-021,0.99829,0.00013654,6796.6,0.15659,0.00061325,2.5372e-021,1,0.087535,0.087535,-0.025,0
-26.158,-2.5111,-0.010216,-1.9876e-021,0.99711,0.00013668,6790.2,0.15635,0.00066172,2.1573e-021,1,0.08774,0.08774,-0.025,0
-26.034,-2.5092,-0.010896,3.7931e-021,0.99541,0.00013665,6783.4,0.15606,0.00070714,1.7762e-021,1,0.087945,0.087945,-0.025,0
-25.91,-2.5072,-0.011576,9.576e-021,0.9937,0.00013661,6776.5,0.15577,0.00075254,1.3952e-021,1,0.08815,0.08815,-0.025,0
-25.786,-2.5053,-0.012257,1.5361e-020,0.992,0.00013658,6769.7,0.15548,0.00079794,1.0143e-021,1,0.088355,0.088355,-0.025,0
-25.662,-2.5033,-0.012937,2.1148e-020,0.9903,0.00013655,6762.8,0.15519,0.00084332,6.3346e-022,1,0.08856,0.08856,-0.025,0
-25.538,-2.5014,-0.013618,2.6937e-020,0.98859,0.00013651,6756,0.1549,0.0008887,2.527e-022,1,0.088765,0.088765,-0.025,0
-25.41,-2.4992,-0.014286,3.0783e-020,0.98678,0.00013647,6748.9,0.15459,0.00093272,0,1,0.08897,0.08897,-0.025,0
-25.272,-2.4966,-0.014928,3.0789e-020,0.98473,0.00013641,6741.5,0.15424,0.0009741,0,1,0.089175,0.089175,-0.025,0
-25.134,-2.4939,-0.015569,3.0795e-020,0.98268,0.00013636,6734.2,0.1539,0.0010155,0,1,0.08938,0.08938,-0.025,0
-24.996,-2.4913,-0.016211,3.08e-020,0.98064,0.0001363,6726.8,0.15355,0.0010568,0,1,0.089585,0.089585,-0.025,0
-24.859,-2.4886,-0.016853,3.0806e-020,0.97859,0.00013625,6719.4,0.15321,0.0010982,0,1,0.08979,0.08979,-0.025,0
-24.721,-2.486,-0.017495,3.0812e-020,0.97654,0.00013619,6712,0.15286,0.0011395,0,1,0.089995,0.089995,-0.025,0
-24.578,-2.483,-0.018126,2.6625e-020,0.97411,0.00013601,6704.7,0.15249,0.0011794,1.4271e-022,1,0.0902,0.0902,-0.025,0
-24.428,-2.4797,-0.018736,1.5797e-020,0.97105,0.00013563,6697.3,0.15208,0.001217,5.1138e-022,1,0.090405,0.090405,-0.025,0
-24.278,-2.4764,-0.019347,4.9657e-021,0.968,0.00013524,6690,0.15167,0.0012546,8.7996e-022,1,0.09061,0.09061,-0.025,0
-24.128,-2.4731,-0.019958,-5.8703e-021,0.96494,0.00013486,6682.6,0.15126,0.0012922,1.2485e-021,1,0.090815,0.090815,-0.025,0
-23.978,-2.4697,-0.02057,-1.671e-020,0.96189,0.00013448,6675.3,0.15086,0.0013297,1.6169e-021,1,0.09102,0.09102,-0.025,0
-23.828,-2.4664,-0.021181,-2.7554e-020,0.95883,0.0001341,6668,0.15045,0.0013673,1.9852e-021,1,0.091225,0.091225,-0.025,0
-23.673,-2.4628,-0.021777,-3.4156e-020,0.95571,0.00013376,6659.7,0.15001,0.0014037,2.2092e-021,1,0.09143,0.09143,-0.025,0
-23.513,-2.4588,-0.022349,-3.4162e-020,0.95246,0.00013349,6649.9,0.14954,0.0014384,2.2089e-021,1,0.091635,0.091635,-0.025,0
-23.352,-2.4548,-0.022921,-3.4168e-020,0.94922,0.00013323,6640.1,0.14906,0.001473,2.2086e-021,1,0.09184,0.09184,-0.025,0
-23.191,-2.4508,-0.023493,-3.4174e-020,0.94597,0.00013296,6630.3,0.14858,0.0015077,2.2084e-021,1,0.092045,0.092045,-0.025,0
-23.03,-2.4469,-0.024065,-3.4181e-020,0.94273,0.0001327,6620.5,0.14811,0.0015423,2.2081e-021,1,0.09225,0.09225,-0.025,0
-22.869,-2.4429,-0.024638,-3.4187e-020,0.93949,0.00013243,6610.7,0.14763,0.0015769,2.2079e-021,1,0.092455,0.092455,-0.025,0
-22.705,-2.4387,-0.025192,-3.223e-020,0.93632,0.0001322,6600.7,0.14714,0.0016107,2.0809e-021,1,0.09266,0.09266,-0.025,0
-22.536,-2.4341,-0.025712,-2.6619e-020,0.93329,0.00013205,6590.4,0.14664,0.001643,1.7181e-021,1,0.092865,0.092865,-0.025,0
-22.366,-2.4295,-0.026233,-2.1006e-020,0.93027,0.0001319,6580,0.14613,0.0016754,1.3554e-021,1,0.09307,0.09307,-0.025,0
-22.196,-2.4249,-0.026753,-1.5391e-020,0.92724,0.00013175,6569.7,0.14562,0.0017077,9.9282e-022,1,0.093275,0.093275,-0.025,0
-22.027,-2.4203,-0.027274,-9.7745e-021,0.92422,0.0001316,6559.3,0.14512,0.00174,6.3032e-022,1,0.09348,0.09348,-0.025,0
-21.857,-2.4157,-0.027795,-4.1554e-021,0.92119,0.00013145,6549,0.14461,0.0017723,2.6788e-022,1,0.093685,0.093685,-0.025,0
-21.685,-2.4109,-0.028305,1.2539e-021,0.91815,0.00013127,6538.6,0.1441,0.0018036,0,1,0.09389,0.09389,-0.025,0
-21.508,-2.4057,-0.028782,6.0648e-021,0.91506,0.00013103,6528.2,0.14355,0.0018324,0,1,0.094095,0.094095,-0.025,0
-21.331,-2.4006,-0.029259,1.0877e-020,0.91197,0.0001308,6517.7,0.14301,0.0018612,0,1,0.0943,0.0943,-0.025,0
-21.154,-2.3954,-0.029736,1.5692e-020,0.90887,0.00013056,6507.2,0.14246,0.0018899,0,1,0.094505,0.094505,-0.025,0
-20.977,-2.3903,-0.030214,2.0508e-020,0.90578,0.00013032,6496.8,0.14192,0.0019187,0,1,0.09471,0.09471,-0.025,0
-20.8,-2.3851,-0.030691,2.5326e-020,0.90269,0.00013008,6486.3,0.14137,0.0019474,0,1,0.094915,0.094915,-0.025,0
-20.623,-2.3799,-0.031165,2.9547e-020,0.89961,0.00012985,6475.8,0.14082,0.0019756,0,1,0.09512,0.09512,-0.025,0
-20.44,-2.3742,-0.031605,2.9552e-020,0.89657,0.00012971,6464.5,0.14024,0.0020002,0,1,0.095325,0.095325,-0.025,0
-20.257,-2.3685,-0.032045,2.9558e-020,0.89354,0.00012957,6453.3,0.13966,0.0020247,0,1,0.09553,0.09553,-0.025,0
-20.075,-2.3629,-0.032486,2.9563e-020,0.8905,0.00012942,6442.1,0.13907,0.0020492,0,1,0.095735,0.095735,-0.025,0
-19.892,-2.3572,-0.032926,2.9569e-020,0.88747,0.00012928,6430.9,0.13849,0.0020738,0,1,0.09594,0.09594,-0.025,0
-19.709,-2.3515,-0.033367,2.9574e-020,0.88444,0.00012913,6419.7,0.13791,0.0020983,0,1,0.096145,0.096145,-0.025,0
-19.527,-2.3458,-0.033808,2.958e-020,0.8814,0.00012899,6408.4,0.13733,0.0021228,0,1,0.09635,0.09635,-0.025,0
-19.34,-2.3397,-0.034203,2.56e-020,0.87809,0.00012879,6396.4,0.13671,0.0021438,-2.8905e-022,1,0.096555,0.096555,-0.025,0
-19.153,-2.3336,-0.034595,2.1366e-020,0.87477,0.0001286,6384.3,0.13609,0.0021646,-5.9633e-022,1,0.09676,0.09676,-0.025,0
-18.966,-2.3275,-0.034987,1.713e-020,0.87144,0.0001284,6372.2,0.13548,0.0021854,-9.0356e-022,1,0.096965,0.096965,-0.025,0
-18.779,-2.3213,-0.035379,1.2893e-020,0.86812,0.0001282,6360.1,0.13486,0.0022062,-1.2107e-021,1,0.09717,0.09717,-0.025,0
-18.592,-2.3152,-0.035772,8.6543e-021,0.86479,0.000128,6348,0.13424,0.002227,-1.5178e-021,1,0.097375,0.097375,-0.025,0
-18.406,-2.309,-0.036164,4.4139e-021,0.86147,0.0001278,6336,0.13362,0.0022478,-1.8248e-021,1,0.09758,0.09758,-0.025,0
-18.217,-2.3026,-0.036537,3.1773e-021,0.85809,0.00012756,6323.4,0.133,0.0022677,-1.9142e-021,1,0.097785,0.097785,-0.025,0
-18.027,-2.296,-0.0369,3.1779e-021,0.85469,0.00012729,6310.5,0.13237,0.0022872,-1.9139e-021,1,0.09799,0.09799,-0.025,0
-17.838,-2.2894,-0.037264,3.1785e-021,0.85128,0.00012703,6297.7,0.13174,0.0023068,-1.9137e-021,1,0.098195,0.098195,-0.025,0
-17.648,-2.2828,-0.037629,3.1791e-021,0.84788,0.00012677,6284.9,0.13111,0.0023263,-1.9135e-021,1,0.0984,0.0984,-0.025,0
-17.459,-2.2762,-0.037993,3.1797e-021,0.84448,0.0001265,6272.1,0.13048,0.0023459,-1.9133e-021,1,0.098605,0.098605,-0.025,0
-17.269,-2.2697,-0.038357,3.1803e-021,0.84107,0.00012624,6259.3,0.12985,0.0023654,-1.9131e-021,1,0.09881,0.09881,-0.025,0
-17.079,-2.2629,-0.038713,2.9659e-021,0.838,0.00012606,6247,0.12922,0.0023844,-1.7836e-021,1,0.099015,0.099015,-0.025,0
-16.888,-2.2559,-0.039058,2.4638e-021,0.83537,0.000126,6235.2,0.1286,0.0024027,-1.4812e-021,1,0.09922,0.09922,-0.025,0
-16.697,-2.2489,-0.039403,1.9615e-021,0.83274,0.00012595,6223.5,0.12798,0.002421,-1.1788e-021,1,0.099425,0.099425,-0.025,0
-16.506,-2.2419,-0.039748,1.459e-021,0.83011,0.00012589,6211.8,0.12736,0.0024393,-8.766e-022,1,0.09963,0.09963,-0.025,0
-16.315,-2.235,-0.040093,9.5636e-022,0.82748,0.00012583,6200.1,0.12674,0.0024576,-5.7442e-022,1,0.099835,0.099835,-0.025,0
-16.124,-2.228,-0.040438,4.5351e-022,0.82485,0.00012578,6188.3,0.12612,0.0024759,-2.7231e-022,1,0.10004,0.10004,-0.025,0
-15.933,-2.2209,-0.04078,-4.3483e-022,0.82225,0.00012573,6176.7,0.1255,0.0024939,2.5394e-023,1,0.10024,0.10024,-0.025,0
-15.742,-2.2136,-0.041088,-4.8538e-021,0.81992,0.00012579,6165.5,0.12486,0.0025092,2.8338e-022,1,0.10045,0.10045,-0.025,0
-15.551,-2.2062,-0.041395,-9.2743e-021,0.8176,0.00012586,6154.4,0.12423,0.0025245,5.413e-022,1,0.10065,0.10065,-0.025,0
-15.36,-2.1989,-0.041703,-1.3697e-020,0.81527,0.00012592,6143.3,0.12359,0.0025399,7.9917e-022,1,0.10086,0.10086,-0.025,0
-15.169,-2.1915,-0.042011,-1.8121e-020,0.81295,0.00012598,6132.2,0.12296,0.0025552,1.057e-021,1,0.10107,0.10107,-0.025,0
-14.978,-2.1842,-0.042319,-2.2546e-020,0.81063,0.00012604,6121,0.12233,0.0025705,1.3147e-021,1,0.10127,0.10127,-0.025,0
-14.787,-2.1768,-0.042628,-2.6973e-020,0.8083,0.00012611,6109.9,0.12169,0.0025858,1.5724e-021,1,0.10148,0.10148,-0.025,0
-14.597,-2.1692,-0.042905,-2.7911e-020,0.80538,0.00012593,6098.8,0.12104,0.0025983,1.4718e-021,1,0.10168,0.10168,-0.025,0
-14.407,-2.1615,-0.043171,-2.749e-020,0.80223,0.00012566,6087.8,0.12039,0.0026097,1.2319e-021,1,0.10188,0.10188,-0.025,0
-14.217,-2.1538,-0.043437,-2.707e-020,0.79907,0.00012539,6076.8,0.11973,0.0026212,9.9209e-022,1,0.10209,0.10209,-0.025,0
-14.027,-2.1462,-0.043702,-2.6649e-020,0.79591,0.00012512,6065.8,0.11907,0.0026326,7.523e-022,1,0.10229,0.10229,-0.025,0
-13.837,-2.1385,-0.043968,-2.6227e-020,0.79276,0.00012485,6054.8,0.11842,0.002644,5.1256e-022,1,0.1025,0.1025,-0.025,0
-13.647,-2.1308,-0.044234,-2.5806e-020,0.7896,0.00012458,6043.7,0.11776,0.0026554,2.7288e-022,1,0.10271,0.10271,-0.025,0
-13.457,-2.123,-0.044487,-2.4237e-020,0.78618,0.0001242,6032.6,0.1171,0.0026653,2.9154e-023,1,0.10291,0.10291,-0.025,0
-13.27,-2.1151,-0.044706,-1.988e-020,0.7821,0.00012359,6021.3,0.11643,0.0026716,-2.2449e-022,1,0.10311,0.10311,-0.025,0
-13.082,-2.1072,-0.044925,-1.5521e-020,0.77803,0.00012297,6009.9,0.11575,0.0026778,-4.7807e-022,1,0.10332,0.10332,-0.025,0
-12.894,-2.0992,-0.045144,-1.1161e-020,0.77395,0.00012235,5998.6,0.11507,0.0026841,-7.3158e-022,1,0.10352,0.10352,-0.025,0
-12.706,-2.0913,-0.045363,-6.7992e-021,0.76988,0.00012173,5987.2,0.1144,0.0026903,-9.8505e-022,1,0.10373,0.10373,-0.025,0
-12.518,-2.0833,-0.045582,-2.4357e-021,0.7658,0.00012111,5975.8,0.11372,0.0026965,-1.2384e-021,1,0.10394,0.10394,-0.025,0
-12.331,-2.0754,-0.045801,1.9294e-021,0.76172,0.00012049,5964.5,0.11305,0.0027028,-1.4918e-021,1,0.10414,0.10414,-0.025,0
-12.145,-2.0672,-0.045983,5.3706e-021,0.75801,0.00012001,5952.4,0.11238,0.0027063,-1.5125e-021,1,0.10435,0.10435,-0.025,0
-11.961,-2.0591,-0.046157,8.6008e-021,0.75437,0.00011956,5940,0.11171,0.0027093,-1.4799e-021,1,0.10455,0.10455,-0.025,0
-11.776,-2.0509,-0.046331,1.1832e-020,0.75074,0.0001191,5927.7,0.11104,0.0027122,-1.4473e-021,1,0.10475,0.10475,-0.025,0
-11.591,-2.0427,-0.046505,1.5065e-020,0.74711,0.00011865,5915.4,0.11037,0.0027152,-1.4146e-021,1,0.10496,0.10496,-0.025,0
-11.407,-2.0346,-0.046679,1.8299e-020,0.74347,0.00011819,5903.1,0.1097,0.0027181,-1.3821e-021,1,0.10516,0.10516,-0.025,0
-11.222,-2.0264,-0.046853,2.1534e-020,0.73984,0.00011774,5890.8,0.10903,0.0027211,-1.3495e-021,1,0.10537,0.10537,-0.025,0
-11.039,-2.0181,-0.047017,2.3849e-020,0.73665,0.00011745,5878.7,0.10837,0.0027237,-1.3261e-021,1,0.10558,0.10558,-0.025,0
-10.858,-2.0098,-0.047154,2.3853e-020,0.73457,0.00011756,5866.9,0.10772,0.0027254,-1.326e-021,1,0.10578,0.10578,-0.025,0
-10.678,-2.0014,-0.047291,2.3858e-020,0.73249,0.00011768,5855.2,0.10708,0.0027272,-1.3258e-021,1,0.10599,0.10599,-0.025,0
-10.497,-1.993,-0.047429,2.3862e-020,0.73041,0.0001178,5843.4,0.10644,0.002729,-1.3257e-021,1,0.10619,0.10619,-0.025,0
-10.316,-1.9847,-0.047566,2.3867e-020,0.72833,0.00011791,5831.7,0.10579,0.0027307,-1.3255e-021,1,0.10639,0.10639,-0.025,0
-10.136,-1.9763,-0.047704,2.3871e-020,0.72625,0.00011803,5819.9,0.10515,0.0027325,-1.3253e-021,1,0.1066,0.1066,-0.025,0
-9.9551,-1.9679,-0.047841,2.3876e-020,0.72417,0.00011814,5808.2,0.10451,0.0027342,-1.3252e-021,1,0.1068,0.1068,-0.025,0
-9.7778,-1.9594,-0.047954,1.9162e-020,0.72143,0.00011797,5797.1,0.10386,0.002734,-1.0667e-021,1,0.10701,0.10701,-0.025,0
