"p","U:0","U:1","U:2","nuTilda","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.3035,-0.82239,-0.031719,5.6696e-021,9.6822e-005,9.1241e-005,0.027971,0.0010066,9.8195e-022,1,0.074005,0.074005,-0.025,0
5.3699,-0.8167,-0.031671,3.5843e-021,9.6581e-005,9.0958e-005,0.02779,0.0010078,1.0006e-021,1,0.07421,0.07421,-0.025,0
5.4362,-0.811,-0.031623,1.4982e-021,9.6339e-005,9.0675e-005,0.027608,0.001009,1.0192e-021,1,0.074415,0.074415,-0.025,0
5.5025,-0.80531,-0.031575,-5.8869e-022,9.6097e-005,9.0391e-005,0.027426,0.0010102,1.0379e-021,1,0.07462,0.07462,-0.025,0
5.5689,-0.79961,-0.031527,-2.6763e-021,9.5855e-005,9.0108e-005,0.027245,0.0010114,1.0565e-021,1,0.074825,0.074825,-0.025,0
5.6346,-0.79393,-0.031473,-4.1627e-021,9.5623e-005,8.9837e-005,0.027064,0.0010122,1.0475e-021,1,0.07503,0.07503,-0.025,0
5.6986,-0.78831,-0.031404,-3.7944e-021,9.5418e-005,8.9603e-005,0.026884,0.0010116,9.5341e-022,1,0.075235,0.075235,-0.025,0
5.7625,-0.7827,-0.031334,-3.4259e-021,9.5212e-005,8.9369e-005,0.026705,0.001011,8.5934e-022,1,0.07544,0.07544,-0.025,0
5.8264,-0.77708,-0.031264,-3.0573e-021,9.5007e-005,8.9135e-005,0.026526,0.0010105,7.6528e-022,1,0.075645,0.075645,-0.025,0
5.8903,-0.77146,-0.031195,-2.6885e-021,9.4802e-005,8.8901e-005,0.026347,0.0010099,6.7124e-022,1,0.07585,0.07585,-0.025,0
5.9542,-0.76584,-0.031125,-2.3197e-021,9.4597e-005,8.8666e-005,0.026167,0.0010093,5.7722e-022,1,0.076055,0.076055,-0.025,0
6.0162,-0.7603,-0.031041,-1.915e-021,9.4413e-005,8.846e-005,0.025991,0.0010074,4.7607e-022,1,0.07626,0.07626,-0.025,0
6.0777,-0.75477,-0.030954,-1.5025e-021,9.4233e-005,8.826e-005,0.025815,0.0010052,3.7341e-022,1,0.076465,0.076465,-0.025,0
6.1392,-0.74925,-0.030866,-1.0898e-021,9.4053e-005,8.806e-005,0.025639,0.0010031,2.7078e-022,1,0.07667,0.07667,-0.025,0
6.2007,-0.74371,-0.030779,-6.7706e-022,9.3873e-005,8.786e-005,0.025463,0.0010009,1.6817e-022,1,0.076875,0.076875,-0.025,0
6.2622,-0.73818,-0.030692,-2.6413e-022,9.3693e-005,8.766e-005,0.025287,0.00099872,6.5587e-023,1,0.07708,0.07708,-0.025,0
6.3229,-0.73268,-0.030602,0,9.3516e-005,8.7464e-005,0.025112,0.00099629,0,1,0.077285,0.077285,-0.025,0
6.382,-0.72724,-0.030508,0,9.3346e-005,8.7277e-005,0.024939,0.00099341,0,1,0.07749,0.07749,-0.025,0
6.4411,-0.7218,-0.030414,0,9.3176e-005,8.709e-005,0.024767,0.00099053,0,1,0.077695,0.077695,-0.025,0
6.5003,-0.71636,-0.03032,0,9.3006e-005,8.6902e-005,0.024594,0.00098765,0,1,0.0779,0.0779,-0.025,0
6.5594,-0.71092,-0.030226,0,9.2835e-005,8.6715e-005,0.024422,0.00098477,0,1,0.078105,0.078105,-0.025,0
6.6185,-0.70547,-0.030132,0,9.2665e-005,8.6528e-005,0.024249,0.00098189,0,1,0.07831,0.07831,-0.025,0
6.6757,-0.70011,-0.030038,0,9.2497e-005,8.6344e-005,0.024079,0.00097891,0,1,0.078515,0.078515,-0.025,0
6.7325,-0.69476,-0.029944,0,9.233e-005,8.616e-005,0.02391,0.00097592,0,1,0.07872,0.07872,-0.025,0
6.7894,-0.68941,-0.02985,0,9.2163e-005,8.5977e-005,0.023741,0.00097292,0,1,0.078925,0.078925,-0.025,0
6.8462,-0.68406,-0.029755,0,9.1996e-005,8.5793e-005,0.023571,0.00096993,0,1,0.07913,0.07913,-0.025,0
6.903,-0.67871,-0.029661,0,9.1828e-005,8.561e-005,0.023402,0.00096693,0,1,0.079335,0.079335,-0.025,0
6.9592,-0.67338,-0.029567,0,9.1661e-005,8.5426e-005,0.023234,0.00096395,0,1,0.07954,0.07954,-0.025,0
7.0138,-0.66813,-0.029473,0,9.1495e-005,8.5245e-005,0.023068,0.00096097,0,1,0.079745,0.079745,-0.025,0
7.0684,-0.66287,-0.02938,0,9.133e-005,8.5063e-005,0.022902,0.000958,0,1,0.07995,0.07995,-0.025,0
7.123,-0.65761,-0.029286,0,9.1164e-005,8.4881e-005,0.022736,0.00095503,0,1,0.080155,0.080155,-0.025,0
7.1775,-0.65235,-0.029193,0,9.0998e-005,8.4699e-005,0.022569,0.00095206,0,1,0.08036,0.08036,-0.025,0
7.2321,-0.64708,-0.029099,0,9.0832e-005,8.4517e-005,0.022403,0.00094909,0,1,0.080565,0.080565,-0.025,0
7.2852,-0.64189,-0.029006,2.6333e-021,9.0667e-005,8.4336e-005,0.02224,0.00094614,0,1,0.08077,0.08077,-0.025,0
7.3376,-0.63673,-0.028913,6.3198e-021,9.0502e-005,8.4156e-005,0.022077,0.00094321,0,1,0.080975,0.080975,-0.025,0
7.39,-0.63156,-0.02882,1.0008e-020,9.0337e-005,8.3975e-005,0.021914,0.00094027,0,1,0.08118,0.08118,-0.025,0
7.4424,-0.62639,-0.028727,1.3697e-020,9.0173e-005,8.3794e-005,0.021751,0.00093734,0,1,0.081385,0.081385,-0.025,0
7.4948,-0.62122,-0.028634,1.7387e-020,9.0008e-005,8.3614e-005,0.021588,0.0009344,0,1,0.08159,0.08159,-0.025,0
7.5471,-0.61606,-0.028541,2.1097e-020,8.9843e-005,8.3433e-005,0.021425,0.00093147,0,1,0.081795,0.081795,-0.025,0
7.5974,-0.61099,-0.028449,2.5021e-020,8.968e-005,8.3254e-005,0.021266,0.00092857,0,1,0.082,0.082,-0.025,0
7.6477,-0.60592,-0.028356,2.8945e-020,8.9516e-005,8.3075e-005,0.021106,0.00092568,0,1,0.082205,0.082205,-0.025,0
7.698,-0.60085,-0.028264,3.2871e-020,8.9353e-005,8.2896e-005,0.020946,0.00092278,0,1,0.08241,0.08241,-0.025,0
7.7483,-0.59577,-0.028172,3.6799e-020,8.9189e-005,8.2716e-005,0.020786,0.00091988,0,1,0.082615,0.082615,-0.025,0
7.7986,-0.59069,-0.028079,4.0727e-020,8.9025e-005,8.2537e-005,0.020627,0.00091699,0,1,0.08282,0.08282,-0.025,0
7.8481,-0.58566,-0.027987,4.1632e-020,8.8863e-005,8.2358e-005,0.020468,0.00091411,0,1,0.083025,0.083025,-0.025,0
7.8964,-0.58068,-0.027895,3.8003e-020,8.8701e-005,8.2181e-005,0.020312,0.00091126,0,1,0.08323,0.08323,-0.025,0
7.9446,-0.5757,-0.027804,3.4372e-020,8.8538e-005,8.2003e-005,0.020155,0.0009084,0,1,0.083435,0.083435,-0.025,0
7.9929,-0.57073,-0.027712,3.0741e-020,8.8376e-005,8.1826e-005,0.019999,0.00090555,0,1,0.08364,0.08364,-0.025,0
8.0411,-0.56574,-0.02762,2.7108e-020,8.8214e-005,8.1648e-005,0.019842,0.0009027,0,1,0.083845,0.083845,-0.025,0
8.0894,-0.56076,-0.027529,2.3473e-020,8.8052e-005,8.147e-005,0.019686,0.00089985,0,1,0.08405,0.08405,-0.025,0
8.1363,-0.55585,-0.027438,2.033e-020,8.7891e-005,8.1294e-005,0.019531,0.00089704,-1.3448e-022,1,0.084255,0.084255,-0.025,0
8.1826,-0.55097,-0.027347,1.7419e-020,8.773e-005,8.1118e-005,0.019378,0.00089425,-3.3302e-022,1,0.08446,0.08446,-0.025,0
8.2288,-0.54608,-0.027256,1.4508e-020,8.757e-005,8.0942e-005,0.019225,0.00089146,-5.3153e-022,1,0.084665,0.084665,-0.025,0
8.2751,-0.5412,-0.027166,1.1596e-020,8.7409e-005,8.0766e-005,0.019071,0.00088867,-7.2999e-022,1,0.08487,0.08487,-0.025,0
8.3214,-0.53631,-0.027075,8.6824e-021,8.7248e-005,8.059e-005,0.018918,0.00088588,-9.2839e-022,1,0.085075,0.085075,-0.025,0
8.3676,-0.53142,-0.026984,5.7679e-021,8.7088e-005,8.0414e-005,0.018765,0.00088309,-1.1268e-021,1,0.08528,0.08528,-0.025,0
8.4122,-0.52663,-0.026895,6.4489e-021,8.6929e-005,8.024e-005,0.018614,0.00088036,-1.3371e-021,1,0.085485,0.085485,-0.025,0
8.4565,-0.52184,-0.026806,7.488e-021,8.677e-005,8.0066e-005,0.018464,0.00087765,-1.5485e-021,1,0.08569,0.08569,-0.025,0
8.5008,-0.51706,-0.026716,8.5274e-021,8.6611e-005,7.9892e-005,0.018314,0.00087494,-1.7599e-021,1,0.085895,0.085895,-0.025,0
8.5452,-0.51227,-0.026627,9.5672e-021,8.6452e-005,7.9718e-005,0.018164,0.00087222,-1.9713e-021,1,0.0861,0.0861,-0.025,0
8.5895,-0.50747,-0.026537,1.0607e-020,8.6293e-005,7.9544e-005,0.018014,0.00086951,-2.1826e-021,1,0.086305,0.086305,-0.025,0
8.6337,-0.50269,-0.026448,1.1456e-020,8.6134e-005,7.937e-005,0.017864,0.0008668,-2.3543e-021,1,0.08651,0.08651,-0.025,0
8.6762,-0.498,-0.02636,1.0517e-020,8.5976e-005,7.9198e-005,0.017717,0.00086419,-2.1588e-021,1,0.086715,0.086715,-0.025,0
8.7186,-0.49331,-0.026272,9.5782e-021,8.5819e-005,7.9026e-005,0.01757,0.00086157,-1.9633e-021,1,0.08692,0.08692,-0.025,0
8.7611,-0.48862,-0.026185,8.6387e-021,8.5662e-005,7.8854e-005,0.017423,0.00085895,-1.7679e-021,1,0.087125,0.087125,-0.025,0
8.8036,-0.48392,-0.026097,7.699e-021,8.5505e-005,7.8682e-005,0.017277,0.00085634,-1.5725e-021,1,0.08733,0.08733,-0.025,0
8.8461,-0.47923,-0.026009,6.7588e-021,8.5347e-005,7.851e-005,0.01713,0.00085372,-1.3771e-021,1,0.087535,0.087535,-0.025,0
8.8881,-0.47456,-0.025921,4.5517e-021,8.5191e-005,7.8339e-005,0.016984,0.00085113,-1.1787e-021,1,0.08774,0.08774,-0.025,0
8.9288,-0.46996,-0.025835,-1.6824e-021,8.5036e-005,7.817e-005,0.01684,0.0008486,-9.7048e-022,1,0.087945,0.087945,-0.025,0
8.9695,-0.46537,-0.025749,-7.9187e-021,8.4881e-005,7.8e-005,0.016696,0.00084607,-7.623e-022,1,0.08815,0.08815,-0.025,0
9.0102,-0.46077,-0.025662,-1.4157e-020,8.4726e-005,7.7831e-005,0.016552,0.00084354,-5.5418e-022,1,0.088355,0.088355,-0.025,0
9.0508,-0.45617,-0.025576,-2.0398e-020,8.4571e-005,7.7662e-005,0.016409,0.00084101,-3.461e-022,1,0.08856,0.08856,-0.025,0
9.0915,-0.45157,-0.025489,-2.6641e-020,8.4416e-005,7.7492e-005,0.016265,0.00083849,-1.3807e-022,1,0.088765,0.088765,-0.025,0
9.1316,-0.447,-0.025403,-3.0789e-020,8.4262e-005,7.7325e-005,0.016122,0.00083596,0,1,0.08897,0.08897,-0.025,0
9.1706,-0.44251,-0.025317,-3.0795e-020,8.4112e-005,7.7162e-005,0.015982,0.00083342,0,1,0.089175,0.089175,-0.025,0
9.2095,-0.43801,-0.025232,-3.08e-020,8.3962e-005,7.6998e-005,0.015841,0.00083088,0,1,0.08938,0.08938,-0.025,0
9.2484,-0.4335,-0.025146,-3.0806e-020,8.3811e-005,7.6834e-005,0.0157,0.00082834,0,1,0.089585,0.089585,-0.025,0
9.2874,-0.429,-0.02506,-3.0812e-020,8.3661e-005,7.6671e-005,0.01556,0.0008258,0,1,0.08979,0.08979,-0.025,0
9.3263,-0.4245,-0.024974,-3.0817e-020,8.351e-005,7.6507e-005,0.015419,0.00082326,0,1,0.089995,0.089995,-0.025,0
9.3646,-0.42003,-0.024888,-2.6027e-020,8.3361e-005,7.6345e-005,0.01528,0.00082069,-1.0515e-022,1,0.0902,0.0902,-0.025,0
9.4019,-0.41563,-0.024802,-1.3637e-020,8.3215e-005,7.6187e-005,0.015143,0.00081807,-3.7678e-022,1,0.090405,0.090405,-0.025,0
9.4391,-0.41122,-0.024716,-1.2432e-021,8.3069e-005,7.6029e-005,0.015005,0.00081546,-6.4834e-022,1,0.09061,0.09061,-0.025,0
9.4764,-0.40682,-0.02463,1.1156e-020,8.2923e-005,7.5871e-005,0.014868,0.00081284,-9.1985e-022,1,0.090815,0.090815,-0.025,0
9.5137,-0.40241,-0.024544,2.3559e-020,8.2777e-005,7.5713e-005,0.01473,0.00081023,-1.1913e-021,1,0.09102,0.09102,-0.025,0
9.5509,-0.398,-0.024458,3.5967e-020,8.2631e-005,7.5554e-005,0.014593,0.00080761,-1.4627e-021,1,0.091225,0.091225,-0.025,0
9.5876,-0.39363,-0.024373,4.3521e-020,8.2486e-005,7.5397e-005,0.014457,0.000805,-1.6277e-021,1,0.09143,0.09143,-0.025,0
9.6232,-0.38933,-0.024288,4.3529e-020,8.2342e-005,7.5242e-005,0.014323,0.0008024,-1.6275e-021,1,0.091635,0.091635,-0.025,0
9.6589,-0.38502,-0.024203,4.3537e-020,8.2198e-005,7.5086e-005,0.014189,0.0007998,-1.6273e-021,1,0.09184,0.09184,-0.025,0
9.6945,-0.38071,-0.024119,4.3545e-020,8.2054e-005,7.4931e-005,0.014055,0.00079719,-1.6271e-021,1,0.092045,0.092045,-0.025,0
9.7302,-0.3764,-0.024034,4.3553e-020,8.191e-005,7.4775e-005,0.01392,0.00079459,-1.6269e-021,1,0.09225,0.09225,-0.025,0
9.7658,-0.37208,-0.023949,4.3561e-020,8.1766e-005,7.4619e-005,0.013786,0.00079199,-1.6267e-021,1,0.092455,0.092455,-0.025,0
9.8009,-0.3678,-0.023865,4.1067e-020,8.1623e-005,7.4464e-005,0.013653,0.00078942,-1.5332e-021,1,0.09266,0.09266,-0.025,0
9.835,-0.36359,-0.023783,3.3918e-020,8.1481e-005,7.4311e-005,0.013522,0.0007869,-1.2659e-021,1,0.092865,0.092865,-0.025,0
9.8691,-0.35938,-0.0237,2.6766e-020,8.134e-005,7.4158e-005,0.013391,0.00078439,-9.9866e-022,1,0.09307,0.09307,-0.025,0
9.9032,-0.35516,-0.023618,1.9612e-020,8.1198e-005,7.4005e-005,0.01326,0.00078187,-7.315e-022,1,0.093275,0.093275,-0.025,0
9.9373,-0.35095,-0.023535,1.2455e-020,8.1056e-005,7.3851e-005,0.01313,0.00077935,-4.6441e-022,1,0.09348,0.09348,-0.025,0
9.9714,-0.34673,-0.023453,5.2948e-021,8.0914e-005,7.3698e-005,0.012999,0.00077684,-1.9737e-022,1,0.093685,0.093685,-0.025,0
10.005,-0.34254,-0.023371,-1.767e-021,8.0773e-005,7.3545e-005,0.012869,0.00077434,0,1,0.09389,0.09389,-0.025,0
10.038,-0.33842,-0.02329,-8.5465e-021,8.0633e-005,7.3395e-005,0.012741,0.0007719,0,1,0.094095,0.094095,-0.025,0
10.07,-0.3343,-0.02321,-1.5329e-020,8.0494e-005,7.3244e-005,0.012613,0.00076947,0,1,0.0943,0.0943,-0.025,0
10.103,-0.33018,-0.023129,-2.2113e-020,8.0354e-005,7.3093e-005,0.012485,0.00076703,0,1,0.094505,0.094505,-0.025,0
10.136,-0.32605,-0.023049,-2.89e-020,8.0214e-005,7.2942e-005,0.012357,0.00076459,0,1,0.09471,0.09471,-0.025,0
10.168,-0.32193,-0.022968,-3.569e-020,8.0075e-005,7.2791e-005,0.01223,0.00076215,0,1,0.094915,0.094915,-0.025,0
10.201,-0.31782,-0.022888,-4.1637e-020,7.9935e-005,7.264e-005,0.012102,0.00075973,0,1,0.09512,0.09512,-0.025,0
10.232,-0.31379,-0.02281,-4.1645e-020,7.9798e-005,7.2492e-005,0.011977,0.00075737,0,1,0.095325,0.095325,-0.025,0
10.263,-0.30977,-0.022731,-4.1653e-020,7.9661e-005,7.2344e-005,0.011853,0.00075502,0,1,0.09553,0.09553,-0.025,0
10.294,-0.30574,-0.022653,-4.1661e-020,7.9523e-005,7.2196e-005,0.011728,0.00075266,0,1,0.095735,0.095735,-0.025,0
10.325,-0.30171,-0.022575,-4.1668e-020,7.9386e-005,7.2047e-005,0.011603,0.00075031,0,1,0.09594,0.09594,-0.025,0
10.356,-0.29768,-0.022496,-4.1676e-020,7.9248e-005,7.1899e-005,0.011479,0.00074795,0,1,0.096145,0.096145,-0.025,0
10.388,-0.29365,-0.022418,-4.1684e-020,7.9111e-005,7.175e-005,0.011354,0.0007456,0,1,0.09635,0.09635,-0.025,0
10.418,-0.28971,-0.022342,-3.7516e-020,7.8975e-005,7.1604e-005,0.011232,0.00074332,3.5038e-022,1,0.096555,0.096555,-0.025,0
10.447,-0.28578,-0.022266,-3.3082e-020,7.884e-005,7.1459e-005,0.011111,0.00074106,7.2287e-022,1,0.09676,0.09676,-0.025,0
10.477,-0.28184,-0.02219,-2.8646e-020,7.8705e-005,7.1313e-005,0.010989,0.00073879,1.0953e-021,1,0.096965,0.096965,-0.025,0
10.507,-0.2779,-0.022114,-2.4209e-020,7.857e-005,7.1167e-005,0.010867,0.00073652,1.4676e-021,1,0.09717,0.09717,-0.025,0
10.537,-0.27396,-0.022038,-1.977e-020,7.8434e-005,7.1021e-005,0.010746,0.00073426,1.8399e-021,1,0.097375,0.097375,-0.025,0
10.567,-0.27002,-0.021962,-1.5329e-020,7.8299e-005,7.0875e-005,0.010624,0.00073199,2.212e-021,1,0.09758,0.09758,-0.025,0
10.595,-0.26615,-0.021887,-1.4035e-020,7.8165e-005,7.0731e-005,0.010505,0.00072979,2.3204e-021,1,0.097785,0.097785,-0.025,0
10.624,-0.26231,-0.021814,-1.4038e-020,7.8032e-005,7.0588e-005,0.010386,0.00072761,2.3201e-021,1,0.09799,0.09799,-0.025,0
10.652,-0.25847,-0.02174,-1.4041e-020,7.79e-005,7.0445e-005,0.010267,0.00072543,2.3198e-021,1,0.098195,0.098195,-0.025,0
10.681,-0.25462,-0.021666,-1.4043e-020,7.7767e-005,7.0302e-005,0.010149,0.00072326,2.3196e-021,1,0.0984,0.0984,-0.025,0
10.709,-0.25078,-0.021592,-1.4046e-020,7.7633e-005,7.0158e-005,0.01003,0.00072108,2.3193e-021,1,0.098605,0.098605,-0.025,0
10.738,-0.24693,-0.021519,-1.4048e-020,7.75e-005,7.0015e-005,0.0099117,0.00071891,2.319e-021,1,0.09881,0.09881,-0.025,0
10.766,-0.24312,-0.021446,-1.3101e-020,7.7368e-005,6.9873e-005,0.0097944,0.00071677,2.162e-021,1,0.099015,0.099015,-0.025,0
10.793,-0.23937,-0.021375,-1.0883e-020,7.7238e-005,6.9732e-005,0.0096788,0.00071469,1.7955e-021,1,0.09922,0.09922,-0.025,0
10.82,-0.23561,-0.021304,-8.6646e-021,7.7107e-005,6.9592e-005,0.0095631,0.00071262,1.429e-021,1,0.099425,0.099425,-0.025,0
10.848,-0.23186,-0.021233,-6.445e-021,7.6976e-005,6.9451e-005,0.0094475,0.00071054,1.0626e-021,1,0.09963,0.09963,-0.025,0
10.875,-0.2281,-0.021162,-4.2246e-021,7.6846e-005,6.931e-005,0.0093319,0.00070846,6.9631e-022,1,0.099835,0.099835,-0.025,0
10.902,-0.22434,-0.02109,-2.0033e-021,7.6715e-005,6.917e-005,0.0092164,0.00070639,3.3009e-022,1,0.10004,0.10004,-0.025,0
10.929,-0.22059,-0.021019,1.1571e-021,7.6584e-005,6.9029e-005,0.0091011,0.00070432,-4.4856e-023,1,0.10024,0.10024,-0.025,0
10.955,-0.21693,-0.020951,1.2917e-020,7.6456e-005,6.8891e-005,0.0089884,0.00070235,-5.0056e-022,1,0.10045,0.10045,-0.025,0
10.981,-0.21327,-0.020883,2.468e-020,7.6328e-005,6.8754e-005,0.0088757,0.00070038,-9.5615e-022,1,0.10065,0.10065,-0.025,0
11.007,-0.2096,-0.020815,3.6449e-020,7.62e-005,6.8616e-005,0.0087631,0.00069841,-1.4116e-021,1,0.10086,0.10086,-0.025,0
11.033,-0.20593,-0.020746,4.8222e-020,7.6071e-005,6.8478e-005,0.0086504,0.00069644,-1.867e-021,1,0.10107,0.10107,-0.025,0
11.059,-0.20226,-0.020678,5.9999e-020,7.5943e-005,6.834e-005,0.0085378,0.00069447,-2.3223e-021,1,0.10127,0.10127,-0.025,0
11.085,-0.19859,-0.02061,7.178e-020,7.5814e-005,6.8202e-005,0.0084252,0.0006925,-2.7775e-021,1,0.10148,0.10148,-0.025,0
11.111,-0.19499,-0.020544,7.2719e-020,7.5688e-005,6.8066e-005,0.0083146,0.00069061,-2.5527e-021,1,0.10168,0.10168,-0.025,0
11.135,-0.19141,-0.020478,6.9437e-020,7.5562e-005,6.793e-005,0.0082048,0.00068875,-2.0634e-021,1,0.10188,0.10188,-0.025,0
11.16,-0.18783,-0.020413,6.6153e-020,7.5436e-005,6.7795e-005,0.008095,0.00068689,-1.5742e-021,1,0.10209,0.10209,-0.025,0
11.185,-0.18425,-0.020348,6.2868e-020,7.531e-005,6.766e-005,0.0079852,0.00068503,-1.0852e-021,1,0.10229,0.10229,-0.025,0
11.21,-0.18067,-0.020282,5.9582e-020,7.5184e-005,6.7525e-005,0.0078755,0.00068318,-5.9628e-022,1,0.1025,0.1025,-0.025,0
11.235,-0.17709,-0.020217,5.6294e-020,7.5058e-005,6.7389e-005,0.0077658,0.00068132,-1.0746e-022,1,0.10271,0.10271,-0.025,0
11.26,-0.17353,-0.020152,5.0583e-020,7.4932e-005,6.7255e-005,0.0076569,0.00067949,3.6938e-022,1,0.10291,0.10291,-0.025,0
11.283,-0.17004,-0.02009,3.8986e-020,7.4809e-005,6.7122e-005,0.0075499,0.00067775,8.1736e-022,1,0.10311,0.10311,-0.025,0
11.307,-0.16655,-0.020028,2.7384e-020,7.4685e-005,6.699e-005,0.007443,0.00067601,1.2652e-021,1,0.10332,0.10332,-0.025,0
11.331,-0.16306,-0.019965,1.5778e-020,7.4561e-005,6.6857e-005,0.0073361,0.00067426,1.713e-021,1,0.10352,0.10352,-0.025,0
11.355,-0.15956,-0.019903,4.168e-021,7.4438e-005,6.6724e-005,0.0072292,0.00067252,2.1607e-021,1,0.10373,0.10373,-0.025,0
11.378,-0.15607,-0.01984,-7.4467e-021,7.4314e-005,6.6592e-005,0.0071223,0.00067078,2.6082e-021,1,0.10394,0.10394,-0.025,0
11.402,-0.15257,-0.019778,-1.9065e-020,7.419e-005,6.6459e-005,0.0070154,0.00066904,3.0557e-021,1,0.10414,0.10414,-0.025,0
11.425,-0.14914,-0.019718,-3.0257e-020,7.4068e-005,6.6329e-005,0.0069108,0.0006674,3.209e-021,1,0.10435,0.10435,-0.025,0
11.448,-0.14574,-0.019659,-4.1353e-020,7.3947e-005,6.6199e-005,0.0068066,0.00066579,3.2949e-021,1,0.10455,0.10455,-0.025,0
11.471,-0.14233,-0.0196,-5.2453e-020,7.3826e-005,6.6069e-005,0.0067025,0.00066418,3.3807e-021,1,0.10475,0.10475,-0.025,0
11.493,-0.13892,-0.01954,-6.3558e-020,7.3704e-005,6.5939e-005,0.0065984,0.00066257,3.4666e-021,1,0.10496,0.10496,-0.025,0
11.516,-0.13551,-0.019481,-7.4667e-020,7.3583e-005,6.5809e-005,0.0064943,0.00066096,3.5524e-021,1,0.10516,0.10516,-0.025,0
11.539,-0.13209,-0.019421,-8.578e-020,7.3462e-005,6.5679e-005,0.0063902,0.00065935,3.6382e-021,1,0.10537,0.10537,-0.025,0
11.561,-0.12871,-0.019363,-9.3733e-020,7.3341e-005,6.555e-005,0.006287,0.00065779,3.6994e-021,1,0.10558,0.10558,-0.025,0
11.583,-0.12538,-0.019307,-9.375e-020,7.3222e-005,6.5423e-005,0.0061855,0.00065635,3.699e-021,1,0.10578,0.10578,-0.025,0
11.605,-0.12206,-0.019252,-9.3768e-020,7.3103e-005,6.5296e-005,0.0060842,0.00065491,3.6986e-021,1,0.10599,0.10599,-0.025,0
11.627,-0.11873,-0.019196,-9.3785e-020,7.2984e-005,6.5169e-005,0.0059828,0.00065347,3.6981e-021,1,0.10619,0.10619,-0.025,0
11.648,-0.1154,-0.01914,-9.3803e-020,7.2865e-005,6.5041e-005,0.0058814,0.00065204,3.6977e-021,1,0.10639,0.10639,-0.025,0
11.67,-0.11207,-0.019084,-9.3821e-020,7.2746e-005,6.4914e-005,0.0057801,0.0006506,3.6973e-021,1,0.1066,0.1066,-0.025,0
11.692,-0.10874,-0.019028,-9.3838e-020,7.2627e-005,6.4787e-005,0.0056788,0.00064916,3.6968e-021,1,0.1068,0.1068,-0.025,0
11.713,-0.10547,-0.018976,-7.2275e-020,7.251e-005,6.4662e-005,0.0055794,0.00064791,2.8333e-021,1,0.10701,0.10701,-0.025,0
11.734,-0.10223,-0.018924,-4.1703e-020,7.2393e-005,6.4537e-005,0.0054807,0.00064672,1.6101e-021,1,0.10722,0.10722,-0.025,0
11.754,-0.098987,-0.018873,-1.1121e-020,7.2277e-005,6.4413e-005,0.005382,0.00064554,3.872e-022,1,0.10742,0.10742,-0.025,0
11.775,-0.095742,-0.018822,1.9473e-020,7.216e-005,6.4288e-005,0.0052833,0.00064436,-8.3543e-022,1,0.10763,0.10763,-0.025,0
11.796,-0.092495,-0.01877,5.008e-020,7.2044e-005,6.4164e-005,0.0051847,0.00064317,-2.0578e-021,1,0.10783,0.10783,-0.025,0
11.817,-0.089247,-0.018719,8.0696e-020,7.1927e-005,6.4039e-005,0.0050861,0.00064199,-3.2798e-021,1,0.10803,0.10803,-0.025,0
11.837,-0.086004,-0.018668,1.0986e-019,7.181e-005,6.3915e-005,0.0049877,0.00064083,-4.4094e-021,1,0.10824,0.10824,-0.025,0
11.857,-0.082841,-0.018622,1.21e-019,7.1696e-005,6.3793e-005,0.0048916,0.00063997,-4.4089e-021,1,0.10845,0.10845,-0.025,0
11.877,-0.079677,-0.018575,1.3215e-019,7.1582e-005,6.3672e-005,0.0047955,0.0006391,-4.4084e-021,1,0.10865,0.10865,-0.025,0
11.897,-0.076512,-0.018529,1.433e-019,7.1468e-005,6.355e-005,0.0046995,0.00063823,-4.4079e-021,1,0.10886,0.10886,-0.025,0
11.917,-0.073345,-0.018482,1.5446e-019,7.1354e-005,6.3428e-005,0.0046034,0.00063737,-4.4073e-021,1,0.10906,0.10906,-0.025,0
11.937,-0.070178,-0.018436,1.6562e-019,7.124e-005,6.3307e-005,0.0045074,0.0006365,-4.4068e-021,1,0.10926,0.10926,-0.025,0
11.957,-0.067009,-0.018389,1.7678e-019,7.1125e-005,6.3185e-005,0.0044114,0.00063564,-4.4063e-021,1,0.10947,0.10947,-0.025,0
11.976,-0.063872,-0.018345,1.7719e-019,7.1012e-005,6.3064e-005,0.0043164,0.00063488,-4.1484e-021,1,0.10967,0.10967,-0.025,0
11.995,-0.060785,-0.018303,1.6101e-019,7.09e-005,6.2945e-005,0.0042228,0.00063429,-3.4937e-021,1,0.10988,0.10988,-0.025,0
12.014,-0.057697,-0.018261,1.4483e-019,7.0789e-005,6.2826e-005,0.0041293,0.00063371,-2.8392e-021,1,0.11009,0.11009,-0.025,0
12.033,-0.054609,-0.018219,1.2863e-019,7.0677e-005,6.2707e-005,0.0040358,0.00063312,-2.1848e-021,1,0.11029,0.11029,-0.025,0
12.052,-0.051518,-0.018177,1.1243e-019,7.0565e-005,6.2588e-005,0.0039423,0.00063253,-1.5306e-021,1,0.1105,0.1105,-0.025,0
12.071,-0.048427,-0.018135,9.623e-020,7.0453e-005,6.2469e-005,0.0038488,0.00063194,-8.7656e-022,1,0.1107,0.1107,-0.025,0
12.09,-0.045335,-0.018093,8.0019e-020,7.0341e-005,6.235e-005,0.0037554,0.00063135,-2.2265e-022,1,0.1109,0.1109,-0.025,0
