"p","U:0","U:1","U:2","epsilon","k","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.1853,-0.94323,0.0041294,-1.535e-021,376.44,0.785,0.00016139,0.053976,-0.00027883,4.364e-022,1,0.070315,0.070315,-0.025,0
-7.1672,-0.94403,0.0040011,-2.9534e-021,378.27,0.78759,0.00016183,0.054089,-0.0002706,8.3625e-022,1,0.07052,0.07052,-0.025,0
-7.1484,-0.94478,0.0038716,-3.6424e-021,380.08,0.79015,0.00016227,0.054198,-0.00026213,1.0303e-021,1,0.070725,0.070725,-0.025,0
-7.1292,-0.94547,0.0037408,-3.6431e-021,381.88,0.79269,0.0001627,0.054302,-0.00025345,1.0302e-021,1,0.07093,0.07093,-0.025,0
-7.1099,-0.94616,0.00361,-3.6438e-021,383.68,0.79523,0.00016313,0.054407,-0.00024477,1.03e-021,1,0.071135,0.071135,-0.025,0
-7.0906,-0.94685,0.0034792,-3.6444e-021,385.47,0.79776,0.00016357,0.054511,-0.0002361,1.0299e-021,1,0.07134,0.07134,-0.025,0
-7.0714,-0.94754,0.0033483,-3.6451e-021,387.27,0.8003,0.000164,0.054615,-0.00022742,1.0298e-021,1,0.071545,0.071545,-0.025,0
-7.0518,-0.94821,0.0032167,-3.8025e-021,389.06,0.80282,0.00016443,0.054717,-0.00021863,9.3042e-022,1,0.07175,0.07175,-0.025,0
-7.0314,-0.94879,0.0030832,-4.4088e-021,390.83,0.80529,0.00016486,0.054813,-0.00020951,5.4675e-022,1,0.071955,0.071955,-0.025,0
-7.011,-0.94938,0.0029497,-5.0154e-021,392.59,0.80777,0.00016528,0.054908,-0.0002004,1.6318e-022,1,0.07216,0.07216,-0.025,0
-6.9906,-0.94996,0.0028162,-5.6222e-021,394.36,0.81024,0.00016571,0.055003,-0.00019128,-2.2032e-022,1,0.072365,0.072365,-0.025,0
-6.9702,-0.95054,0.0026826,-6.2292e-021,396.12,0.81272,0.00016613,0.055098,-0.00018217,-6.0374e-022,1,0.07257,0.07257,-0.025,0
-6.9499,-0.95113,0.002549,-6.8364e-021,397.89,0.81519,0.00016656,0.055193,-0.00017306,-9.8706e-022,1,0.072775,0.072775,-0.025,0
-6.9284,-0.95161,0.0024142,-6.2334e-021,399.62,0.8176,0.00016697,0.055279,-0.00016364,-1.1793e-021,1,0.07298,0.07298,-0.025,0
-6.9069,-0.95208,0.0022793,-5.5827e-021,401.35,0.82001,0.00016738,0.055364,-0.00015422,-1.364e-021,1,0.073185,0.073185,-0.025,0
-6.8855,-0.95256,0.0021443,-4.9316e-021,403.09,0.82242,0.0001678,0.05545,-0.0001448,-1.5487e-021,1,0.07339,0.07339,-0.025,0
-6.864,-0.95304,0.0020093,-4.2803e-021,404.82,0.82483,0.00016821,0.055535,-0.00013538,-1.7333e-021,1,0.073595,0.073595,-0.025,0
-6.8425,-0.95351,0.0018742,-3.6288e-021,406.55,0.82725,0.00016862,0.055621,-0.00012597,-1.9178e-021,1,0.0738,0.0738,-0.025,0
-6.8203,-0.95392,0.0017409,-2.1897e-021,408.26,0.82962,0.00016903,0.0557,-0.00011658,-1.9835e-021,1,0.074005,0.074005,-0.025,0
-6.7978,-0.95429,0.0016087,-2.7613e-022,409.96,0.83196,0.00016942,0.055775,-0.00010723,-1.9777e-021,1,0.07421,0.07421,-0.025,0
-6.7752,-0.95466,0.0014764,1.6381e-021,411.66,0.83431,0.00016982,0.055851,-9.7871e-005,-1.9719e-021,1,0.074415,0.074415,-0.025,0
-6.7527,-0.95503,0.0013441,3.553e-021,413.36,0.83665,0.00017022,0.055926,-8.8518e-005,-1.966e-021,1,0.07462,0.07462,-0.025,0
-6.7301,-0.9554,0.0012117,5.4686e-021,415.06,0.839,0.00017062,0.056001,-7.9166e-005,-1.9602e-021,1,0.074825,0.074825,-0.025,0
-6.7073,-0.95574,0.0010814,6.7582e-021,416.75,0.84133,0.00017101,0.056074,-7.0005e-005,-1.9112e-021,1,0.07503,0.07503,-0.025,0
-6.6836,-0.95601,0.00095797,6.1163e-021,418.43,0.84362,0.00017138,0.05614,-6.1426e-005,-1.7292e-021,1,0.075235,0.075235,-0.025,0
-6.6599,-0.95627,0.00083445,5.4742e-021,420.11,0.8459,0.00017175,0.056205,-5.285e-005,-1.5473e-021,1,0.07544,0.07544,-0.025,0
-6.6363,-0.95653,0.00071088,4.8319e-021,421.78,0.84819,0.00017213,0.05627,-4.4275e-005,-1.3654e-021,1,0.075645,0.075645,-0.025,0
-6.6126,-0.9568,0.00058727,4.1893e-021,423.46,0.85048,0.0001725,0.056336,-3.5702e-005,-1.1835e-021,1,0.07585,0.07585,-0.025,0
-6.5889,-0.95706,0.00046361,3.5465e-021,425.14,0.85277,0.00017287,0.056401,-2.7131e-005,-1.0016e-021,1,0.076055,0.076055,-0.025,0
-6.5643,-0.95724,0.00034885,2.916e-021,426.79,0.85501,0.00017323,0.056459,-1.9474e-005,-8.2333e-022,1,0.07626,0.07626,-0.025,0
-6.5395,-0.9574,0.00023596,2.2879e-021,428.44,0.85723,0.00017359,0.056515,-1.2015e-005,-6.4579e-022,1,0.076465,0.076465,-0.025,0
-6.5146,-0.95756,0.00012303,1.6595e-021,430.09,0.85946,0.00017395,0.056571,-4.557e-006,-4.683e-022,1,0.07667,0.07667,-0.025,0
-6.4898,-0.95772,1.005e-005,1.031e-021,431.73,0.86169,0.0001743,0.056627,2.8993e-006,-2.9084e-022,1,0.076875,0.076875,-0.025,0
-6.465,-0.95789,-0.00010296,4.022e-022,433.38,0.86392,0.00017466,0.056683,1.0354e-005,-1.1343e-022,1,0.07708,0.07708,-0.025,0
-6.4398,-0.95801,-0.0002136,0,435.02,0.86613,0.00017501,0.056736,1.7589e-005,0,1,0.077285,0.077285,-0.025,0
-6.4138,-0.95807,-0.00031998,0,436.63,0.86829,0.00017536,0.056784,2.4437e-005,0,1,0.07749,0.07749,-0.025,0
-6.3879,-0.95813,-0.00042641,0,438.24,0.87046,0.00017571,0.056832,3.1283e-005,0,1,0.077695,0.077695,-0.025,0
-6.3619,-0.95819,-0.00053287,0,439.85,0.87262,0.00017606,0.05688,3.8127e-005,0,1,0.0779,0.0779,-0.025,0
-6.336,-0.95825,-0.00063937,0,441.46,0.87479,0.00017641,0.056928,4.4971e-005,0,1,0.078105,0.078105,-0.025,0
-6.31,-0.95832,-0.00074591,0,443.07,0.87696,0.00017675,0.056975,5.1812e-005,0,1,0.07831,0.07831,-0.025,0
-6.2831,-0.95829,-0.00084982,0,444.65,0.87907,0.0001771,0.057016,5.8517e-005,0,1,0.078515,0.078515,-0.025,0
-6.2561,-0.95825,-0.00095331,0,446.23,0.88118,0.00017744,0.057056,6.5197e-005,0,1,0.07872,0.07872,-0.025,0
-6.229,-0.95821,-0.0010568,0,447.8,0.88328,0.00017778,0.057095,7.1876e-005,0,1,0.078925,0.078925,-0.025,0
-6.202,-0.95817,-0.0011604,0,449.38,0.88539,0.00017812,0.057135,7.8553e-005,0,1,0.07913,0.07913,-0.025,0
-6.1749,-0.95813,-0.001264,0,450.96,0.8875,0.00017846,0.057175,8.5229e-005,0,1,0.079335,0.079335,-0.025,0
-6.1476,-0.95806,-0.001367,0,452.52,0.88958,0.0001788,0.057212,9.188e-005,0,1,0.07954,0.07954,-0.025,0
-6.1195,-0.95792,-0.0014686,0,454.06,0.89163,0.00017913,0.057243,9.848e-005,0,1,0.079745,0.079745,-0.025,0
-6.0913,-0.95778,-0.0015702,0,455.59,0.89367,0.00017947,0.057274,0.00010508,0,1,0.07995,0.07995,-0.025,0
-6.0632,-0.95764,-0.0016719,0,457.13,0.89572,0.0001798,0.057306,0.00011167,0,1,0.080155,0.080155,-0.025,0
-6.0351,-0.9575,-0.0017736,0,458.67,0.89776,0.00018013,0.057337,0.00011827,0,1,0.08036,0.08036,-0.025,0
-6.007,-0.95736,-0.0018753,0,460.21,0.8998,0.00018047,0.057369,0.00012486,0,1,0.080565,0.080565,-0.025,0
-5.9781,-0.95715,-0.0019759,-1.0629e-021,461.71,0.9018,0.0001808,0.057394,0.00013142,0,1,0.08077,0.08077,-0.025,0
-5.949,-0.95691,-0.002076,-2.5508e-021,463.21,0.90378,0.00018112,0.057417,0.00013797,0,1,0.080975,0.080975,-0.025,0
-5.9198,-0.95667,-0.0021761,-4.0393e-021,464.71,0.90576,0.00018145,0.05744,0.00014452,0,1,0.08118,0.08118,-0.025,0
-5.8907,-0.95643,-0.0022763,-5.5284e-021,466.21,0.90774,0.00018177,0.057464,0.00015106,0,1,0.081385,0.081385,-0.025,0
-5.8615,-0.95619,-0.0023765,-7.0179e-021,467.71,0.90973,0.0001821,0.057487,0.0001576,0,1,0.08159,0.08159,-0.025,0
-5.8323,-0.95594,-0.0024766,-8.5032e-021,469.2,0.9117,0.00018243,0.057509,0.00016414,0,1,0.081795,0.081795,-0.025,0
-5.8021,-0.9556,-0.0025752,-9.9324e-021,470.65,0.91362,0.00018274,0.057524,0.00017064,0,1,0.082,0.082,-0.025,0
-5.772,-0.95527,-0.0026739,-1.1362e-020,472.11,0.91553,0.00018306,0.057539,0.00017713,0,1,0.082205,0.082205,-0.025,0
-5.7418,-0.95493,-0.0027726,-1.2792e-020,473.57,0.91745,0.00018338,0.057554,0.00018362,0,1,0.08241,0.08241,-0.025,0
-5.7116,-0.95459,-0.0028713,-1.4223e-020,475.02,0.91936,0.0001837,0.057569,0.00019011,0,1,0.082615,0.082615,-0.025,0
-5.6814,-0.95425,-0.0029701,-1.5654e-020,476.48,0.92128,0.00018402,0.057584,0.0001966,0,1,0.08282,0.08282,-0.025,0
-5.6509,-0.95387,-0.0030682,-1.5927e-020,477.92,0.92317,0.00018433,0.057595,0.00020308,0,1,0.083025,0.083025,-0.025,0
-5.6197,-0.95344,-0.0031654,-1.4462e-020,479.33,0.92502,0.00018464,0.057602,0.00020952,0,1,0.08323,0.08323,-0.025,0
-5.5885,-0.953,-0.0032625,-1.2996e-020,480.74,0.92687,0.00018495,0.057609,0.00021597,0,1,0.083435,0.083435,-0.025,0
-5.5574,-0.95256,-0.0033598,-1.153e-020,482.15,0.92872,0.00018526,0.057616,0.00022241,0,1,0.08364,0.08364,-0.025,0
-5.5262,-0.95212,-0.003457,-1.0064e-020,483.56,0.93057,0.00018557,0.057622,0.00022885,0,1,0.083845,0.083845,-0.025,0
-5.495,-0.95169,-0.0035543,-8.5966e-021,484.98,0.93242,0.00018589,0.057629,0.00023529,0,1,0.08405,0.08405,-0.025,0
-5.4632,-0.95118,-0.0036505,-7.5033e-021,486.36,0.93422,0.00018619,0.05763,0.00024169,9.2002e-023,1,0.084255,0.084255,-0.025,0
-5.4311,-0.95065,-0.0037461,-6.588e-021,487.72,0.936,0.00018649,0.057629,0.00024807,2.2783e-022,1,0.08446,0.08446,-0.025,0
-5.3989,-0.95011,-0.0038417,-5.6724e-021,489.09,0.93779,0.0001868,0.057627,0.00025445,3.6363e-022,1,0.084665,0.084665,-0.025,0
-5.3668,-0.94958,-0.0039374,-4.7564e-021,490.45,0.93957,0.0001871,0.057626,0.00026083,4.994e-022,1,0.08487,0.08487,-0.025,0
-5.3347,-0.94904,-0.0040331,-3.8401e-021,491.82,0.94135,0.0001874,0.057624,0.00026721,6.3514e-022,1,0.085075,0.085075,-0.025,0
-5.3025,-0.94851,-0.0041288,-2.9235e-021,493.19,0.94313,0.0001877,0.057623,0.00027359,7.7085e-022,1,0.08528,0.08528,-0.025,0
-5.2695,-0.94789,-0.0042229,-3.2724e-021,494.51,0.94485,0.000188,0.057614,0.0002799,9.016e-022,1,0.085485,0.085485,-0.025,0
-5.2365,-0.94726,-0.0043169,-3.7475e-021,495.83,0.94656,0.00018829,0.057605,0.00028621,1.0318e-021,1,0.08569,0.08569,-0.025,0
-5.2034,-0.94662,-0.004411,-4.2227e-021,497.15,0.94828,0.00018859,0.057595,0.00029252,1.1621e-021,1,0.085895,0.085895,-0.025,0
-5.1703,-0.94599,-0.004505,-4.698e-021,498.47,0.94999,0.00018888,0.057585,0.00029883,1.2922e-021,1,0.0861,0.0861,-0.025,0
-5.1372,-0.94536,-0.0045991,-5.1736e-021,499.78,0.9517,0.00018918,0.057576,0.00030513,1.4224e-021,1,0.086305,0.086305,-0.025,0
-5.1041,-0.94472,-0.004693,-5.5562e-021,501.1,0.95341,0.00018947,0.057565,0.00031143,1.5269e-021,1,0.08651,0.08651,-0.025,0
-5.0701,-0.94399,-0.0047853,-5.0716e-021,502.37,0.95505,0.00018976,0.057548,0.00031766,1.3932e-021,1,0.086715,0.086715,-0.025,0
-5.0361,-0.94326,-0.0048776,-4.5869e-021,503.64,0.9567,0.00019004,0.05753,0.0003239,1.2594e-021,1,0.08692,0.08692,-0.025,0
-5.0021,-0.94254,-0.0049699,-4.1021e-021,504.91,0.95834,0.00019033,0.057512,0.00033013,1.1257e-021,1,0.087125,0.087125,-0.025,0
-4.9682,-0.94181,-0.0050622,-3.617e-021,506.18,0.95998,0.00019062,0.057495,0.00033636,9.9206e-022,1,0.08733,0.08733,-0.025,0
-4.9342,-0.94108,-0.0051546,-3.1318e-021,507.45,0.96163,0.0001909,0.057477,0.00034258,8.5842e-022,1,0.087535,0.087535,-0.025,0
-4.9,-0.94033,-0.0052466,-2.3814e-021,508.7,0.96325,0.00019119,0.057457,0.00034879,7.2608e-022,1,0.08774,0.08774,-0.025,0
-4.8651,-0.93951,-0.005337,-7.8869e-022,509.92,0.96483,0.00019147,0.057432,0.00035494,5.9782e-022,1,0.087945,0.087945,-0.025,0
-4.8303,-0.93869,-0.0054275,8.0463e-022,511.14,0.9664,0.00019174,0.057406,0.00036108,4.6958e-022,1,0.08815,0.08815,-0.025,0
-4.7954,-0.93786,-0.005518,2.3985e-021,512.36,0.96797,0.00019202,0.05738,0.00036722,3.4138e-022,1,0.088355,0.088355,-0.025,0
-4.7606,-0.93704,-0.0056086,3.993e-021,513.58,0.96954,0.0001923,0.057354,0.00037336,2.132e-022,1,0.08856,0.08856,-0.025,0
-4.7257,-0.93622,-0.0056992,5.5881e-021,514.8,0.97111,0.00019258,0.057329,0.00037951,8.5052e-023,1,0.088765,0.088765,-0.025,0
-4.6906,-0.93537,-0.0057891,6.6476e-021,516,0.97266,0.00019285,0.0573,0.00038561,0,1,0.08897,0.08897,-0.025,0
-4.6549,-0.93445,-0.0058777,6.6489e-021,517.16,0.97416,0.00019312,0.057266,0.00039166,0,1,0.089175,0.089175,-0.025,0
-4.6192,-0.93353,-0.0059664,6.6501e-021,518.33,0.97566,0.00019339,0.057233,0.0003977,0,1,0.08938,0.08938,-0.025,0
-4.5835,-0.93262,-0.006055,6.6513e-021,519.5,0.97716,0.00019366,0.057199,0.00040375,0,1,0.089585,0.089585,-0.025,0
-4.5478,-0.9317,-0.0061437,6.6526e-021,520.66,0.97866,0.00019393,0.057165,0.00040979,0,1,0.08979,0.08979,-0.025,0
-4.5121,-0.93079,-0.0062325,6.6538e-021,521.83,0.98016,0.0001942,0.057132,0.00041583,0,1,0.089995,0.089995,-0.025,0
-4.4761,-0.92983,-0.0063204,5.683e-021,522.97,0.98163,0.00019447,0.057095,0.00042183,4.152e-023,1,0.0902,0.0902,-0.025,0
-4.4396,-0.92883,-0.0064071,3.172e-021,524.09,0.98306,0.00019473,0.057053,0.00042776,1.4878e-022,1,0.090405,0.090405,-0.025,0
-4.4032,-0.92782,-0.0064938,6.6012e-022,525.2,0.98449,0.00019499,0.057012,0.0004337,2.5602e-022,1,0.09061,0.09061,-0.025,0
-4.3667,-0.92681,-0.0065805,-1.8527e-021,526.31,0.98591,0.00019525,0.05697,0.00043963,3.6323e-022,1,0.090815,0.090815,-0.025,0
-4.3302,-0.9258,-0.0066673,-4.3665e-021,527.42,0.98734,0.00019552,0.056929,0.00044557,4.7042e-022,1,0.09102,0.09102,-0.025,0
-4.2937,-0.92479,-0.0067541,-6.8811e-021,528.54,0.98877,0.00019578,0.056887,0.0004515,5.7758e-022,1,0.091225,0.091225,-0.025,0
-4.2569,-0.92375,-0.00684,-8.412e-021,529.63,0.99017,0.00019604,0.056843,0.00045739,6.4273e-022,1,0.09143,0.09143,-0.025,0
-4.2197,-0.92265,-0.0069247,-8.4136e-021,530.69,0.99152,0.00019629,0.056793,0.00046321,6.4266e-022,1,0.091635,0.091635,-0.025,0
-4.1824,-0.92155,-0.0070094,-8.4152e-021,531.74,0.99287,0.00019654,0.056744,0.00046903,6.4258e-022,1,0.09184,0.09184,-0.025,0
-4.1452,-0.92045,-0.0070941,-8.4167e-021,532.8,0.99422,0.00019679,0.056695,0.00047485,6.4251e-022,1,0.092045,0.092045,-0.025,0
-4.1079,-0.91935,-0.0071789,-8.4183e-021,533.86,0.99558,0.00019705,0.056646,0.00048067,6.4244e-022,1,0.09225,0.09225,-0.025,0
-4.0707,-0.91825,-0.0072637,-8.4198e-021,534.92,0.99693,0.0001973,0.056596,0.00048648,6.4236e-022,1,0.092455,0.092455,-0.025,0
-4.0332,-0.91712,-0.0073477,-7.9378e-021,535.95,0.99826,0.00019755,0.056544,0.00049226,6.054e-022,1,0.09266,0.09266,-0.025,0
-3.9952,-0.91593,-0.0074303,-6.556e-021,536.96,0.99954,0.0001978,0.056487,0.00049796,4.9987e-022,1,0.092865,0.092865,-0.025,0
-3.9572,-0.91474,-0.0075129,-5.1736e-021,537.96,1.0008,0.00019804,0.056431,0.00050367,3.9435e-022,1,0.09307,0.09307,-0.025,0
-3.9193,-0.91356,-0.0075956,-3.7907e-021,538.96,1.0021,0.00019828,0.056374,0.00050937,2.8885e-022,1,0.093275,0.093275,-0.025,0
-3.8813,-0.91237,-0.0076783,-2.4073e-021,539.96,1.0034,0.00019853,0.056317,0.00051507,1.8338e-022,1,0.09348,0.09348,-0.025,0
-3.8433,-0.91118,-0.007761,-1.0234e-021,540.96,1.0047,0.00019877,0.05626,0.00052076,7.7938e-023,1,0.093685,0.093685,-0.025,0
-3.8052,-0.90997,-0.0078432,2.1308e-022,541.95,1.0059,0.00019902,0.056201,0.00052643,0,1,0.09389,0.09389,-0.025,0
-3.7666,-0.90869,-0.0079237,1.0306e-021,542.89,1.0071,0.00019925,0.056137,0.000532,0,1,0.094095,0.094095,-0.025,0
-3.7279,-0.90741,-0.0080042,1.8485e-021,543.84,1.0083,0.00019949,0.056072,0.00053758,0,1,0.0943,0.0943,-0.025,0
-3.6893,-0.90614,-0.0080847,2.6666e-021,544.78,1.0095,0.00019972,0.056008,0.00054315,0,1,0.094505,0.094505,-0.025,0
-3.6506,-0.90486,-0.0081653,3.485e-021,545.73,1.0107,0.00019996,0.055944,0.00054872,0,1,0.09471,0.09471,-0.025,0
-3.612,-0.90358,-0.0082459,4.3038e-021,546.67,1.0119,0.00020019,0.055879,0.00055429,0,1,0.094915,0.094915,-0.025,0
-3.5733,-0.90229,-0.0083262,5.021e-021,547.61,1.0131,0.00020043,0.055814,0.00055984,0,1,0.09512,0.09512,-0.025,0
-3.534,-0.90093,-0.0084045,5.022e-021,548.49,1.0143,0.00020066,0.055742,0.00056527,0,1,0.095325,0.095325,-0.025,0
-3.4948,-0.89957,-0.0084828,5.0229e-021,549.38,1.0154,0.00020088,0.055671,0.0005707,0,1,0.09553,0.09553,-0.025,0
-3.4555,-0.89821,-0.0085612,5.0238e-021,550.27,1.0165,0.00020111,0.055599,0.00057613,0,1,0.095735,0.095735,-0.025,0
-3.4162,-0.89684,-0.0086396,5.0248e-021,551.15,1.0176,0.00020134,0.055527,0.00058156,0,1,0.09594,0.09594,-0.025,0
-3.377,-0.89548,-0.008718,5.0257e-021,552.04,1.0188,0.00020157,0.055455,0.00058698,0,1,0.096145,0.096145,-0.025,0
-3.3377,-0.89411,-0.0087964,5.0266e-021,552.92,1.0199,0.00020179,0.055384,0.00059241,0,1,0.09635,0.09635,-0.025,0
-3.2979,-0.89267,-0.0088726,4.5445e-021,553.76,1.021,0.00020201,0.055305,0.0005977,-7.138e-023,1,0.096555,0.096555,-0.025,0
-3.258,-0.89123,-0.0089487,4.0316e-021,554.58,1.022,0.00020223,0.055227,0.00060298,-1.4726e-022,1,0.09676,0.09676,-0.025,0
-3.2182,-0.88978,-0.0090249,3.5184e-021,555.41,1.0231,0.00020245,0.055148,0.00060826,-2.2313e-022,1,0.096965,0.096965,-0.025,0
-3.1783,-0.88833,-0.009101,3.0051e-021,556.24,1.0241,0.00020267,0.055069,0.00061354,-2.9898e-022,1,0.09717,0.09717,-0.025,0
-3.1385,-0.88688,-0.0091772,2.4916e-021,557.07,1.0252,0.00020289,0.05499,0.00061882,-3.7482e-022,1,0.097375,0.097375,-0.025,0
-3.0986,-0.88544,-0.0092534,1.9779e-021,557.89,1.0262,0.0002031,0.054911,0.0006241,-4.5063e-022,1,0.09758,0.09758,-0.025,0
-3.0584,-0.88393,-0.0093279,1.8283e-021,558.68,1.0272,0.00020332,0.054828,0.00062928,-4.727e-022,1,0.097785,0.097785,-0.025,0
-3.018,-0.8824,-0.0094017,1.8287e-021,559.45,1.0282,0.00020353,0.054742,0.00063442,-4.7265e-022,1,0.09799,0.09799,-0.025,0
-2.9776,-0.88087,-0.0094756,1.829e-021,560.22,1.0292,0.00020374,0.054656,0.00063955,-4.7259e-022,1,0.098195,0.098195,-0.025,0
-2.9373,-0.87934,-0.0095495,1.8293e-021,560.98,1.0302,0.00020395,0.05457,0.00064469,-4.7254e-022,1,0.0984,0.0984,-0.025,0
-2.8969,-0.87781,-0.0096234,1.8297e-021,561.75,1.0311,0.00020416,0.054485,0.00064982,-4.7248e-022,1,0.098605,0.098605,-0.025,0
-2.8565,-0.87628,-0.0096973,1.83e-021,562.52,1.0321,0.00020437,0.054399,0.00065495,-4.7243e-022,1,0.09881,0.09881,-0.025,0
-2.8159,-0.87472,-0.0097702,1.7066e-021,563.26,1.0331,0.00020457,0.05431,0.00066002,-4.4045e-022,1,0.099015,0.099015,-0.025,0
-2.775,-0.87311,-0.0098417,1.4177e-021,563.97,1.034,0.00020477,0.054218,0.00066501,-3.6577e-022,1,0.09922,0.09922,-0.025,0
-2.7342,-0.8715,-0.0099132,1.1287e-021,564.68,1.0349,0.00020498,0.054125,0.00066999,-2.9111e-022,1,0.099425,0.099425,-0.025,0
-2.6933,-0.86989,-0.0099848,8.3956e-022,565.39,1.0358,0.00020518,0.054033,0.00067497,-2.1648e-022,1,0.09963,0.09963,-0.025,0
-2.6524,-0.86828,-0.010056,5.5032e-022,566.1,1.0367,0.00020538,0.05394,0.00067995,-1.4185e-022,1,0.099835,0.099835,-0.025,0
-2.6116,-0.86667,-0.010128,2.6096e-022,566.8,1.0376,0.00020558,0.053848,0.00068493,-6.7246e-023,1,0.10004,0.10004,-0.025,0
-2.5706,-0.86505,-0.010199,-7.1511e-023,567.51,1.0385,0.00020578,0.053755,0.00068989,5.4873e-024,1,0.10024,0.10024,-0.025,0
-2.5293,-0.86336,-0.010269,-7.9825e-022,568.15,1.0393,0.00020597,0.053655,0.00069471,6.1234e-023,1,0.10045,0.10045,-0.025,0
-2.488,-0.86167,-0.010338,-1.5252e-021,568.8,1.0401,0.00020616,0.053556,0.00069953,1.1697e-022,1,0.10065,0.10065,-0.025,0
-2.4467,-0.85998,-0.010407,-2.2525e-021,569.45,1.041,0.00020636,0.053457,0.00070434,1.7269e-022,1,0.10086,0.10086,-0.025,0
-2.4054,-0.85829,-0.010476,-2.9801e-021,570.1,1.0418,0.00020655,0.053358,0.00070916,2.2839e-022,1,0.10107,0.10107,-0.025,0
-2.3641,-0.85661,-0.010545,-3.7079e-021,570.75,1.0426,0.00020674,0.053259,0.00071397,2.8409e-022,1,0.10127,0.10127,-0.025,0
-2.3228,-0.85491,-0.010615,-4.436e-021,571.39,1.0434,0.00020694,0.05316,0.00071879,3.3977e-022,1,0.10148,0.10148,-0.025,0
-2.2812,-0.85317,-0.010682,-4.4994e-021,572,1.0442,0.00020712,0.053056,0.00072348,3.202e-022,1,0.10168,0.10168,-0.025,0
-2.2395,-0.85141,-0.010749,-4.3041e-021,572.59,1.045,0.0002073,0.052951,0.00072813,2.7136e-022,1,0.10188,0.10188,-0.025,0
-2.1979,-0.84964,-0.010816,-4.1087e-021,573.17,1.0457,0.00020749,0.052845,0.00073278,2.2253e-022,1,0.10209,0.10209,-0.025,0
-2.1562,-0.84788,-0.010883,-3.9132e-021,573.76,1.0465,0.00020767,0.05274,0.00073743,1.7371e-022,1,0.10229,0.10229,-0.025,0
-2.1145,-0.84611,-0.010949,-3.7177e-021,574.35,1.0472,0.00020786,0.052635,0.00074207,1.249e-022,1,0.1025,0.1025,-0.025,0
-2.0728,-0.84434,-0.011016,-3.5221e-021,574.94,1.048,0.00020804,0.052529,0.00074672,7.6108e-023,1,0.10271,0.10271,-0.025,0
-2.031,-0.84256,-0.011082,-3.1745e-021,575.51,1.0487,0.00020822,0.052422,0.00075132,2.5564e-023,1,0.10291,0.10291,-0.025,0
-1.989,-0.84072,-0.011147,-2.4578e-021,576.03,1.0494,0.0002084,0.052311,0.0007558,-2.9246e-023,1,0.10311,0.10311,-0.025,0
-1.9469,-0.83888,-0.011211,-1.7408e-021,576.56,1.0501,0.00020857,0.052199,0.00076028,-8.4043e-023,1,0.10332,0.10332,-0.025,0
-1.9049,-0.83704,-0.011276,-1.0236e-021,577.09,1.0507,0.00020875,0.052088,0.00076476,-1.3883e-022,1,0.10352,0.10352,-0.025,0
-1.8629,-0.8352,-0.01134,-3.0612e-022,577.61,1.0514,0.00020892,0.051976,0.00076923,-1.936e-022,1,0.10373,0.10373,-0.025,0
-1.8209,-0.83336,-0.011404,4.1166e-022,578.14,1.0521,0.0002091,0.051865,0.00077371,-2.4836e-022,1,0.10394,0.10394,-0.025,0
-1.7788,-0.83152,-0.011469,1.1297e-021,578.67,1.0528,0.00020927,0.051753,0.00077819,-3.031e-022,1,0.10414,0.10414,-0.025,0
-1.7366,-0.82962,-0.011531,1.4795e-021,579.15,1.0534,0.00020944,0.051637,0.00078252,-3.0238e-022,1,0.10435,0.10435,-0.025,0
-1.6943,-0.82771,-0.011593,1.7451e-021,579.61,1.054,0.00020961,0.051519,0.00078683,-2.8896e-022,1,0.10455,0.10455,-0.025,0
-1.652,-0.8258,-0.011655,2.0107e-021,580.08,1.0546,0.00020977,0.051402,0.00079113,-2.7554e-022,1,0.10475,0.10475,-0.025,0
-1.6097,-0.82389,-0.011717,2.2764e-021,580.55,1.0552,0.00020994,0.051285,0.00079543,-2.6212e-022,1,0.10496,0.10496,-0.025,0
-1.5674,-0.82198,-0.011779,2.5422e-021,581.01,1.0558,0.00021011,0.051167,0.00079974,-2.4871e-022,1,0.10516,0.10516,-0.025,0
-1.525,-0.82007,-0.011841,2.8081e-021,581.48,1.0564,0.00021027,0.05105,0.00080404,-2.353e-022,1,0.10537,0.10537,-0.025,0
-1.4827,-0.81814,-0.011903,2.9985e-021,581.93,1.057,0.00021044,0.050931,0.00080829,-2.2571e-022,1,0.10558,0.10558,-0.025,0
-1.4401,-0.81616,-0.011962,2.999e-021,582.34,1.0575,0.0002106,0.050808,0.00081241,-2.2568e-022,1,0.10578,0.10578,-0.025,0
-1.3976,-0.81418,-0.012022,2.9996e-021,582.74,1.058,0.00021075,0.050685,0.00081654,-2.2565e-022,1,0.10599,0.10599,-0.025,0
-1.3551,-0.8122,-0.012081,3.0002e-021,583.15,1.0586,0.00021091,0.050562,0.00082066,-2.2563e-022,1,0.10619,0.10619,-0.025,0
-1.3125,-0.81022,-0.012141,3.0007e-021,583.56,1.0591,0.00021107,0.050439,0.00082479,-2.256e-022,1,0.10639,0.10639,-0.025,0
-1.27,-0.80823,-0.0122,3.0013e-021,583.96,1.0596,0.00021123,0.050316,0.00082891,-2.2557e-022,1,0.1066,0.1066,-0.025,0
