"p","U:0","U:1","U:2","k","nut","omega","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.5216,-0.25335,0.066029,0,0.10403,2.0929e-005,2685.7,0.0038861,-0.0020028,0,1,0.034235,0.034235,-0.025,0
-7.5292,-0.2655,0.067451,0,0.10445,2.1129e-005,2745.1,0.0042625,-0.0021085,0,1,0.03444,0.03444,-0.025,0
-7.5384,-0.27757,0.068313,-1.7037e-021,0.10487,2.1301e-005,2807.7,0.0046604,-0.0021869,2.0508e-022,1,0.034645,0.034645,-0.025,0
-7.5481,-0.28963,0.068983,-3.9912e-021,0.10529,2.1464e-005,2871.5,0.0050657,-0.0022558,4.803e-022,1,0.03485,0.03485,-0.025,0
-7.5578,-0.30168,0.069653,-6.2794e-021,0.10571,2.1628e-005,2935.3,0.0054708,-0.0023248,7.5547e-022,1,0.035055,0.035055,-0.025,0
-7.5675,-0.31374,0.070324,-8.5684e-021,0.10613,2.1791e-005,2999,0.0058759,-0.0023937,1.0306e-021,1,0.03526,0.03526,-0.025,0
-7.5791,-0.3255,0.070344,-5.7391e-021,0.1099,2.2427e-005,3010.7,0.006288,-0.002425,1.0692e-021,1,0.035465,0.035465,-0.025,0
-7.591,-0.3372,0.070258,-2.0712e-021,0.11421,2.3139e-005,3013.9,0.0067011,-0.0024502,1.069e-021,1,0.03567,0.03567,-0.025,0
-7.6028,-0.34892,0.070172,1.5981e-021,0.11853,2.3852e-005,3017.1,0.0071141,-0.0024753,1.0689e-021,1,0.035875,0.035875,-0.025,0
-7.6147,-0.36063,0.070086,5.2686e-021,0.12284,2.4565e-005,3020.3,0.0075271,-0.0025005,1.0688e-021,1,0.03608,0.03608,-0.025,0
-7.6286,-0.37175,0.069539,9.1301e-021,0.1259,2.5142e-005,3018.2,0.0079306,-0.0024989,6.089e-022,1,0.036285,0.036285,-0.025,0
-7.6426,-0.38283,0.068966,1.3004e-020,0.12888,2.571e-005,3015.8,0.0083334,-0.0024957,1.2156e-022,1,0.03649,0.03649,-0.025,0
-7.6566,-0.39392,0.068392,1.688e-020,0.13186,2.6279e-005,3013.4,0.0087361,-0.0024926,-3.6568e-022,1,0.036695,0.036695,-0.025,0
-7.6706,-0.40501,0.067817,2.0757e-020,0.13484,2.6848e-005,3011,0.0091387,-0.0024894,-8.5282e-022,1,0.0369,0.0369,-0.025,0
-7.6864,-0.41532,0.066972,1.7164e-020,0.13681,2.7329e-005,3010.9,0.0095257,-0.0024715,-8.5406e-022,1,0.037105,0.037105,-0.025,0
-7.7022,-0.42563,0.066125,1.3549e-020,0.13879,2.781e-005,3010.8,0.0099126,-0.0024536,-8.5397e-022,1,0.03731,0.03731,-0.025,0
-7.7181,-0.43594,0.065278,9.9335e-021,0.14076,2.8291e-005,3010.7,0.010299,-0.0024357,-8.5388e-022,1,0.037515,0.037515,-0.025,0
-7.7339,-0.44624,0.064427,6.4209e-021,0.14275,2.8776e-005,3010.3,0.010686,-0.0024175,-8.4947e-022,1,0.03772,0.03772,-0.025,0
-7.7511,-0.45576,0.063365,7.9546e-021,0.14587,2.9446e-005,2997.2,0.011054,-0.0023855,-6.3638e-022,1,0.037925,0.037925,-0.025,0
-7.7683,-0.46527,0.062304,9.4888e-021,0.14898,3.0117e-005,2984.2,0.011422,-0.0023536,-4.2333e-022,1,0.03813,0.03813,-0.025,0
-7.7855,-0.4748,0.061242,1.1024e-020,0.15209,3.0787e-005,2971.1,0.011791,-0.0023216,-2.1032e-022,1,0.038335,0.038335,-0.025,0
-7.8028,-0.48431,0.060178,1.2489e-020,0.15521,3.1458e-005,2958,0.012159,-0.0022896,2.1227e-024,1,0.03854,0.03854,-0.025,0
-7.8207,-0.49302,0.059006,8.3922e-021,0.15873,3.2172e-005,2944.6,0.012537,-0.0022531,1.7338e-022,1,0.038745,0.038745,-0.025,0
-7.8387,-0.50172,0.057833,4.2941e-021,0.16225,3.2885e-005,2931.2,0.012915,-0.0022166,3.446e-022,1,0.03895,0.03895,-0.025,0
-7.8567,-0.51044,0.056659,1.9454e-022,0.16577,3.3599e-005,2917.7,0.013293,-0.0021801,5.1579e-022,1,0.039155,0.039155,-0.025,0
-7.8747,-0.51915,0.055486,-3.9066e-021,0.16929,3.4313e-005,2904.3,0.013672,-0.0021436,6.8694e-022,1,0.03936,0.03936,-0.025,0
-7.8929,-0.52709,0.054317,-7.0178e-021,0.17328,3.508e-005,2854.5,0.014101,-0.0021139,6.9143e-022,1,0.039565,0.039565,-0.025,0
-7.9112,-0.53501,0.053148,-1.0103e-020,0.17728,3.5848e-005,2803.8,0.014532,-0.0020844,6.9136e-022,1,0.03977,0.03977,-0.025,0
-7.9294,-0.54293,0.051979,-1.3189e-020,0.18127,3.6617e-005,2753,0.014963,-0.0020549,6.9129e-022,1,0.039975,0.039975,-0.025,0
-7.9476,-0.55085,0.050809,-1.6277e-020,0.18527,3.7386e-005,2702.2,0.015393,-0.0020254,6.9122e-022,1,0.04018,0.04018,-0.025,0
-7.9656,-0.55813,0.049664,-1.2122e-020,0.18514,3.7822e-005,2694.5,0.015664,-0.0019776,4.0499e-022,1,0.040385,0.040385,-0.025,0
-7.9835,-0.56534,0.048521,-7.1859e-021,0.18457,3.8221e-005,2691.4,0.015918,-0.0019279,8.8043e-023,1,0.04059,0.04059,-0.025,0
-8.0015,-0.57255,0.047378,-2.2485e-021,0.18399,3.8621e-005,2688.2,0.016172,-0.0018782,-2.2884e-022,1,0.040795,0.040795,-0.025,0
-8.0194,-0.57976,0.046234,2.6907e-021,0.18342,3.9021e-005,2685.1,0.016426,-0.0018285,-5.4566e-022,1,0.041,0.041,-0.025,0
-8.0369,-0.58644,0.045177,3.6752e-021,0.18386,3.9464e-005,2734.9,0.016688,-0.0017831,-6.087e-022,1,0.041205,0.041205,-0.025,0
-8.0542,-0.59299,0.044141,3.6758e-021,0.18454,3.9917e-005,2797.8,0.016953,-0.0017387,-6.0864e-022,1,0.04141,0.04141,-0.025,0
-8.0716,-0.59955,0.043105,3.6765e-021,0.18523,4.037e-005,2860.8,0.017217,-0.0016943,-6.0858e-022,1,0.041615,0.041615,-0.025,0
-8.0889,-0.60611,0.042069,3.6771e-021,0.18592,4.0824e-005,2923.7,0.017482,-0.0016499,-6.0852e-022,1,0.04182,0.04182,-0.025,0
-8.1057,-0.61227,0.041138,3.0891e-021,0.18871,4.145e-005,2960.5,0.017814,-0.0016197,-5.1107e-022,1,0.042025,0.042025,-0.025,0
-8.1222,-0.61823,0.040259,2.2068e-021,0.19255,4.2162e-005,2984.2,0.01818,-0.0015966,-3.6499e-022,1,0.04223,0.04223,-0.025,0
-8.1386,-0.6242,0.03938,1.324e-021,0.1964,4.2874e-005,3007.9,0.018546,-0.0015734,-2.1893e-022,1,0.042435,0.042435,-0.025,0
-8.1551,-0.63017,0.038501,4.4102e-022,0.20024,4.3586e-005,3031.7,0.018912,-0.0015503,-7.2902e-023,1,0.04264,0.04264,-0.025,0
-8.1711,-0.63589,0.037671,-1.2919e-021,0.20324,4.4226e-005,3051.9,0.019247,-0.0015255,0,1,0.042845,0.042845,-0.025,0
-8.1865,-0.64137,0.03689,-3.8728e-021,0.20538,4.4795e-005,3068.6,0.01955,-0.0014991,0,1,0.04305,0.04305,-0.025,0
-8.2019,-0.64684,0.036108,-6.4547e-021,0.20753,4.5363e-005,3085.3,0.019853,-0.0014727,0,1,0.043255,0.043255,-0.025,0
-8.2173,-0.65232,0.035327,-9.0375e-021,0.20968,4.5932e-005,3102,0.020156,-0.0014463,0,1,0.04346,0.04346,-0.025,0
-8.2323,-0.65766,0.034569,-1.1042e-020,0.21201,4.6511e-005,3118.7,0.020465,-0.0014209,4.1215e-023,1,0.043665,0.043665,-0.025,0
-8.2466,-0.6627,0.033868,-1.1711e-020,0.21476,4.7111e-005,3135.6,0.020786,-0.0013979,1.776e-022,1,0.04387,0.04387,-0.025,0
-8.2608,-0.66773,0.033166,-1.2379e-020,0.21751,4.7711e-005,3152.5,0.021107,-0.0013749,3.1397e-022,1,0.044075,0.044075,-0.025,0
-8.275,-0.67277,0.032464,-1.3048e-020,0.22027,4.8311e-005,3169.4,0.021428,-0.0013519,4.503e-022,1,0.04428,0.04428,-0.025,0
-8.2891,-0.67779,0.031768,-1.3664e-020,0.22299,4.8908e-005,3186.2,0.021746,-0.0013289,5.7693e-022,1,0.044485,0.044485,-0.025,0
-8.3021,-0.68244,0.031159,-1.3578e-020,0.22538,4.9461e-005,3202,0.022035,-0.0013072,5.7687e-022,1,0.04469,0.04469,-0.025,0
-8.3151,-0.68709,0.03055,-1.3492e-020,0.22777,5.0014e-005,3217.8,0.022323,-0.0012854,5.7681e-022,1,0.044895,0.044895,-0.025,0
-8.3281,-0.69175,0.029941,-1.3407e-020,0.23015,5.0566e-005,3233.6,0.022611,-0.0012636,5.7675e-022,1,0.0451,0.0451,-0.025,0
-8.3411,-0.69641,0.029331,-1.3321e-020,0.23254,5.1119e-005,3249.4,0.0229,-0.0012419,5.7669e-022,1,0.045305,0.045305,-0.025,0
-8.3531,-0.70079,0.028788,-1.0839e-020,0.23496,5.1662e-005,3264.6,0.023181,-0.0012224,4.6835e-022,1,0.04551,0.04551,-0.025,0
-8.3649,-0.70511,0.028261,-7.7829e-021,0.23739,5.2201e-005,3279.5,0.02346,-0.0012035,3.3413e-022,1,0.045715,0.045715,-0.025,0
-8.3766,-0.70944,0.027733,-4.7255e-021,0.23982,5.2741e-005,3294.5,0.02374,-0.0011846,1.9994e-022,1,0.04592,0.04592,-0.025,0
-8.3884,-0.71376,0.027206,-1.6671e-021,0.24225,5.3281e-005,3309.5,0.024019,-0.0011657,6.5772e-023,1,0.046125,0.046125,-0.025,0
-8.3995,-0.71794,0.026714,7.7343e-022,0.24462,5.3807e-005,3324.3,0.024291,-0.0011479,6.6122e-023,1,0.04633,0.04633,-0.025,0
-8.4101,-0.72197,0.026257,2.6193e-021,0.24695,5.4319e-005,3338.8,0.024555,-0.0011311,1.9583e-022,1,0.046535,0.046535,-0.025,0
-8.4206,-0.72601,0.0258,4.4659e-021,0.24928,5.4832e-005,3353.3,0.024818,-0.0011144,3.255e-022,1,0.04674,0.04674,-0.025,0
-8.4312,-0.73005,0.025343,6.3131e-021,0.25161,5.5345e-005,3367.8,0.025082,-0.0010976,4.5515e-022,1,0.046945,0.046945,-0.025,0
-8.4415,-0.73404,0.024896,7.4064e-021,0.25393,5.5854e-005,3382.2,0.025344,-0.0010812,5.6156e-022,1,0.04715,0.04715,-0.025,0
-8.4509,-0.73782,0.024499,5.0403e-021,0.25621,5.6346e-005,3396.1,0.025596,-0.0010664,5.615e-022,1,0.047355,0.047355,-0.025,0
-8.4603,-0.7416,0.024102,2.6734e-021,0.25849,5.6839e-005,3409.9,0.025848,-0.0010516,5.6144e-022,1,0.04756,0.04756,-0.025,0
-8.4697,-0.74538,0.023704,3.0565e-022,0.26077,5.7331e-005,3423.8,0.026101,-0.0010369,5.6138e-022,1,0.047765,0.047765,-0.025,0
-8.4791,-0.74916,0.023306,-2.0629e-021,0.26306,5.7824e-005,3437.6,0.026353,-0.0010221,5.6132e-022,1,0.04797,0.04797,-0.025,0
-8.4876,-0.75276,0.022949,-2.4744e-021,0.2653,5.8302e-005,3451.1,0.026596,-0.0010088,5.6003e-022,1,0.048175,0.048175,-0.025,0
-8.4958,-0.75631,0.022602,-2.4409e-021,0.26753,5.8777e-005,3464.5,0.026837,-0.00099572,5.5847e-022,1,0.04838,0.04838,-0.025,0
-8.5041,-0.75987,0.022254,-2.4074e-021,0.26977,5.9252e-005,3478,0.027079,-0.00098269,5.569e-022,1,0.048585,0.048585,-0.025,0
-8.5123,-0.76343,0.021906,-2.3739e-021,0.272,5.9727e-005,3491.4,0.02732,-0.00096965,5.5533e-022,1,0.04879,0.04879,-0.025,0
-8.5201,-0.7669,0.021575,-2.3545e-021,0.27421,6.0196e-005,3504.6,0.027557,-0.00095722,5.5439e-022,1,0.048995,0.048995,-0.025,0
-8.5273,-0.77026,0.021269,-2.3549e-021,0.2764,6.0654e-005,3517.5,0.027788,-0.00094563,5.5433e-022,1,0.0492,0.0492,-0.025,0
-8.5344,-0.77361,0.020962,-2.3553e-021,0.27858,6.1113e-005,3530.4,0.02802,-0.00093405,5.5427e-022,1,0.049405,0.049405,-0.025,0
-8.5416,-0.77697,0.020656,-2.3557e-021,0.28076,6.1572e-005,3543.3,0.028251,-0.00092247,5.5422e-022,1,0.04961,0.04961,-0.025,0
-8.5487,-0.78032,0.020349,-2.3562e-021,0.28295,6.2031e-005,3556.2,0.028482,-0.00091089,5.5416e-022,1,0.049815,0.049815,-0.025,0
-8.5548,-0.7835,0.020076,-1.8374e-021,0.2851,6.2476e-005,3568.8,0.028705,-0.00090051,4.3202e-022,1,0.05002,0.05002,-0.025,0
-8.5609,-0.78667,0.019803,-1.31e-021,0.28724,6.292e-005,3581.3,0.028927,-0.00089015,3.0794e-022,1,0.050225,0.050225,-0.025,0
-8.567,-0.78985,0.01953,-7.8252e-022,0.28939,6.3365e-005,3593.8,0.02915,-0.00087979,1.8389e-022,1,0.05043,0.05043,-0.025,0
-8.5731,-0.79302,0.019257,-2.5482e-022,0.29154,6.381e-005,3606.4,0.029372,-0.00086944,5.9864e-023,1,0.050635,0.050635,-0.025,0
-8.5786,-0.79611,0.018998,0,0.29366,6.4247e-005,3618.7,0.02959,-0.00085959,0,1,0.05084,0.05084,-0.025,0
-8.5837,-0.79912,0.018754,0,0.29577,6.4679e-005,3630.8,0.029804,-0.00085023,0,1,0.051045,0.051045,-0.025,0
-8.5887,-0.80213,0.018508,0,0.29787,6.5111e-005,3642.9,0.030018,-0.00084087,0,1,0.05125,0.05125,-0.025,0
-8.5938,-0.80514,0.018263,0,0.29998,6.5543e-005,3655,0.030232,-0.00083151,0,1,0.051455,0.051455,-0.025,0
-8.5988,-0.80815,0.018019,3.9901e-023,0.30208,6.5974e-005,3667.1,0.030446,-0.00082217,-1.8777e-024,1,0.05166,0.05166,-0.025,0
-8.6029,-0.811,0.017796,2.5876e-021,0.30415,6.6394e-005,3678.9,0.030652,-0.00081363,-1.2173e-022,1,0.051865,0.051865,-0.025,0
-8.6069,-0.81386,0.017574,5.1361e-021,0.30622,6.6815e-005,3690.7,0.030859,-0.00080509,-2.4156e-022,1,0.05207,0.05207,-0.025,0
-8.611,-0.81671,0.017352,7.6856e-021,0.3083,6.7235e-005,3702.5,0.031065,-0.00079655,-3.6137e-022,1,0.052275,0.052275,-0.025,0
-8.615,-0.81957,0.017129,1.0236e-020,0.31037,6.7655e-005,3714.3,0.031271,-0.00078801,-4.8115e-022,1,0.05248,0.05248,-0.025,0
-8.6186,-0.82236,0.016916,1.1566e-020,0.31242,6.807e-005,3725.9,0.031474,-0.00077979,-5.4352e-022,1,0.052685,0.052685,-0.025,0
-8.6217,-0.82507,0.016712,1.1568e-020,0.31446,6.848e-005,3737.3,0.031673,-0.00077191,-5.4346e-022,1,0.05289,0.05289,-0.025,0
-8.6247,-0.82779,0.016508,1.157e-020,0.3165,6.889e-005,3748.7,0.031872,-0.00076403,-5.434e-022,1,0.053095,0.053095,-0.025,0
-8.6278,-0.8305,0.016305,1.1572e-020,0.31853,6.9299e-005,3760.1,0.032071,-0.00075615,-5.4335e-022,1,0.0533,0.0533,-0.025,0
-8.6308,-0.83322,0.016101,1.1574e-020,0.32057,6.9709e-005,3771.6,0.03227,-0.00074827,-5.4329e-022,1,0.053505,0.053505,-0.025,0
-8.633,-0.83581,0.015911,1.1106e-020,0.32258,7.011e-005,3782.7,0.032463,-0.00074087,-4.3627e-022,1,0.05371,0.05371,-0.025,0
-8.6351,-0.8384,0.015723,1.0589e-020,0.32458,7.051e-005,3793.8,0.032655,-0.00073352,-3.1834e-022,1,0.053915,0.053915,-0.025,0
-8.6372,-0.84098,0.015534,1.0072e-020,0.32659,7.091e-005,3804.9,0.032848,-0.00072618,-2.0042e-022,1,0.05412,0.05412,-0.025,0
-8.6392,-0.84356,0.015346,9.5546e-021,0.32859,7.1311e-005,3816,0.03304,-0.00071883,-8.2538e-023,1,0.054325,0.054325,-0.025,0
-8.641,-0.8461,0.015161,8.7385e-021,0.33059,7.1708e-005,3827.1,0.03323,-0.00071162,-3.4644e-023,1,0.05453,0.05453,-0.025,0
-8.6422,-0.84856,0.014986,7.2242e-021,0.33256,7.2099e-005,3837.9,0.033415,-0.0007047,-1.5021e-022,1,0.054735,0.054735,-0.025,0
-8.6433,-0.85101,0.014811,5.7095e-021,0.33453,7.249e-005,3848.7,0.033601,-0.0006978,-2.6575e-022,1,0.05494,0.05494,-0.025,0
-8.6444,-0.85347,0.014635,4.1941e-021,0.33651,7.2882e-005,3859.5,0.033786,-0.00069089,-3.8127e-022,1,0.055145,0.055145,-0.025,0
-8.6455,-0.85593,0.014459,2.6783e-021,0.33848,7.3273e-005,3870.3,0.033972,-0.00068398,-4.9676e-022,1,0.05535,0.05535,-0.025,0
-8.646,-0.8583,0.014291,1.1487e-021,0.34043,7.3659e-005,3880.9,0.034153,-0.00067731,-6.1136e-022,1,0.055555,0.055555,-0.025,0
-8.6462,-0.86064,0.014126,-3.8819e-022,0.34237,7.4042e-005,3891.4,0.034333,-0.00067075,-7.2546e-022,1,0.05576,0.05576,-0.025,0
-8.6463,-0.86298,0.013961,-1.9257e-021,0.34432,7.4424e-005,3901.9,0.034512,-0.0006642,-8.3954e-022,1,0.055965,0.055965,-0.025,0
-8.6465,-0.86531,0.013796,-3.4637e-021,0.34626,7.4807e-005,3912.4,0.034691,-0.00065764,-9.5359e-022,1,0.05617,0.05617,-0.025,0
-8.6467,-0.86765,0.013632,-5.0023e-021,0.3482,7.5191e-005,3922.9,0.03487,-0.00065109,-1.0676e-021,1,0.056375,0.056375,-0.025,0
-8.6459,-0.86987,0.013476,-3.5776e-021,0.35011,7.5566e-005,3933.2,0.035043,-0.00064481,-9.5903e-022,1,0.05658,0.05658,-0.025,0
-8.6452,-0.87209,0.01332,-2.0831e-021,0.35203,7.5941e-005,3943.4,0.035216,-0.00063854,-8.4526e-022,1,0.056785,0.056785,-0.025,0
-8.6444,-0.87432,0.013164,-5.8798e-022,0.35394,7.6316e-005,3953.6,0.035389,-0.00063227,-7.3151e-022,1,0.05699,0.05699,-0.025,0
-8.6436,-0.87654,0.013008,9.0764e-022,0.35585,7.6691e-005,3963.9,0.035562,-0.00062601,-6.1778e-022,1,0.057195,0.057195,-0.025,0
-8.6426,-0.87873,0.012855,2.0094e-021,0.35775,7.7065e-005,3974,0.035733,-0.0006198,-5.3354e-022,1,0.0574,0.0574,-0.025,0
-8.6409,-0.88084,0.012707,1.9972e-021,0.35964,7.7432e-005,3984,0.0359,-0.00061376,-5.3257e-022,1,0.057605,0.057605,-0.025,0
-8.6392,-0.88295,0.012559,1.985e-021,0.36152,7.78e-005,3993.9,0.036067,-0.00060773,-5.316e-022,1,0.05781,0.05781,-0.025,0
-8.6374,-0.88506,0.012411,1.9728e-021,0.3634,7.8168e-005,4003.9,0.036234,-0.0006017,-5.3062e-022,1,0.058015,0.058015,-0.025,0
-8.6357,-0.88717,0.012263,1.9606e-021,0.36528,7.8536e-005,4013.9,0.036401,-0.00059567,-5.2965e-022,1,0.05822,0.05822,-0.025,0
-8.6335,-0.88923,0.012118,1.9547e-021,0.36715,7.89e-005,4023.7,0.036564,-0.00058973,-5.2915e-022,1,0.058425,0.058425,-0.025,0
-8.6309,-0.89123,0.011977,1.9551e-021,0.369,7.926e-005,4033.4,0.036725,-0.00058389,-5.2909e-022,1,0.05863,0.05863,-0.025,0
-8.6282,-0.89324,0.011836,1.9554e-021,0.37085,7.9621e-005,4043.1,0.036886,-0.00057806,-5.2903e-022,1,0.058835,0.058835,-0.025,0
-8.6256,-0.89524,0.011694,1.9558e-021,0.3727,7.9982e-005,4052.8,0.037047,-0.00057222,-5.2898e-022,1,0.05904,0.05904,-0.025,0
-8.6229,-0.89725,0.011553,1.9561e-021,0.37456,8.0343e-005,4062.5,0.037208,-0.00056638,-5.2892e-022,1,0.059245,0.059245,-0.025,0
-8.6196,-0.89917,0.011416,2.2322e-021,0.37639,8.0698e-005,4072,0.037364,-0.00056066,-6.0634e-022,1,0.05945,0.05945,-0.025,0
-8.616,-0.90107,0.011281,2.6158e-021,0.37821,8.1052e-005,4081.4,0.037519,-0.00055499,-7.139e-022,1,0.059655,0.059655,-0.025,0
-8.6125,-0.90297,0.011145,2.9995e-021,0.38003,8.1406e-005,4090.9,0.037674,-0.00054931,-8.2145e-022,1,0.05986,0.05986,-0.025,0
-8.6089,-0.90487,0.01101,3.3834e-021,0.38185,8.176e-005,4100.3,0.037829,-0.00054364,-9.2897e-022,1,0.060065,0.060065,-0.025,0
-8.6053,-0.90677,0.010874,3.7674e-021,0.38367,8.2114e-005,4109.7,0.037984,-0.00053797,-1.0365e-021,1,0.06027,0.06027,-0.025,0
-8.6009,-0.90858,0.010743,3.8091e-021,0.38547,8.2462e-005,4118.9,0.038133,-0.00053241,-1.0479e-021,1,0.060475,0.060475,-0.025,0
-8.5964,-0.91038,0.010613,3.8098e-021,0.38726,8.281e-005,4128.1,0.038282,-0.00052687,-1.0477e-021,1,0.06068,0.06068,-0.025,0
-8.5919,-0.91218,0.010483,3.8105e-021,0.38905,8.3157e-005,4137.3,0.038432,-0.00052133,-1.0476e-021,1,0.060885,0.060885,-0.025,0
-8.5874,-0.91398,0.010352,3.8112e-021,0.39084,8.3505e-005,4146.5,0.03858,-0.0005158,-1.0475e-021,1,0.06109,0.06109,-0.025,0
-8.5828,-0.91578,0.010222,3.8113e-021,0.39263,8.3852e-005,4155.7,0.038729,-0.00051026,-1.0474e-021,1,0.061295,0.061295,-0.025,0
-8.5774,-0.91748,0.010096,3.7919e-021,0.39439,8.4193e-005,4164.6,0.038873,-0.00050483,-1.0452e-021,1,0.0615,0.0615,-0.025,0
-8.572,-0.91917,0.0099705,3.7726e-021,0.39615,8.4534e-005,4173.6,0.039016,-0.0004994,-1.043e-021,1,0.061705,0.061705,-0.025,0
-8.5665,-0.92087,0.0098447,3.7533e-021,0.39791,8.4875e-005,4182.5,0.039159,-0.00049398,-1.0408e-021,1,0.06191,0.06191,-0.025,0
-8.5611,-0.92258,0.0097188,3.7339e-021,0.39967,8.5216e-005,4191.5,0.039302,-0.00048855,-1.0386e-021,1,0.062115,0.062115,-0.025,0
-8.5555,-0.92426,0.0095935,4.1417e-021,0.40143,8.5557e-005,4200.4,0.039444,-0.00048314,-1.0367e-021,1,0.06232,0.06232,-0.025,0
-8.5492,-0.92587,0.0094717,7.4833e-021,0.40315,8.5891e-005,4209.1,0.039582,-0.00047779,-1.0366e-021,1,0.062525,0.062525,-0.025,0
-8.5428,-0.92747,0.0093499,1.0826e-020,0.40488,8.6226e-005,4217.8,0.039719,-0.00047245,-1.0365e-021,1,0.06273,0.06273,-0.025,0
-8.5365,-0.92907,0.0092281,1.417e-020,0.40661,8.6561e-005,4226.5,0.039856,-0.00046711,-1.0364e-021,1,0.062935,0.062935,-0.025,0
-8.5301,-0.93068,0.0091062,1.7516e-020,0.40834,8.6896e-005,4235.2,0.039994,-0.00046177,-1.0363e-021,1,0.06314,0.06314,-0.025,0
-8.5236,-0.93226,0.008985,1.996e-020,0.41006,8.723e-005,4243.8,0.04013,-0.00045645,-9.587e-022,1,0.063345,0.063345,-0.025,0
-8.5163,-0.93377,0.0088667,1.8487e-020,0.41176,8.7559e-005,4252.3,0.040262,-0.00045117,-5.4463e-022,1,0.06355,0.06355,-0.025,0
-8.509,-0.93528,0.0087484,1.7014e-020,0.41346,8.7888e-005,4260.7,0.040393,-0.0004459,-1.3067e-022,1,0.063755,0.063755,-0.025,0
-8.5017,-0.93679,0.00863,1.554e-020,0.41515,8.8217e-005,4269.2,0.040525,-0.00044062,2.8322e-022,1,0.06396,0.06396,-0.025,0
-8.4944,-0.9383,0.0085116,1.4065e-020,0.41685,8.8546e-005,4277.6,0.040656,-0.00043535,6.9702e-022,1,0.064165,0.064165,-0.025,0
-8.487,-0.93979,0.0083939,1.2211e-020,0.41854,8.8874e-005,4286,0.040786,-0.00043009,1.0244e-021,1,0.06437,0.06437,-0.025,0
-8.4788,-0.9412,0.0082786,8.9176e-021,0.4202,8.9197e-005,4294.3,0.040912,-0.00042486,1.0243e-021,1,0.064575,0.064575,-0.025,0
-8.4705,-0.94262,0.0081632,5.6232e-021,0.42187,8.952e-005,4302.5,0.041038,-0.00041963,1.0242e-021,1,0.06478,0.06478,-0.025,0
-8.4623,-0.94403,0.0080479,2.3274e-021,0.42353,8.9844e-005,4310.7,0.041163,-0.00041441,1.0241e-021,1,0.064985,0.064985,-0.025,0
-8.4541,-0.94545,0.0079324,-9.6947e-022,0.42519,9.0167e-005,4318.9,0.041289,-0.00040918,1.024e-021,1,0.06519,0.06519,-0.025,0
-8.4457,-0.94684,0.0078175,-3.4983e-021,0.42685,9.0489e-005,4327.1,0.041413,-0.00040396,9.8508e-022,1,0.065395,0.065395,-0.025,0
-8.4366,-0.94817,0.0077047,-2.7797e-021,0.42848,9.0807e-005,4335.1,0.041533,-0.00039876,7.8249e-022,1,0.0656,0.0656,-0.025,0
-8.4275,-0.94949,0.0075918,-2.0608e-021,0.43011,9.1124e-005,4343.1,0.041653,-0.00039356,5.7996e-022,1,0.065805,0.065805,-0.025,0
-8.4184,-0.95081,0.007479,-1.3417e-021,0.43174,9.1442e-005,4351,0.041773,-0.00038835,3.7747e-022,1,0.06601,0.06601,-0.025,0
-8.4092,-0.95214,0.007366,-6.2226e-022,0.43337,9.1759e-005,4359,0.041893,-0.00038315,1.7502e-022,1,0.066215,0.066215,-0.025,0
-8.4,-0.95345,0.0072533,0,0.435,9.2076e-005,4367,0.042012,-0.00037795,0,1,0.06642,0.06642,-0.025,0
-8.3899,-0.95468,0.0071426,0,0.43659,9.2388e-005,4374.7,0.042126,-0.00037274,0,1,0.066625,0.066625,-0.025,0
-8.3799,-0.95591,0.0070317,0,0.43819,9.27e-005,4382.5,0.04224,-0.00036752,0,1,0.06683,0.06683,-0.025,0
-8.3698,-0.95714,0.0069208,0,0.43978,9.3011e-005,4390.2,0.042353,-0.00036231,0,1,0.067035,0.067035,-0.025,0
-8.3598,-0.95838,0.0068099,0,0.44138,9.3323e-005,4397.9,0.042467,-0.00035711,0,1,0.06724,0.06724,-0.025,0
-8.3497,-0.9596,0.006699,2.7004e-023,0.44297,9.3635e-005,4405.7,0.042581,-0.0003519,-7.7441e-024,1,0.067445,0.067445,-0.025,0
-8.3388,-0.96075,0.0065898,7.038e-022,0.44453,9.3941e-005,4413.2,0.042689,-0.00034665,-2.0178e-022,1,0.06765,0.06765,-0.025,0
-8.3278,-0.96189,0.0064806,1.3809e-021,0.44609,9.4248e-005,4420.7,0.042797,-0.00034141,-3.9578e-022,1,0.067855,0.067855,-0.025,0
-8.3168,-0.96303,0.0063713,2.0582e-021,0.44765,9.4554e-005,4428.2,0.042905,-0.00033616,-5.8973e-022,1,0.06806,0.06806,-0.025,0
-8.3059,-0.96417,0.006262,2.7357e-021,0.44921,9.486e-005,4435.7,0.043013,-0.00033092,-7.8364e-022,1,0.068265,0.068265,-0.025,0
-8.2949,-0.96532,0.0061526,3.4135e-021,0.45077,9.5167e-005,4443.2,0.04312,-0.00032568,-9.7751e-022,1,0.06847,0.06847,-0.025,0
-8.2831,-0.96638,0.0060445,3.4786e-021,0.45229,9.5468e-005,4450.5,0.043223,-0.00032039,-9.9587e-022,1,0.068675,0.068675,-0.025,0
-8.2713,-0.96743,0.0059364,3.4792e-021,0.45381,9.5768e-005,4457.7,0.043325,-0.00031509,-9.9576e-022,1,0.06888,0.06888,-0.025,0
