"p","U:0","U:1","U:2","epsilon","k","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.2892,-0.92613,0.0045784,-3.0574e-021,350.15,0.74729,0.00015656,0.051876,-0.00030203,8.5226e-022,1,0.07052,0.07052,-0.025,0
-7.2723,-0.92696,0.0044579,-3.7702e-021,351.87,0.74978,0.00015699,0.051988,-0.00029455,1.0497e-021,1,0.070725,0.070725,-0.025,0
-7.2548,-0.92775,0.0043365,-3.7709e-021,353.58,0.75225,0.00015741,0.052097,-0.0002869,1.0496e-021,1,0.07093,0.07093,-0.025,0
-7.2373,-0.92854,0.004215,-3.7716e-021,355.29,0.75472,0.00015783,0.052206,-0.00027925,1.0495e-021,1,0.071135,0.071135,-0.025,0
-7.2199,-0.92933,0.0040936,-3.7723e-021,357,0.75719,0.00015826,0.052314,-0.00027161,1.0494e-021,1,0.07134,0.07134,-0.025,0
-7.2024,-0.93012,0.003972,-3.773e-021,358.71,0.75966,0.00015868,0.052423,-0.00026396,1.0492e-021,1,0.071545,0.071545,-0.025,0
-7.1846,-0.93088,0.0038499,-3.9412e-021,360.42,0.76212,0.00015911,0.052529,-0.00025621,9.4785e-022,1,0.07175,0.07175,-0.025,0
-7.1661,-0.93157,0.0037262,-4.5892e-021,362.1,0.76454,0.00015952,0.05263,-0.00024816,5.5644e-022,1,0.071955,0.071955,-0.025,0
-7.1476,-0.93226,0.0036025,-5.2375e-021,363.79,0.76695,0.00015994,0.05273,-0.0002401,1.6512e-022,1,0.07216,0.07216,-0.025,0
-7.129,-0.93294,0.0034787,-5.8861e-021,365.47,0.76937,0.00016036,0.052831,-0.00023205,-2.2612e-022,1,0.072365,0.072365,-0.025,0
-7.1105,-0.93363,0.0033548,-6.5348e-021,367.16,0.77178,0.00016078,0.052931,-0.000224,-6.1728e-022,1,0.07257,0.07257,-0.025,0
-7.0919,-0.93432,0.003231,-7.1838e-021,368.84,0.7742,0.00016119,0.053031,-0.00021596,-1.0083e-021,1,0.072775,0.072775,-0.025,0
-7.0724,-0.9349,0.0031049,-6.559e-021,370.5,0.77656,0.0001616,0.053123,-0.00020752,-1.205e-021,1,0.07298,0.07298,-0.025,0
-7.0528,-0.93549,0.0029787,-5.8839e-021,372.16,0.77892,0.00016201,0.053215,-0.00019906,-1.3939e-021,1,0.073185,0.073185,-0.025,0
-7.0332,-0.93607,0.0028525,-5.2085e-021,373.81,0.78128,0.00016242,0.053307,-0.00019061,-1.5828e-021,1,0.07339,0.07339,-0.025,0
-7.0136,-0.93665,0.0027262,-4.5329e-021,375.47,0.78363,0.00016283,0.053398,-0.00018217,-1.7716e-021,1,0.073595,0.073595,-0.025,0
-6.994,-0.93724,0.0025999,-3.857e-021,377.13,0.78599,0.00016324,0.05349,-0.00017372,-1.9605e-021,1,0.0738,0.0738,-0.025,0
-6.9737,-0.93775,0.0024728,-2.3532e-021,378.76,0.78831,0.00016365,0.053576,-0.00016508,-2.028e-021,1,0.074005,0.074005,-0.025,0
-6.9531,-0.93823,0.0023451,-3.507e-022,380.39,0.79061,0.00016405,0.053658,-0.00015633,-2.0226e-021,1,0.07421,0.07421,-0.025,0
-6.9324,-0.93871,0.0022174,1.6525e-021,382.01,0.7929,0.00016445,0.053741,-0.00014758,-2.0171e-021,1,0.074415,0.074415,-0.025,0
-6.9118,-0.93919,0.0020897,3.6565e-021,383.64,0.7952,0.00016484,0.053824,-0.00013883,-2.0117e-021,1,0.07462,0.07462,-0.025,0
-6.8912,-0.93967,0.0019619,5.6611e-021,385.26,0.7975,0.00016524,0.053906,-0.00013008,-2.0063e-021,1,0.074825,0.074825,-0.025,0
-6.8703,-0.94013,0.0018347,7.0121e-021,386.88,0.79978,0.00016564,0.053986,-0.00012134,-1.9566e-021,1,0.07503,0.07503,-0.025,0
-6.8486,-0.94051,0.0017091,6.3462e-021,388.47,0.80201,0.00016602,0.054059,-0.0001126,-1.7704e-021,1,0.075235,0.075235,-0.025,0
-6.827,-0.94088,0.0015834,5.6801e-021,390.06,0.80425,0.00016641,0.054133,-0.00010386,-1.5843e-021,1,0.07544,0.07544,-0.025,0
-6.8053,-0.94126,0.0014577,5.0137e-021,391.66,0.80648,0.00016679,0.054206,-9.5128e-005,-1.3982e-021,1,0.075645,0.075645,-0.025,0
-6.7836,-0.94164,0.001332,4.3471e-021,393.25,0.80872,0.00016718,0.054279,-8.6395e-005,-1.2121e-021,1,0.07585,0.07585,-0.025,0
-6.762,-0.94202,0.0012062,3.6803e-021,394.84,0.81095,0.00016756,0.054352,-7.7665e-005,-1.0261e-021,1,0.076055,0.076055,-0.025,0
-6.7394,-0.94231,0.0010868,3.026e-021,396.42,0.81314,0.00016793,0.054417,-6.9456e-005,-8.4347e-022,1,0.07626,0.07626,-0.025,0
-6.7167,-0.94259,0.00096871,2.3742e-021,397.99,0.81532,0.00016829,0.054481,-6.1361e-005,-6.6159e-022,1,0.076465,0.076465,-0.025,0
-6.694,-0.94286,0.0008506,1.7222e-021,399.56,0.8175,0.00016865,0.054544,-5.3267e-005,-4.7975e-022,1,0.07667,0.07667,-0.025,0
-6.6713,-0.94314,0.00073243,1.0699e-021,401.13,0.81968,0.00016902,0.054608,-4.5176e-005,-2.9795e-022,1,0.076875,0.076875,-0.025,0
-6.6486,-0.94341,0.00061424,4.1737e-022,402.7,0.82186,0.00016938,0.054671,-3.7086e-005,-1.162e-022,1,0.07708,0.07708,-0.025,0
-6.6255,-0.94366,0.00049966,0,404.26,0.82402,0.00016974,0.054732,-2.9359e-005,0,1,0.077285,0.077285,-0.025,0
-6.6017,-0.94383,0.00039157,0,405.8,0.82614,0.00017008,0.054787,-2.2273e-005,0,1,0.07749,0.07749,-0.025,0
-6.5779,-0.94401,0.00028344,0,407.35,0.82826,0.00017043,0.054841,-1.5188e-005,0,1,0.077695,0.077695,-0.025,0
-6.5541,-0.94419,0.00017527,0,408.89,0.83038,0.00017077,0.054896,-8.1056e-006,0,1,0.0779,0.0779,-0.025,0
-6.5303,-0.94437,6.7059e-005,0,410.44,0.83251,0.00017111,0.054951,-1.0243e-006,0,1,0.078105,0.078105,-0.025,0
-6.5065,-0.94455,-4.1188e-005,0,411.98,0.83463,0.00017146,0.055006,6.0552e-006,0,1,0.07831,0.07831,-0.025,0
-6.4818,-0.94464,-0.00014346,0,413.5,0.8367,0.0001718,0.055054,1.2587e-005,0,1,0.078515,0.078515,-0.025,0
-6.457,-0.94472,-0.00024474,0,415.01,0.83877,0.00017213,0.055101,1.9025e-005,0,1,0.07872,0.07872,-0.025,0
-6.4321,-0.9448,-0.00034606,0,416.52,0.84083,0.00017247,0.055148,2.5462e-005,0,1,0.078925,0.078925,-0.025,0
-6.4072,-0.94489,-0.00044741,0,418.03,0.84289,0.00017281,0.055194,3.1897e-005,0,1,0.07913,0.07913,-0.025,0
-6.3824,-0.94497,-0.0005488,0,419.54,0.84496,0.00017314,0.055241,3.833e-005,0,1,0.079335,0.079335,-0.025,0
-6.3572,-0.94502,-0.00064918,0,421.04,0.84701,0.00017348,0.055286,4.4698e-005,0,1,0.07954,0.07954,-0.025,0
-6.3313,-0.94501,-0.00074719,0,422.52,0.84901,0.00017381,0.055325,5.0921e-005,0,1,0.079745,0.079745,-0.025,0
-6.3054,-0.94499,-0.00084523,0,423.99,0.85102,0.00017413,0.055364,5.7143e-005,0,1,0.07995,0.07995,-0.025,0
-6.2795,-0.94498,-0.00094331,0,425.47,0.85302,0.00017446,0.055403,6.3363e-005,0,1,0.080155,0.080155,-0.025,0
-6.2536,-0.94496,-0.0010414,0,426.95,0.85503,0.00017479,0.055442,6.9581e-005,0,1,0.08036,0.08036,-0.025,0
-6.2277,-0.94495,-0.0011396,0,428.43,0.85704,0.00017512,0.055481,7.5799e-005,0,1,0.080565,0.080565,-0.025,0
-6.2011,-0.94487,-0.0012362,-1.1309e-021,429.88,0.859,0.00017545,0.055515,8.1955e-005,0,1,0.08077,0.08077,-0.025,0
-6.1741,-0.94476,-0.0013323,-2.7141e-021,431.32,0.86095,0.00017577,0.055546,8.8086e-005,0,1,0.080975,0.080975,-0.025,0
-6.1472,-0.94465,-0.0014285,-4.2978e-021,432.76,0.8629,0.00017609,0.055578,9.4215e-005,0,1,0.08118,0.08118,-0.025,0
-6.1203,-0.94454,-0.0015246,-5.8822e-021,434.2,0.86485,0.00017641,0.055609,0.00010034,0,1,0.081385,0.081385,-0.025,0
-6.0934,-0.94443,-0.0016208,-7.467e-021,435.65,0.86679,0.00017673,0.05564,0.00010647,0,1,0.08159,0.08159,-0.025,0
-6.0664,-0.94431,-0.0017169,-9.0477e-021,437.08,0.86874,0.00017706,0.055671,0.00011259,0,1,0.081795,0.081795,-0.025,0
-6.0385,-0.94411,-0.0018115,-1.0573e-020,438.49,0.87062,0.00017737,0.055695,0.00011867,0,1,0.082,0.082,-0.025,0
-6.0106,-0.9439,-0.0019061,-1.2099e-020,439.9,0.87251,0.00017768,0.055718,0.00012474,0,1,0.082205,0.082205,-0.025,0
-5.9827,-0.9437,-0.0020007,-1.3625e-020,441.3,0.8744,0.000178,0.055742,0.00013081,0,1,0.08241,0.08241,-0.025,0
-5.9548,-0.94349,-0.0020954,-1.5152e-020,442.71,0.87629,0.00017831,0.055766,0.00013688,0,1,0.082615,0.082615,-0.025,0
-5.9269,-0.94329,-0.00219,-1.668e-020,444.11,0.87818,0.00017863,0.055789,0.00014295,0,1,0.08282,0.08282,-0.025,0
-5.8987,-0.94305,-0.0022841,-1.6972e-020,445.5,0.88004,0.00017894,0.05581,0.000149,0,1,0.083025,0.083025,-0.025,0
-5.8698,-0.94275,-0.0023773,-1.5413e-020,446.87,0.88187,0.00017925,0.055826,0.00015503,0,1,0.08323,0.08323,-0.025,0
-5.8409,-0.94245,-0.0024705,-1.3854e-020,448.23,0.8837,0.00017955,0.055842,0.00016106,0,1,0.083435,0.083435,-0.025,0
-5.8121,-0.94215,-0.0025637,-1.2294e-020,449.6,0.88552,0.00017986,0.055858,0.00016708,0,1,0.08364,0.08364,-0.025,0
-5.7832,-0.94185,-0.0026569,-1.0734e-020,450.97,0.88735,0.00018017,0.055874,0.0001731,0,1,0.083845,0.083845,-0.025,0
-5.7543,-0.94155,-0.0027502,-9.173e-021,452.33,0.88918,0.00018048,0.05589,0.00017912,0,1,0.08405,0.08405,-0.025,0
-5.7248,-0.94119,-0.0028424,-8.005e-021,453.67,0.89096,0.00018078,0.0559,0.00018512,9.6567e-023,1,0.084255,0.084255,-0.025,0
-5.695,-0.9408,-0.0029341,-7.0242e-021,455,0.89273,0.00018108,0.055909,0.00019109,2.3913e-022,1,0.08446,0.08446,-0.025,0
-5.6652,-0.94041,-0.0030259,-6.043e-021,456.32,0.89449,0.00018138,0.055917,0.00019707,3.8167e-022,1,0.084665,0.084665,-0.025,0
-5.6354,-0.94001,-0.0031177,-5.0615e-021,457.65,0.89626,0.00018168,0.055925,0.00020305,5.2418e-022,1,0.08487,0.08487,-0.025,0
-5.6056,-0.93962,-0.0032095,-4.0796e-021,458.98,0.89802,0.00018198,0.055933,0.00020902,6.6665e-022,1,0.085075,0.085075,-0.025,0
-5.5758,-0.93923,-0.0033013,-3.0974e-021,460.3,0.89979,0.00018228,0.055942,0.00021499,8.091e-022,1,0.08528,0.08528,-0.025,0
-5.5452,-0.93875,-0.0033917,-3.4676e-021,461.59,0.90149,0.00018257,0.055943,0.00022092,9.4686e-022,1,0.085485,0.085485,-0.025,0
-5.5144,-0.93827,-0.0034819,-3.9726e-021,462.87,0.90319,0.00018286,0.055943,0.00022684,1.0841e-021,1,0.08569,0.08569,-0.025,0
-5.4837,-0.93778,-0.0035722,-4.4778e-021,464.16,0.90489,0.00018315,0.055944,0.00023276,1.2214e-021,1,0.085895,0.085895,-0.025,0
-5.453,-0.93729,-0.0036625,-4.9831e-021,465.44,0.9066,0.00018345,0.055944,0.00023867,1.3586e-021,1,0.0861,0.0861,-0.025,0
-5.4223,-0.93681,-0.0037528,-5.4887e-021,466.73,0.9083,0.00018374,0.055945,0.00024459,1.4958e-021,1,0.086305,0.086305,-0.025,0
-5.3914,-0.93631,-0.0038431,-5.8955e-021,468.01,0.90999,0.00018403,0.055945,0.00025049,1.606e-021,1,0.08651,0.08651,-0.025,0
-5.3598,-0.93573,-0.0039317,-5.3824e-021,469.25,0.91163,0.00018431,0.055938,0.00025634,1.4656e-021,1,0.086715,0.086715,-0.025,0
-5.3282,-0.93516,-0.0040204,-4.869e-021,470.49,0.91326,0.0001846,0.055931,0.00026219,1.3252e-021,1,0.08692,0.08692,-0.025,0
-5.2966,-0.93458,-0.0041091,-4.3554e-021,471.73,0.9149,0.00018488,0.055923,0.00026804,1.1849e-021,1,0.087125,0.087125,-0.025,0
-5.265,-0.934,-0.0041979,-3.8417e-021,472.97,0.91654,0.00018517,0.055916,0.00027389,1.0446e-021,1,0.08733,0.08733,-0.025,0
-5.2334,-0.93342,-0.0042867,-3.3278e-021,474.21,0.91817,0.00018545,0.055909,0.00027974,9.0434e-022,1,0.087535,0.087535,-0.025,0
-5.2016,-0.93282,-0.004375,-2.5245e-021,475.44,0.91979,0.00018573,0.0559,0.00028557,7.653e-022,1,0.08774,0.08774,-0.025,0
-5.1691,-0.93215,-0.0044621,-8.0163e-022,476.63,0.92136,0.00018601,0.055886,0.00029134,6.3011e-022,1,0.087945,0.087945,-0.025,0
-5.1366,-0.93148,-0.0045492,9.2184e-022,477.83,0.92294,0.00018629,0.055871,0.00029712,4.9495e-022,1,0.08815,0.08815,-0.025,0
-5.1041,-0.93082,-0.0046363,2.6459e-021,479.02,0.92451,0.00018656,0.055856,0.0003029,3.5982e-022,1,0.088355,0.088355,-0.025,0
-5.0717,-0.93015,-0.0047234,4.3706e-021,480.22,0.92608,0.00018684,0.055841,0.00030867,2.2472e-022,1,0.08856,0.08856,-0.025,0
-5.0392,-0.92948,-0.0048106,6.096e-021,481.41,0.92765,0.00018711,0.055827,0.00031445,8.9646e-023,1,0.088765,0.088765,-0.025,0
-5.0064,-0.92878,-0.0048971,7.2421e-021,482.59,0.9292,0.00018739,0.055809,0.00032019,0,1,0.08897,0.08897,-0.025,0
-4.9731,-0.92802,-0.0049825,7.2435e-021,483.74,0.9307,0.00018766,0.055787,0.00032589,0,1,0.089175,0.089175,-0.025,0
-4.9398,-0.92726,-0.0050679,7.2448e-021,484.89,0.9322,0.00018793,0.055765,0.00033158,0,1,0.08938,0.08938,-0.025,0
-4.9065,-0.9265,-0.0051533,7.2462e-021,486.03,0.93371,0.00018819,0.055743,0.00033727,0,1,0.089585,0.089585,-0.025,0
-4.8732,-0.92574,-0.0052388,7.2475e-021,487.18,0.93521,0.00018846,0.05572,0.00034296,0,1,0.08979,0.08979,-0.025,0
-4.8399,-0.92498,-0.0053242,7.2488e-021,488.33,0.93671,0.00018873,0.055698,0.00034864,0,1,0.089995,0.089995,-0.025,0
-4.8063,-0.92419,-0.005409,6.1869e-021,489.46,0.93819,0.000189,0.055673,0.0003543,4.4744e-023,1,0.0902,0.0902,-0.025,0
-4.7722,-0.92334,-0.0054926,3.4401e-021,490.56,0.93963,0.00018926,0.055643,0.0003599,1.6034e-022,1,0.090405,0.090405,-0.025,0
-4.7381,-0.92249,-0.0055762,6.9247e-022,491.66,0.94106,0.00018952,0.055614,0.00036549,2.759e-022,1,0.09061,0.09061,-0.025,0
-4.704,-0.92164,-0.0056599,-2.0563e-021,492.76,0.9425,0.00018978,0.055584,0.00037109,3.9144e-022,1,0.090815,0.090815,-0.025,0
-4.6699,-0.92079,-0.0057436,-4.8061e-021,493.86,0.94394,0.00019004,0.055554,0.00037669,5.0695e-022,1,0.09102,0.09102,-0.025,0
-4.6358,-0.91994,-0.0058273,-7.5568e-021,494.96,0.94537,0.0001903,0.055525,0.00038228,6.2243e-022,1,0.091225,0.091225,-0.025,0
-4.6014,-0.91906,-0.0059103,-9.2314e-021,496.04,0.94678,0.00019056,0.055492,0.00038784,6.9265e-022,1,0.09143,0.09143,-0.025,0
-4.5665,-0.91812,-0.0059921,-9.2331e-021,497.09,0.94815,0.00019081,0.055455,0.00039335,6.9257e-022,1,0.091635,0.091635,-0.025,0
-4.5316,-0.91719,-0.0060739,-9.2348e-021,498.14,0.94952,0.00019106,0.055418,0.00039886,6.9249e-022,1,0.09184,0.09184,-0.025,0
-4.4968,-0.91625,-0.0061558,-9.2365e-021,499.19,0.95089,0.00019131,0.055381,0.00040436,6.9241e-022,1,0.092045,0.092045,-0.025,0
-4.4619,-0.91531,-0.0062377,-9.2383e-021,500.24,0.95225,0.00019157,0.055344,0.00040986,6.9233e-022,1,0.09225,0.09225,-0.025,0
-4.4271,-0.91438,-0.0063196,-9.24e-021,501.29,0.95362,0.00019182,0.055307,0.00041537,6.9225e-022,1,0.092455,0.092455,-0.025,0
-4.3919,-0.91341,-0.0064008,-8.711e-021,502.33,0.95496,0.00019207,0.055267,0.00042083,6.5242e-022,1,0.09266,0.09266,-0.025,0
-4.3563,-0.91239,-0.0064807,-7.1945e-021,503.33,0.95626,0.00019231,0.055223,0.00042624,5.3869e-022,1,0.092865,0.092865,-0.025,0
-4.3208,-0.91137,-0.0065607,-5.6775e-021,504.33,0.95756,0.00019256,0.055178,0.00043164,4.2497e-022,1,0.09307,0.09307,-0.025,0
-4.2852,-0.91034,-0.0066407,-4.1599e-021,505.33,0.95886,0.0001928,0.055134,0.00043704,3.1128e-022,1,0.093275,0.093275,-0.025,0
-4.2496,-0.90932,-0.0067207,-2.6418e-021,506.33,0.96016,0.00019305,0.055089,0.00044244,1.9763e-022,1,0.09348,0.09348,-0.025,0
-4.214,-0.90829,-0.0068007,-1.1231e-021,507.33,0.96146,0.00019329,0.055045,0.00044784,8.3991e-023,1,0.093685,0.093685,-0.025,0
-4.1782,-0.90725,-0.0068803,2.408e-022,508.31,0.96274,0.00019353,0.054999,0.00045321,0,1,0.09389,0.09389,-0.025,0
-4.1419,-0.90614,-0.0069583,1.1647e-021,509.26,0.96397,0.00019377,0.054947,0.0004585,0,1,0.094095,0.094095,-0.025,0
-4.1057,-0.90503,-0.0070363,2.0889e-021,510.21,0.9652,0.00019401,0.054896,0.00046379,0,1,0.0943,0.0943,-0.025,0
-4.0694,-0.90392,-0.0071143,3.0135e-021,511.16,0.96643,0.00019424,0.054844,0.00046907,0,1,0.094505,0.094505,-0.025,0
-4.0331,-0.90281,-0.0071924,3.9384e-021,512.11,0.96765,0.00019448,0.054793,0.00047436,0,1,0.09471,0.09471,-0.025,0
-3.9968,-0.9017,-0.0072705,4.8637e-021,513.06,0.96888,0.00019472,0.054741,0.00047964,0,1,0.094915,0.094915,-0.025,0
-3.9605,-0.90058,-0.0073484,5.6743e-021,514,0.9701,0.00019495,0.054689,0.00048491,0,1,0.09512,0.09512,-0.025,0
-3.9236,-0.89939,-0.0074245,5.6753e-021,514.89,0.97126,0.00019518,0.05463,0.00049007,0,1,0.095325,0.095325,-0.025,0
-3.8866,-0.8982,-0.0075005,5.6764e-021,515.79,0.97242,0.00019541,0.054572,0.00049524,0,1,0.09553,0.09553,-0.025,0
-3.8497,-0.89701,-0.0075766,5.6774e-021,516.69,0.97358,0.00019564,0.054513,0.0005004,0,1,0.095735,0.095735,-0.025,0
-3.8128,-0.89582,-0.0076527,5.6785e-021,517.58,0.97474,0.00019586,0.054455,0.00050557,0,1,0.09594,0.09594,-0.025,0
-3.7759,-0.89462,-0.0077288,5.6795e-021,518.48,0.9759,0.00019609,0.054396,0.00051073,0,1,0.096145,0.096145,-0.025,0
-3.7389,-0.89343,-0.007805,5.6806e-021,519.37,0.97706,0.00019632,0.054338,0.00051589,0,1,0.09635,0.09635,-0.025,0
-3.7014,-0.89216,-0.0078792,5.1376e-021,520.22,0.97815,0.00019654,0.054273,0.00052094,-8.0916e-023,1,0.096555,0.096555,-0.025,0
-3.6639,-0.89089,-0.0079532,4.5599e-021,521.06,0.97924,0.00019676,0.054207,0.00052599,-1.6694e-022,1,0.09676,0.09676,-0.025,0
-3.6264,-0.88961,-0.0080272,3.9819e-021,521.9,0.98033,0.00019698,0.054142,0.00053104,-2.5294e-022,1,0.096965,0.096965,-0.025,0
-3.5889,-0.88834,-0.0081013,3.4038e-021,522.75,0.98142,0.0001972,0.054077,0.00053608,-3.3893e-022,1,0.09717,0.09717,-0.025,0
-3.5513,-0.88706,-0.0081755,2.8255e-021,523.59,0.98251,0.00019742,0.054011,0.00054112,-4.2489e-022,1,0.097375,0.097375,-0.025,0
-3.5138,-0.88579,-0.0082496,2.2469e-021,524.43,0.98359,0.00019764,0.053946,0.00054616,-5.1084e-022,1,0.09758,0.09758,-0.025,0
-3.4759,-0.88446,-0.0083222,2.0784e-021,525.24,0.98463,0.00019785,0.053876,0.00055112,-5.3586e-022,1,0.097785,0.097785,-0.025,0
-3.4378,-0.8831,-0.0083942,2.0788e-021,526.03,0.98565,0.00019807,0.053803,0.00055603,-5.358e-022,1,0.09799,0.09799,-0.025,0
-3.3997,-0.88175,-0.0084662,2.0791e-021,526.81,0.98667,0.00019828,0.053731,0.00056094,-5.3573e-022,1,0.098195,0.098195,-0.025,0
-3.3616,-0.88039,-0.0085382,2.0795e-021,527.6,0.98769,0.00019849,0.053659,0.00056586,-5.3567e-022,1,0.0984,0.0984,-0.025,0
-3.3235,-0.87904,-0.0086102,2.0799e-021,528.39,0.9887,0.0001987,0.053587,0.00057077,-5.3561e-022,1,0.098605,0.098605,-0.025,0
-3.2854,-0.87768,-0.0086823,2.0803e-021,529.18,0.98972,0.00019891,0.053515,0.00057568,-5.3555e-022,1,0.09881,0.09881,-0.025,0
-3.2471,-0.87629,-0.0087534,1.9401e-021,529.94,0.99071,0.00019912,0.05344,0.00058053,-4.9929e-022,1,0.099015,0.099015,-0.025,0
-3.2085,-0.87486,-0.0088233,1.6116e-021,530.68,0.99166,0.00019932,0.053361,0.0005853,-4.1464e-022,1,0.09922,0.09922,-0.025,0
-3.1698,-0.87342,-0.0088932,1.2831e-021,531.41,0.9926,0.00019953,0.053283,0.00059008,-3.3001e-022,1,0.099425,0.099425,-0.025,0
-3.1312,-0.87199,-0.0089631,9.5439e-022,532.15,0.99355,0.00019973,0.053204,0.00059485,-2.454e-022,1,0.09963,0.09963,-0.025,0
-3.0926,-0.87055,-0.0090331,6.2558e-022,532.88,0.9945,0.00019993,0.053125,0.00059962,-1.608e-022,1,0.099835,0.099835,-0.025,0
-3.054,-0.86912,-0.009103,2.9665e-022,533.62,0.99545,0.00020014,0.053046,0.00060439,-7.623e-023,1,0.10004,0.10004,-0.025,0
-3.0153,-0.86768,-0.0091728,-8.7032e-023,534.34,0.99639,0.00020034,0.052967,0.00060915,6.6027e-024,1,0.10024,0.10024,-0.025,0
-2.9762,-0.86617,-0.0092406,-9.7151e-022,535.02,0.99726,0.00020054,0.052882,0.00061378,7.3681e-023,1,0.10045,0.10045,-0.025,0
-2.9372,-0.86466,-0.0093083,-1.8563e-021,535.7,0.99814,0.00020073,0.052797,0.00061841,1.4074e-022,1,0.10065,0.10065,-0.025,0
-2.8981,-0.86315,-0.0093761,-2.7414e-021,536.38,0.99902,0.00020093,0.052712,0.00062304,2.0779e-022,1,0.10086,0.10086,-0.025,0
-2.859,-0.86163,-0.0094439,-3.6269e-021,537.06,0.99989,0.00020112,0.052627,0.00062767,2.7482e-022,1,0.10107,0.10107,-0.025,0
-2.8199,-0.86012,-0.0095117,-4.5127e-021,537.74,1.0008,0.00020132,0.052542,0.0006323,3.4183e-022,1,0.10127,0.10127,-0.025,0
-2.7808,-0.85861,-0.0095796,-5.3988e-021,538.42,1.0016,0.00020151,0.052457,0.00063693,4.0883e-022,1,0.10148,0.10148,-0.025,0
-2.7414,-0.85704,-0.0096458,-5.4731e-021,539.06,1.0025,0.0002017,0.052367,0.00064146,3.8397e-022,1,0.10168,0.10168,-0.025,0
-2.7019,-0.85546,-0.0097114,-5.2313e-021,539.68,1.0033,0.00020189,0.052276,0.00064595,3.2338e-022,1,0.10188,0.10188,-0.025,0
-2.6624,-0.85387,-0.009777,-4.9895e-021,540.3,1.0041,0.00020208,0.052185,0.00065044,2.628e-022,1,0.10209,0.10209,-0.025,0
-2.6228,-0.85229,-0.0098427,-4.7475e-021,540.93,1.0049,0.00020226,0.052094,0.00065493,2.0224e-022,1,0.10229,0.10229,-0.025,0
-2.5833,-0.8507,-0.0099083,-4.5054e-021,541.55,1.0057,0.00020245,0.052002,0.00065942,1.4168e-022,1,0.1025,0.1025,-0.025,0
-2.5438,-0.84911,-0.009974,-4.2633e-021,542.17,1.0065,0.00020264,0.051911,0.00066391,8.1147e-023,1,0.10271,0.10271,-0.025,0
-2.5042,-0.8475,-0.010039,-3.8374e-021,542.78,1.0073,0.00020282,0.051818,0.00066835,1.9039e-023,1,0.10291,0.10291,-0.025,0
-2.4643,-0.84585,-0.010102,-2.9651e-021,543.35,1.008,0.000203,0.051721,0.00067269,-4.6911e-023,1,0.10311,0.10311,-0.025,0
-2.4244,-0.84419,-0.010166,-2.0925e-021,543.92,1.0088,0.00020318,0.051624,0.00067704,-1.1285e-022,1,0.10332,0.10332,-0.025,0
-2.3845,-0.84253,-0.010229,-1.2196e-021,544.49,1.0095,0.00020336,0.051526,0.00068138,-1.7876e-022,1,0.10352,0.10352,-0.025,0
-2.3446,-0.84087,-0.010293,-3.4637e-022,545.05,1.0102,0.00020354,0.051429,0.00068572,-2.4467e-022,1,0.10373,0.10373,-0.025,0
-2.3047,-0.83921,-0.010356,5.272e-022,545.62,1.011,0.00020371,0.051332,0.00069006,-3.1055e-022,1,0.10394,0.10394,-0.025,0
-2.2648,-0.83755,-0.01042,1.4011e-021,546.19,1.0117,0.00020389,0.051235,0.00069439,-3.7642e-022,1,0.10414,0.10414,-0.025,0
-2.2246,-0.83583,-0.010481,1.8789e-021,546.71,1.0124,0.00020406,0.051133,0.00069861,-3.7863e-022,1,0.10435,0.10435,-0.025,0
-2.1843,-0.8341,-0.010543,2.266e-021,547.23,1.013,0.00020423,0.05103,0.00070279,-3.6625e-022,1,0.10455,0.10455,-0.025,0
-2.1441,-0.83237,-0.010604,2.6533e-021,547.74,1.0137,0.00020441,0.050927,0.00070697,-3.5388e-022,1,0.10475,0.10475,-0.025,0
-2.1039,-0.83064,-0.010665,3.0407e-021,548.25,1.0144,0.00020458,0.050824,0.00071116,-3.4151e-022,1,0.10496,0.10496,-0.025,0
-2.0636,-0.82891,-0.010726,3.4282e-021,548.76,1.015,0.00020475,0.050721,0.00071534,-3.2914e-022,1,0.10516,0.10516,-0.025,0
-2.0234,-0.82717,-0.010788,3.8159e-021,549.28,1.0157,0.00020492,0.050618,0.00071952,-3.1677e-022,1,0.10537,0.10537,-0.025,0
-1.9831,-0.82542,-0.010848,4.0934e-021,549.77,1.0164,0.00020509,0.050513,0.00072365,-3.0792e-022,1,0.10558,0.10558,-0.025,0
-1.9425,-0.82363,-0.010907,4.0942e-021,550.23,1.017,0.00020525,0.050405,0.00072768,-3.0788e-022,1,0.10578,0.10578,-0.025,0
-1.902,-0.82183,-0.010966,4.0949e-021,550.69,1.0175,0.00020541,0.050296,0.0007317,-3.0784e-022,1,0.10599,0.10599,-0.025,0
-1.8615,-0.82003,-0.011025,4.0957e-021,551.14,1.0181,0.00020557,0.050187,0.00073573,-3.0781e-022,1,0.10619,0.10619,-0.025,0
-1.8209,-0.81823,-0.011084,4.0965e-021,551.6,1.0187,0.00020573,0.050079,0.00073975,-3.0777e-022,1,0.10639,0.10639,-0.025,0
-1.7804,-0.81642,-0.011143,4.0972e-021,552.06,1.0193,0.0002059,0.04997,0.00074377,-3.0774e-022,1,0.1066,0.1066,-0.025,0
