"p","U:0","U:1","U:2","epsilon","k","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.6014,-0.5036,0.020754,-2.6359e-021,70.07,0.25409,7.2168e-005,0.017653,-0.00084704,4.7363e-022,1,0.035055,0.035055,-0.025,0
-7.609,-0.50719,0.02069,-3.5968e-021,71.092,0.25656,7.2648e-005,0.017861,-0.00084799,6.461e-022,1,0.03526,0.03526,-0.025,0
-7.6164,-0.51075,0.020625,-1.5727e-021,72.141,0.25906,7.3127e-005,0.01807,-0.00084874,6.7029e-022,1,0.035465,0.035465,-0.025,0
-7.6239,-0.5143,0.020559,9.4066e-022,73.194,0.26156,7.3606e-005,0.018279,-0.00084945,6.7022e-022,1,0.03567,0.03567,-0.025,0
-7.6313,-0.51784,0.020494,3.4549e-021,74.246,0.26406,7.4086e-005,0.018489,-0.00085017,6.7015e-022,1,0.035875,0.035875,-0.025,0
-7.6387,-0.5214,0.020428,5.97e-021,75.299,0.26656,7.4566e-005,0.018698,-0.00085088,6.7008e-022,1,0.03608,0.03608,-0.025,0
-7.646,-0.5249,0.020361,7.849e-021,76.381,0.26909,7.5045e-005,0.018909,-0.00085142,3.5189e-022,1,0.036285,0.036285,-0.025,0
-7.6533,-0.5284,0.020295,9.6905e-021,77.464,0.27162,7.5525e-005,0.01912,-0.00085195,1.4736e-023,1,0.03649,0.03649,-0.025,0
-7.6606,-0.53191,0.020228,1.1533e-020,78.548,0.27414,7.6005e-005,0.019331,-0.00085248,-3.2235e-022,1,0.036695,0.036695,-0.025,0
-7.6679,-0.53541,0.020161,1.3376e-020,79.631,0.27667,7.6485e-005,0.019542,-0.00085301,-6.5937e-022,1,0.0369,0.0369,-0.025,0
-7.6751,-0.53887,0.020093,1.0912e-020,80.745,0.27922,7.6965e-005,0.019754,-0.00085337,-6.6022e-022,1,0.037105,0.037105,-0.025,0
-7.6822,-0.54233,0.020025,8.4351e-021,81.859,0.28178,7.7445e-005,0.019966,-0.00085373,-6.6015e-022,1,0.03731,0.03731,-0.025,0
-7.6893,-0.54579,0.019958,5.9577e-021,82.973,0.28433,7.7925e-005,0.020179,-0.00085409,-6.6009e-022,1,0.037515,0.037515,-0.025,0
-7.6965,-0.54925,0.01989,3.5594e-021,84.088,0.28688,7.8405e-005,0.020391,-0.00085445,-6.5668e-022,1,0.03772,0.03772,-0.025,0
-7.7034,-0.55266,0.019821,5.0205e-021,85.233,0.28946,7.8885e-005,0.020604,-0.00085464,-4.9195e-022,1,0.037925,0.037925,-0.025,0
-7.7104,-0.55607,0.019753,6.482e-021,86.377,0.29204,7.9365e-005,0.020818,-0.00085484,-3.2725e-022,1,0.03813,0.03813,-0.025,0
-7.7173,-0.55948,0.019684,7.9441e-021,87.522,0.29462,7.9846e-005,0.021031,-0.00085503,-1.6259e-022,1,0.038335,0.038335,-0.025,0
-7.7243,-0.56289,0.019616,9.3503e-021,88.667,0.2972,8.0326e-005,0.021244,-0.00085522,1.9872e-024,1,0.03854,0.03854,-0.025,0
-7.731,-0.56626,0.019546,6.2554e-021,89.842,0.2998,8.0806e-005,0.021459,-0.00085526,1.6232e-022,1,0.038745,0.038745,-0.025,0
-7.7377,-0.56962,0.019477,3.1596e-021,91.018,0.3024,8.1287e-005,0.021673,-0.00085529,3.2261e-022,1,0.03895,0.03895,-0.025,0
-7.7445,-0.57298,0.019408,6.2682e-023,92.193,0.305,8.1767e-005,0.021888,-0.00085533,4.8287e-022,1,0.039155,0.039155,-0.025,0
-7.7512,-0.57635,0.019338,-3.0354e-021,93.368,0.3076,8.2248e-005,0.022102,-0.00085536,6.431e-022,1,0.03936,0.03936,-0.025,0
-7.7577,-0.57967,0.019268,-5.3655e-021,94.573,0.31023,8.2728e-005,0.022317,-0.00085524,6.4731e-022,1,0.039565,0.039565,-0.025,0
-7.7642,-0.58298,0.019198,-7.6754e-021,95.779,0.31285,8.3209e-005,0.022532,-0.00085511,6.4724e-022,1,0.03977,0.03977,-0.025,0
-7.7707,-0.5863,0.019128,-9.9862e-021,96.985,0.31548,8.369e-005,0.022748,-0.00085499,6.4718e-022,1,0.039975,0.039975,-0.025,0
-7.7772,-0.58961,0.019057,-1.2298e-020,98.191,0.3181,8.417e-005,0.022963,-0.00085486,6.4711e-022,1,0.04018,0.04018,-0.025,0
-7.7835,-0.59288,0.018986,-9.0821e-021,99.424,0.32075,8.4651e-005,0.023178,-0.00085459,3.6373e-022,1,0.040385,0.040385,-0.025,0
-7.7898,-0.59615,0.018915,-5.2707e-021,100.66,0.3234,8.5132e-005,0.023394,-0.00085431,4.995e-023,1,0.04059,0.04059,-0.025,0
-7.796,-0.59942,0.018844,-1.4581e-021,101.9,0.32604,8.5613e-005,0.02361,-0.00085402,-2.6377e-022,1,0.040795,0.040795,-0.025,0
-7.8022,-0.60269,0.018773,2.3561e-021,103.13,0.32869,8.6094e-005,0.023826,-0.00085374,-5.7743e-022,1,0.041,0.041,-0.025,0
-7.8083,-0.60591,0.018701,3.1164e-021,104.39,0.33135,8.6575e-005,0.024042,-0.00085332,-6.3985e-022,1,0.041205,0.041205,-0.025,0
-7.8142,-0.60913,0.018629,3.1169e-021,105.66,0.33402,8.7056e-005,0.024259,-0.00085286,-6.3978e-022,1,0.04141,0.04141,-0.025,0
-7.8202,-0.61234,0.018556,3.1175e-021,106.93,0.33669,8.7537e-005,0.024475,-0.0008524,-6.3972e-022,1,0.041615,0.041615,-0.025,0
-7.8261,-0.61556,0.018484,3.118e-021,108.19,0.33936,8.8018e-005,0.024691,-0.00085195,-6.3965e-022,1,0.04182,0.04182,-0.025,0
-7.8319,-0.61874,0.018411,2.6194e-021,109.48,0.34204,8.8499e-005,0.024908,-0.00085137,-5.3722e-022,1,0.042025,0.042025,-0.025,0
-7.8375,-0.62191,0.018338,1.8712e-021,110.78,0.34473,8.898e-005,0.025125,-0.00085074,-3.8366e-022,1,0.04223,0.04223,-0.025,0
-7.8432,-0.62507,0.018264,1.1227e-021,112.07,0.34742,8.9462e-005,0.025341,-0.0008501,-2.3013e-022,1,0.042435,0.042435,-0.025,0
-7.8488,-0.62824,0.018191,3.7396e-022,113.37,0.35011,8.9943e-005,0.025558,-0.00084947,-7.6632e-023,1,0.04264,0.04264,-0.025,0
-7.8543,-0.63137,0.018116,-1.0262e-021,114.68,0.35281,9.0424e-005,0.025774,-0.00084875,0,1,0.042845,0.042845,-0.025,0
-7.8596,-0.63449,0.018042,-3.0763e-021,116.01,0.35551,9.0906e-005,0.025991,-0.00084793,0,1,0.04305,0.04305,-0.025,0
-7.8649,-0.6376,0.017967,-5.1271e-021,117.33,0.35822,9.1387e-005,0.026208,-0.00084712,0,1,0.043255,0.043255,-0.025,0
-7.8703,-0.64071,0.017892,-7.1786e-021,118.66,0.36093,9.1869e-005,0.026425,-0.0008463,0,1,0.04346,0.04346,-0.025,0
-7.8755,-0.64381,0.017817,-8.8155e-021,119.99,0.36364,9.235e-005,0.026641,-0.00084543,4.4783e-023,1,0.043665,0.043665,-0.025,0
-7.8804,-0.64686,0.01774,-9.4934e-021,121.35,0.36637,9.2832e-005,0.026858,-0.00084442,1.9298e-022,1,0.04387,0.04387,-0.025,0
-7.8854,-0.64992,0.017664,-1.0171e-020,122.7,0.36909,9.3313e-005,0.027075,-0.00084341,3.4115e-022,1,0.044075,0.044075,-0.025,0
-7.8903,-0.65298,0.017588,-1.085e-020,124.06,0.37182,9.3795e-005,0.027292,-0.0008424,4.8928e-022,1,0.04428,0.04428,-0.025,0
-7.8952,-0.65603,0.017511,-1.1476e-020,125.41,0.37455,9.4277e-005,0.027508,-0.00084137,6.2687e-022,1,0.044485,0.044485,-0.025,0
-7.8998,-0.65903,0.017433,-1.1422e-020,126.8,0.37729,9.4758e-005,0.027725,-0.00084016,6.2681e-022,1,0.04469,0.04469,-0.025,0
-7.9043,-0.66203,0.017355,-1.1367e-020,128.18,0.38003,9.524e-005,0.027941,-0.00083895,6.2674e-022,1,0.044895,0.044895,-0.025,0
-7.9089,-0.66504,0.017277,-1.1312e-020,129.57,0.38277,9.5721e-005,0.028157,-0.00083775,6.2668e-022,1,0.0451,0.0451,-0.025,0
-7.9135,-0.66804,0.017199,-1.1257e-020,130.95,0.38551,9.6203e-005,0.028374,-0.00083654,6.2661e-022,1,0.045305,0.045305,-0.025,0
-7.9177,-0.67099,0.01712,-9.1578e-021,132.36,0.38827,9.6685e-005,0.02859,-0.00083516,5.0889e-022,1,0.04551,0.04551,-0.025,0
-7.9218,-0.67394,0.017041,-6.5687e-021,133.77,0.39102,9.7166e-005,0.028805,-0.00083375,3.6305e-022,1,0.045715,0.045715,-0.025,0
-7.926,-0.67688,0.016961,-3.9786e-021,135.18,0.39378,9.7648e-005,0.029021,-0.00083233,2.1725e-022,1,0.04592,0.04592,-0.025,0
-7.9301,-0.67982,0.016881,-1.3876e-021,136.59,0.39654,9.813e-005,0.029237,-0.00083092,7.1466e-023,1,0.046125,0.046125,-0.025,0
-7.934,-0.68274,0.016801,5.5225e-022,138.02,0.3993,9.8611e-005,0.029453,-0.0008294,7.2788e-023,1,0.04633,0.04633,-0.025,0
-7.9377,-0.68562,0.016719,1.8653e-021,139.46,0.40207,9.9092e-005,0.029668,-0.00082776,2.1557e-022,1,0.046535,0.046535,-0.025,0
-7.9414,-0.68851,0.016638,3.1788e-021,140.9,0.40484,9.9574e-005,0.029883,-0.00082613,3.5832e-022,1,0.04674,0.04674,-0.025,0
-7.9451,-0.69139,0.016557,4.4928e-021,142.33,0.40761,0.00010006,0.030098,-0.0008245,5.0104e-022,1,0.046945,0.046945,-0.025,0
-7.9487,-0.69427,0.016475,5.2324e-021,143.78,0.41038,0.00010054,0.030313,-0.00082283,6.1817e-022,1,0.04715,0.04715,-0.025,0
-7.9519,-0.69709,0.016392,3.3364e-021,145.24,0.41317,0.00010102,0.030527,-0.00082098,6.181e-022,1,0.047355,0.047355,-0.025,0
-7.9551,-0.69991,0.016309,1.4397e-021,146.71,0.41595,0.0001015,0.030741,-0.00081913,6.1804e-022,1,0.04756,0.04756,-0.025,0
-7.9583,-0.70274,0.016225,-4.5778e-022,148.18,0.41873,0.00010198,0.030955,-0.00081728,6.1797e-022,1,0.047765,0.047765,-0.025,0
-7.9615,-0.70556,0.016142,-2.3558e-021,149.64,0.42151,0.00010246,0.031169,-0.00081543,6.1791e-022,1,0.04797,0.04797,-0.025,0
-7.9643,-0.70834,0.016057,-2.6899e-021,151.13,0.4243,0.00010294,0.031382,-0.0008134,6.1692e-022,1,0.048175,0.048175,-0.025,0
-7.967,-0.7111,0.015972,-2.6683e-021,152.62,0.42709,0.00010342,0.031595,-0.00081133,6.1572e-022,1,0.04838,0.04838,-0.025,0
-7.9697,-0.71386,0.015887,-2.6467e-021,154.11,0.42989,0.0001039,0.031808,-0.00080926,6.1452e-022,1,0.048585,0.048585,-0.025,0
-7.9724,-0.71662,0.015802,-2.6251e-021,155.6,0.43268,0.00010439,0.032021,-0.00080719,6.1332e-022,1,0.04879,0.04879,-0.025,0
-7.9749,-0.71936,0.015716,-2.6126e-021,157.11,0.43547,0.00010487,0.032233,-0.00080502,6.126e-022,1,0.048995,0.048995,-0.025,0
-7.977,-0.72205,0.015629,-2.6131e-021,158.62,0.43827,0.00010535,0.032444,-0.00080272,6.1253e-022,1,0.0492,0.0492,-0.025,0
-7.9792,-0.72475,0.015543,-2.6136e-021,160.14,0.44107,0.00010583,0.032656,-0.00080041,6.1247e-022,1,0.049405,0.049405,-0.025,0
-7.9813,-0.72744,0.015456,-2.614e-021,161.65,0.44387,0.00010631,0.032867,-0.00079811,6.1241e-022,1,0.04961,0.04961,-0.025,0
-7.9835,-0.73014,0.015369,-2.6145e-021,163.17,0.44668,0.00010679,0.033079,-0.00079581,6.1234e-022,1,0.049815,0.049815,-0.025,0
-7.9851,-0.73277,0.01528,-2.0388e-021,164.71,0.44948,0.00010727,0.033288,-0.00079328,4.7738e-022,1,0.05002,0.05002,-0.025,0
-7.9867,-0.7354,0.015191,-1.4537e-021,166.25,0.45229,0.00010775,0.033498,-0.00079074,3.4028e-022,1,0.050225,0.050225,-0.025,0
-7.9883,-0.73803,0.015102,-8.6832e-022,167.79,0.4551,0.00010823,0.033707,-0.00078821,2.032e-022,1,0.05043,0.05043,-0.025,0
-7.9899,-0.74066,0.015013,-2.8275e-022,169.33,0.4579,0.00010871,0.033917,-0.00078568,6.6149e-023,1,0.050635,0.050635,-0.025,0
-7.9912,-0.74326,0.014924,0,170.88,0.46071,0.00010919,0.034126,-0.00078303,0,1,0.05084,0.05084,-0.025,0
-7.9922,-0.74582,0.014833,0,172.45,0.46352,0.00010967,0.034333,-0.00078028,0,1,0.051045,0.051045,-0.025,0
-7.9932,-0.74838,0.014742,0,174.01,0.46633,0.00011014,0.034541,-0.00077752,0,1,0.05125,0.05125,-0.025,0
-7.9942,-0.75094,0.014651,0,175.57,0.46915,0.00011062,0.034748,-0.00077476,0,1,0.051455,0.051455,-0.025,0
-7.9951,-0.7535,0.014561,3.4514e-023,177.13,0.47196,0.0001111,0.034956,-0.000772,-2.078e-024,1,0.05166,0.05166,-0.025,0
-7.9955,-0.75599,0.014468,2.2383e-021,178.72,0.47477,0.00011158,0.035161,-0.00076901,-1.3472e-022,1,0.051865,0.051865,-0.025,0
-7.9959,-0.75849,0.014376,4.4428e-021,180.3,0.47758,0.00011206,0.035367,-0.00076602,-2.6734e-022,1,0.05207,0.05207,-0.025,0
-7.9962,-0.76098,0.014283,6.6481e-021,181.89,0.4804,0.00011254,0.035572,-0.00076303,-3.9993e-022,1,0.052275,0.052275,-0.025,0
-7.9966,-0.76347,0.014191,8.8542e-021,183.47,0.48321,0.00011301,0.035777,-0.00076005,-5.325e-022,1,0.05248,0.05248,-0.025,0
-7.9966,-0.76593,0.014097,1.0005e-020,185.06,0.48603,0.00011349,0.035981,-0.00075694,-6.0152e-022,1,0.052685,0.052685,-0.025,0
-7.9963,-0.76834,0.014003,1.0006e-020,186.67,0.48884,0.00011397,0.036184,-0.00075371,-6.0145e-022,1,0.05289,0.05289,-0.025,0
-7.996,-0.77076,0.013909,1.0008e-020,188.27,0.49165,0.00011444,0.036387,-0.00075049,-6.0139e-022,1,0.053095,0.053095,-0.025,0
-7.9958,-0.77318,0.013814,1.001e-020,189.88,0.49447,0.00011492,0.03659,-0.00074726,-6.0133e-022,1,0.0533,0.0533,-0.025,0
-7.9955,-0.77561,0.01372,1.0012e-020,191.48,0.49728,0.0001154,0.036792,-0.00074404,-6.0127e-022,1,0.053505,0.053505,-0.025,0
-7.9945,-0.77796,0.013624,9.4904e-021,193.1,0.5001,0.00011587,0.036993,-0.0007406,-4.8283e-022,1,0.05371,0.05371,-0.025,0
-7.9935,-0.7803,0.013528,8.9151e-021,194.72,0.50291,0.00011635,0.037193,-0.00073714,-3.5231e-022,1,0.053915,0.053915,-0.025,0
-7.9926,-0.78265,0.013432,8.3397e-021,196.35,0.50572,0.00011682,0.037393,-0.00073368,-2.2181e-022,1,0.05412,0.05412,-0.025,0
-7.9916,-0.78499,0.013336,7.7641e-021,197.97,0.50853,0.0001173,0.037592,-0.00073022,-9.1346e-023,1,0.054325,0.054325,-0.025,0
-7.9904,-0.78732,0.013239,7.0438e-021,199.6,0.51135,0.00011777,0.037791,-0.0007267,-3.8283e-023,1,0.05453,0.05453,-0.025,0
-7.9887,-0.78958,0.013142,5.9858e-021,201.24,0.51415,0.00011825,0.037988,-0.00072302,-1.6599e-022,1,0.054735,0.054735,-0.025,0
-7.987,-0.79185,0.013044,4.9275e-021,202.88,0.51696,0.00011872,0.038185,-0.00071934,-2.9367e-022,1,0.05494,0.05494,-0.025,0
-7.9853,-0.79412,0.012946,3.8687e-021,204.52,0.51977,0.0001192,0.038382,-0.00071566,-4.2133e-022,1,0.055145,0.055145,-0.025,0
-7.9836,-0.79639,0.012849,2.8096e-021,206.16,0.52258,0.00011967,0.038579,-0.00071198,-5.4895e-022,1,0.05535,0.05535,-0.025,0
-7.9814,-0.79861,0.01275,1.7363e-021,207.81,0.52538,0.00012014,0.038773,-0.00070815,-6.7552e-022,1,0.055555,0.055555,-0.025,0
-7.9789,-0.8008,0.012651,6.5543e-022,209.47,0.52819,0.00012061,0.038967,-0.00070425,-8.0151e-022,1,0.05576,0.05576,-0.025,0
-7.9765,-0.80299,0.012552,-4.2582e-022,211.12,0.53099,0.00012109,0.03916,-0.00070035,-9.2747e-022,1,0.055965,0.055965,-0.025,0
-7.974,-0.80519,0.012452,-1.5075e-021,212.78,0.53379,0.00012156,0.039353,-0.00069645,-1.0534e-021,1,0.05617,0.05617,-0.025,0
-7.9716,-0.80738,0.012353,-2.5895e-021,214.43,0.5366,0.00012203,0.039547,-0.00069255,-1.1793e-021,1,0.056375,0.056375,-0.025,0
-7.9684,-0.80949,0.012252,-1.594e-021,216.1,0.53939,0.0001225,0.039737,-0.00068844,-1.0593e-021,1,0.05658,0.05658,-0.025,0
-7.9651,-0.8116,0.012152,-5.4941e-022,217.77,0.54218,0.00012297,0.039926,-0.00068432,-9.336e-022,1,0.056785,0.056785,-0.025,0
-7.9619,-0.81372,0.012051,4.9553e-022,219.44,0.54498,0.00012344,0.040116,-0.0006802,-8.0789e-022,1,0.05699,0.05699,-0.025,0
-7.9587,-0.81583,0.01195,1.5408e-021,221.11,0.54777,0.00012391,0.040306,-0.00067608,-6.8222e-022,1,0.057195,0.057195,-0.025,0
-7.9553,-0.81792,0.011849,2.3096e-021,222.79,0.55056,0.00012438,0.040495,-0.00067191,-5.8907e-022,1,0.0574,0.0574,-0.025,0
-7.9512,-0.81995,0.011747,2.296e-021,224.47,0.55335,0.00012484,0.04068,-0.00066757,-5.8776e-022,1,0.057605,0.057605,-0.025,0
-7.9472,-0.82198,0.011645,2.2824e-021,226.15,0.55613,0.00012531,0.040866,-0.00066324,-5.8645e-022,1,0.05781,0.05781,-0.025,0
-7.9432,-0.82402,0.011543,2.2688e-021,227.83,0.55891,0.00012578,0.041052,-0.0006589,-5.8515e-022,1,0.058015,0.058015,-0.025,0
-7.9392,-0.82605,0.01144,2.2552e-021,229.51,0.5617,0.00012625,0.041238,-0.00065457,-5.8384e-022,1,0.05822,0.05822,-0.025,0
-7.9347,-0.82804,0.011338,2.2487e-021,231.2,0.56448,0.00012671,0.041421,-0.00065013,-5.8317e-022,1,0.058425,0.058425,-0.025,0
-7.9299,-0.82999,0.011234,2.2491e-021,232.89,0.56725,0.00012718,0.041603,-0.00064558,-5.8311e-022,1,0.05863,0.05863,-0.025,0
-7.925,-0.83193,0.011131,2.2495e-021,234.59,0.57002,0.00012764,0.041785,-0.00064103,-5.8304e-022,1,0.058835,0.058835,-0.025,0
-7.9201,-0.83388,0.011028,2.2499e-021,236.28,0.57279,0.00012811,0.041966,-0.00063649,-5.8298e-022,1,0.05904,0.05904,-0.025,0
-7.9153,-0.83583,0.010924,2.2503e-021,237.97,0.57556,0.00012857,0.042148,-0.00063194,-5.8292e-022,1,0.059245,0.059245,-0.025,0
-7.9098,-0.83772,0.01082,2.5676e-021,239.67,0.57832,0.00012903,0.042326,-0.00062725,-6.6785e-022,1,0.05945,0.05945,-0.025,0
-7.9041,-0.83958,0.010715,3.0083e-021,241.37,0.58107,0.0001295,0.042503,-0.0006225,-7.8585e-022,1,0.059655,0.059655,-0.025,0
-7.8984,-0.84145,0.010611,3.4492e-021,243.07,0.58383,0.00012996,0.04268,-0.00061775,-9.0383e-022,1,0.05986,0.05986,-0.025,0
-7.8927,-0.84331,0.010506,3.8903e-021,244.78,0.58658,0.00013042,0.042858,-0.000613,-1.0218e-021,1,0.060065,0.060065,-0.025,0
-7.887,-0.84518,0.010401,4.3315e-021,246.48,0.58934,0.00013088,0.043035,-0.00060826,-1.1397e-021,1,0.06027,0.06027,-0.025,0
-7.8805,-0.84696,0.010296,4.3794e-021,248.18,0.59208,0.00013134,0.043207,-0.00060333,-1.1522e-021,1,0.060475,0.060475,-0.025,0
-7.8739,-0.84874,0.01019,4.3802e-021,249.89,0.59482,0.0001318,0.04338,-0.00059839,-1.1521e-021,1,0.06068,0.06068,-0.025,0
-7.8673,-0.85052,0.010085,4.381e-021,251.6,0.59755,0.00013226,0.043552,-0.00059345,-1.152e-021,1,0.060885,0.060885,-0.025,0
-7.8607,-0.8523,0.0099789,4.3818e-021,253.31,0.60029,0.00013272,0.043724,-0.00058851,-1.1518e-021,1,0.06109,0.06109,-0.025,0
-7.8541,-0.85407,0.0098732,4.3818e-021,255.02,0.60303,0.00013318,0.043897,-0.00058357,-1.1516e-021,1,0.061295,0.061295,-0.025,0
-7.8466,-0.85576,0.0097666,4.358e-021,256.73,0.60575,0.00013363,0.044064,-0.00057844,-1.1486e-021,1,0.0615,0.0615,-0.025,0
-7.8392,-0.85745,0.00966,4.3342e-021,258.44,0.60846,0.00013409,0.044231,-0.00057331,-1.1456e-021,1,0.061705,0.061705,-0.025,0
-7.8317,-0.85914,0.0095533,4.3103e-021,260.15,0.61118,0.00013455,0.044399,-0.00056817,-1.1426e-021,1,0.06191,0.06191,-0.025,0
-7.8242,-0.86084,0.0094466,4.2865e-021,261.87,0.6139,0.000135,0.044566,-0.00056305,-1.1395e-021,1,0.062115,0.062115,-0.025,0
-7.8166,-0.86252,0.0093398,4.6e-021,263.58,0.61661,0.00013546,0.044732,-0.00055789,-1.1369e-021,1,0.06232,0.06232,-0.025,0
-7.8082,-0.86412,0.0092323,7.2312e-021,265.3,0.61931,0.00013591,0.044895,-0.00055258,-1.1368e-021,1,0.062525,0.062525,-0.025,0
-7.7998,-0.86572,0.0091248,9.8633e-021,267.01,0.622,0.00013636,0.045057,-0.00054726,-1.1367e-021,1,0.06273,0.06273,-0.025,0
-7.7914,-0.86732,0.0090172,1.2496e-020,268.73,0.6247,0.00013681,0.045219,-0.00054194,-1.1365e-021,1,0.062935,0.062935,-0.025,0
-7.783,-0.86892,0.0089096,1.513e-020,270.44,0.62739,0.00013727,0.045381,-0.00053663,-1.1364e-021,1,0.06314,0.06314,-0.025,0
-7.7744,-0.87051,0.0088018,1.6957e-020,272.16,0.63008,0.00013772,0.045542,-0.00053128,-1.0515e-021,1,0.063345,0.063345,-0.025,0
-7.765,-0.87202,0.0086935,1.5267e-020,273.87,0.63275,0.00013817,0.045698,-0.00052579,-5.981e-022,1,0.06355,0.06355,-0.025,0
-7.7557,-0.87353,0.0085852,1.3578e-020,275.59,0.63542,0.00013861,0.045855,-0.00052029,-1.4482e-022,1,0.063755,0.063755,-0.025,0
-7.7464,-0.87504,0.0084768,1.1887e-020,277.31,0.63809,0.00013906,0.046011,-0.0005148,3.0838e-022,1,0.06396,0.06396,-0.025,0
-7.737,-0.87656,0.0083684,1.0197e-020,279.02,0.64076,0.00013951,0.046168,-0.00050931,7.6148e-022,1,0.064165,0.064165,-0.025,0
-7.7275,-0.87805,0.0082598,8.3171e-021,280.74,0.64343,0.00013996,0.046323,-0.00050378,1.12e-021,1,0.06437,0.06437,-0.025,0
-7.7172,-0.87947,0.0081507,5.724e-021,282.45,0.64607,0.0001404,0.046474,-0.0004981,1.1198e-021,1,0.064575,0.064575,-0.025,0
-7.7069,-0.88089,0.0080416,3.13e-021,284.17,0.64871,0.00014085,0.046624,-0.00049243,1.1197e-021,1,0.06478,0.06478,-0.025,0
-7.6966,-0.88231,0.0079325,5.3498e-022,285.88,0.65135,0.00014129,0.046775,-0.00048676,1.1196e-021,1,0.064985,0.064985,-0.025,0
-7.6863,-0.88373,0.0078233,-2.061e-021,287.59,0.65399,0.00014174,0.046926,-0.00048108,1.1195e-021,1,0.06519,0.06519,-0.025,0
-7.6758,-0.88514,0.0077139,-4.0031e-021,289.31,0.65663,0.00014218,0.047075,-0.00047538,1.077e-021,1,0.065395,0.065395,-0.025,0
-7.6645,-0.88646,0.0076041,-3.1808e-021,291.02,0.65924,0.00014262,0.04722,-0.00046952,8.5549e-022,1,0.0656,0.0656,-0.025,0
-7.6532,-0.88779,0.0074943,-2.3582e-021,292.73,0.66186,0.00014306,0.047365,-0.00046366,6.3405e-022,1,0.065805,0.065805,-0.025,0
-7.6419,-0.88912,0.0073844,-1.5353e-021,294.44,0.66447,0.0001435,0.04751,-0.00045781,4.1268e-022,1,0.06601,0.06601,-0.025,0
-7.6307,-0.89045,0.0072745,-7.1204e-022,296.15,0.66708,0.00014394,0.047654,-0.00045195,1.9134e-022,1,0.066215,0.066215,-0.025,0
-7.6193,-0.89176,0.0071644,0,297.85,0.66969,0.00014438,0.047798,-0.00044607,0,1,0.06642,0.06642,-0.025,0
-7.607,-0.893,0.0070539,0,299.56,0.67227,0.00014482,0.047937,-0.00044003,0,1,0.066625,0.066625,-0.025,0
-7.5947,-0.89423,0.0069433,0,301.26,0.67484,0.00014526,0.048075,-0.00043398,0,1,0.06683,0.06683,-0.025,0
-7.5825,-0.89547,0.0068326,0,302.96,0.67742,0.00014569,0.048213,-0.00042794,0,1,0.067035,0.067035,-0.025,0
-7.5702,-0.8967,0.006722,0,304.67,0.68,0.00014613,0.048352,-0.0004219,0,1,0.06724,0.06724,-0.025,0
-7.5579,-0.89793,0.0066112,3.0639e-023,306.37,0.68258,0.00014657,0.04849,-0.00041585,-8.4023e-024,1,0.067445,0.067445,-0.025,0
-7.5446,-0.89907,0.0064998,7.9854e-022,308.06,0.68512,0.000147,0.048622,-0.00040961,-2.1893e-022,1,0.06765,0.06765,-0.025,0
-7.5314,-0.90021,0.0063884,1.5668e-021,309.76,0.68767,0.00014743,0.048754,-0.00040337,-4.2941e-022,1,0.067855,0.067855,-0.025,0
-7.5181,-0.90135,0.0062769,2.3352e-021,311.45,0.69021,0.00014786,0.048885,-0.00039714,-6.3985e-022,1,0.06806,0.06806,-0.025,0
-7.5048,-0.90249,0.0061654,3.104e-021,313.15,0.69275,0.00014829,0.049017,-0.0003909,-8.5024e-022,1,0.068265,0.068265,-0.025,0
-7.4916,-0.90363,0.0060539,3.873e-021,314.84,0.6953,0.00014872,0.049149,-0.00038467,-1.0606e-021,1,0.06847,0.06847,-0.025,0
-7.4774,-0.90468,0.0059415,3.9469e-021,316.52,0.69781,0.00014915,0.049275,-0.00037823,-1.0805e-021,1,0.068675,0.068675,-0.025,0
-7.4631,-0.90572,0.0058291,3.9476e-021,318.2,0.70031,0.00014958,0.0494,-0.00037177,-1.0804e-021,1,0.06888,0.06888,-0.025,0
-7.4488,-0.90677,0.0057166,3.9483e-021,319.89,0.70281,0.00015001,0.049525,-0.00036532,-1.0803e-021,1,0.069085,0.069085,-0.025,0
-7.4346,-0.90781,0.0056041,3.949e-021,321.57,0.70532,0.00015043,0.04965,-0.00035886,-1.0801e-021,1,0.06929,0.06929,-0.025,0
-7.4203,-0.90886,0.0054916,3.9497e-021,323.25,0.70782,0.00015086,0.049775,-0.00035241,-1.08e-021,1,0.069495,0.069495,-0.025,0
-7.4053,-0.90983,0.0053782,2.8603e-021,324.92,0.7103,0.00015128,0.049895,-0.00034577,-7.8069e-022,1,0.0697,0.0697,-0.025,0
-7.39,-0.91077,0.0052646,1.367e-021,326.59,0.71276,0.00015171,0.050013,-0.00033906,-3.7068e-022,1,0.069905,0.069905,-0.025,0
-7.3747,-0.91172,0.0051509,-1.2702e-022,328.25,0.71522,0.00015213,0.050131,-0.00033235,3.9263e-023,1,0.07011,0.07011,-0.025,0
-7.3594,-0.91267,0.0050372,-1.6215e-021,329.92,0.71769,0.00015255,0.050249,-0.00032564,4.4912e-022,1,0.070315,0.070315,-0.025,0
-7.3441,-0.91362,0.0049234,-3.1165e-021,331.59,0.72015,0.00015297,0.050367,-0.00031894,8.5886e-022,1,0.07052,0.07052,-0.025,0
