"p","U:0","U:1","U:2","nuTilda","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
58.253,0.02549,-0.08617,-2.9086e-019,9.3587e-011,1.7738e-027,0.0044316,0.0027264,2.6048e-020,1,0.14863,0.14863,-0.025,0
58.264,0.039927,-0.087727,-3.4518e-019,8.7581e-011,1.2785e-027,0.0040564,0.0028275,3.0902e-020,1,0.14883,0.14883,-0.025,0
58.275,0.05437,-0.089286,-3.9952e-019,8.1572e-011,7.8301e-028,0.0036812,0.0029287,3.5755e-020,1,0.14904,0.14904,-0.025,0
58.284,0.06911,-0.090569,-4.4362e-019,7.5984e-011,3.7305e-028,0.0032719,0.0030155,3.9689e-020,1,0.14924,0.14924,-0.025,0
58.288,0.085113,-0.090671,-4.437e-019,7.2211e-011,3.3079e-028,0.0027157,0.0030407,3.9684e-020,1,0.14944,0.14944,-0.025,0
58.291,0.10112,-0.090773,-4.4379e-019,6.8436e-011,2.8852e-028,0.0021596,0.0030659,3.9678e-020,1,0.14965,0.14965,-0.025,0
58.295,0.11714,-0.090875,-4.4388e-019,6.4659e-011,2.4623e-028,0.0016037,0.0030911,3.9673e-020,1,0.14986,0.14986,-0.025,0
58.298,0.13316,-0.090977,-4.4396e-019,6.0881e-011,2.0392e-028,0.0010479,0.0031163,3.9668e-020,1,0.15006,0.15006,-0.025,0
58.302,0.14919,-0.091079,-4.4405e-019,5.7101e-011,1.616e-028,0.00049224,0.0031415,3.9663e-020,1,0.15026,0.15026,-0.025,0
58.306,0.16522,-0.09118,-4.4414e-019,5.332e-011,1.1926e-028,-6.3296e-005,0.0031667,3.9657e-020,1,0.15047,0.15047,-0.025,0
58.309,0.18126,-0.091282,-4.4422e-019,4.9538e-011,7.6905e-029,-0.00061864,0.0031918,3.9652e-020,1,0.15067,0.15067,-0.025,0
58.313,0.19731,-0.091384,-4.4431e-019,4.5754e-011,3.4534e-029,-0.0011738,0.003217,3.9647e-020,1,0.15088,0.15088,-0.025,0
58.31,0.21243,-0.090567,-3.5244e-019,4.3323e-011,2.9143e-029,-0.0016865,0.0031811,3.509e-020,1,0.15109,0.15109,-0.025,0
58.306,0.2275,-0.089704,-2.56e-019,4.0958e-011,2.558e-029,-0.0021969,0.0031422,3.031e-020,1,0.15129,0.15129,-0.025,0
58.303,0.24259,-0.08884,-1.5951e-019,3.8592e-011,2.2016e-029,-0.0027072,0.0031033,2.5532e-020,1,0.15149,0.15149,-0.025,0
58.299,0.25768,-0.087976,-6.2985e-020,3.6225e-011,1.845e-029,-0.0032174,0.0030645,2.0754e-020,1,0.1517,0.1517,-0.025,0
58.296,0.27277,-0.087112,3.3573e-020,3.3857e-011,1.4883e-029,-0.0037274,0.0030256,1.5978e-020,1,0.15191,0.15191,-0.025,0
58.293,0.28787,-0.086248,1.3017e-019,3.1488e-011,1.1314e-029,-0.0042372,0.0029867,1.1203e-020,1,0.15211,0.15211,-0.025,0
58.289,0.30298,-0.085383,2.2681e-019,2.9118e-011,7.7442e-030,-0.004747,0.0029479,6.4289e-021,1,0.15232,0.15232,-0.025,0
58.286,0.31809,-0.084517,3.2348e-019,2.6748e-011,4.1729e-030,-0.0052566,0.0029091,1.6565e-021,1,0.15252,0.15252,-0.025,0
58.278,0.33258,-0.08362,3.2243e-019,2.5039e-011,2.7255e-030,-0.005728,0.0028701,1.311e-021,1,0.15272,0.15272,-0.025,0
58.267,0.34674,-0.082706,2.6939e-019,2.3681e-011,2.4078e-030,-0.0061792,0.0028311,3.3189e-021,1,0.15293,0.15293,-0.025,0
58.257,0.3609,-0.081792,2.1632e-019,2.2323e-011,2.09e-030,-0.0066302,0.002792,5.3261e-021,1,0.15314,0.15314,-0.025,0
58.246,0.37507,-0.080877,1.6324e-019,2.0964e-011,1.7722e-030,-0.007081,0.002753,7.3328e-021,1,0.15334,0.15334,-0.025,0
58.236,0.38925,-0.079962,1.1013e-019,1.9605e-011,1.4541e-030,-0.0075318,0.002714,9.3391e-021,1,0.15355,0.15355,-0.025,0
58.225,0.40343,-0.079047,5.7005e-020,1.8245e-011,1.136e-030,-0.0079825,0.002675,1.1345e-020,1,0.15375,0.15375,-0.025,0
58.215,0.41762,-0.078131,3.8585e-021,1.6885e-011,8.1773e-031,-0.008433,0.002636,1.335e-020,1,0.15395,0.15395,-0.025,0
58.205,0.43181,-0.077215,-4.9309e-020,1.5524e-011,4.9935e-031,-0.0088834,0.002597,1.5354e-020,1,0.15416,0.15416,-0.025,0
58.192,0.44579,-0.076349,-9.9402e-020,1.4344e-011,2.6437e-031,-0.0093233,0.0025608,1.678e-020,1,0.15437,0.15437,-0.025,0
58.175,0.45924,-0.075608,-1.4186e-019,1.3613e-011,2.356e-031,-0.0097375,0.0025312,1.6778e-020,1,0.15457,0.15457,-0.025,0
58.158,0.4727,-0.074866,-1.8433e-019,1.2882e-011,2.0682e-031,-0.010152,0.0025017,1.6776e-020,1,0.15477,0.15477,-0.025,0
58.141,0.48616,-0.074124,-2.2682e-019,1.215e-011,1.7803e-031,-0.010566,0.0024721,1.6773e-020,1,0.15498,0.15498,-0.025,0
58.124,0.49963,-0.073382,-2.6933e-019,1.1419e-011,1.4923e-031,-0.010979,0.0024426,1.6771e-020,1,0.15518,0.15518,-0.025,0
58.107,0.5131,-0.072639,-3.1185e-019,1.0687e-011,1.2041e-031,-0.011393,0.0024131,1.6769e-020,1,0.15539,0.15539,-0.025,0
58.09,0.52658,-0.071896,-3.5439e-019,9.9543e-012,9.1586e-032,-0.011807,0.0023836,1.6767e-020,1,0.1556,0.1556,-0.025,0
58.073,0.54006,-0.071153,-3.9695e-019,9.2216e-012,6.275e-032,-0.01222,0.002354,1.6765e-020,1,0.1558,0.1558,-0.025,0
58.056,0.55355,-0.07041,-4.3952e-019,8.4887e-012,3.3903e-032,-0.012634,0.0023245,1.6762e-020,1,0.156,0.156,-0.025,0
58.034,0.56642,-0.069791,-4.079e-019,8.0275e-012,2.7147e-032,-0.013022,0.0023005,1.636e-020,1,0.15621,0.15621,-0.025,0
58.011,0.57918,-0.069193,-3.6406e-019,7.6109e-012,2.4028e-032,-0.013407,0.0022774,1.5891e-020,1,0.15642,0.15642,-0.025,0
57.988,0.59196,-0.068595,-3.202e-019,7.1942e-012,2.0909e-032,-0.013791,0.0022542,1.5423e-020,1,0.15662,0.15662,-0.025,0
57.965,0.60474,-0.067997,-2.7631e-019,6.7772e-012,1.7788e-032,-0.014175,0.0022311,1.4954e-020,1,0.15683,0.15683,-0.025,0
57.942,0.61752,-0.067398,-2.3242e-019,6.3602e-012,1.4665e-032,-0.01456,0.002208,1.4486e-020,1,0.15703,0.15703,-0.025,0
57.919,0.63031,-0.0668,-1.885e-019,5.9429e-012,1.1542e-032,-0.014944,0.0021849,1.4018e-020,1,0.15723,0.15723,-0.025,0
57.896,0.64311,-0.066201,-1.4457e-019,5.5255e-012,8.4172e-033,-0.015328,0.0021618,1.355e-020,1,0.15744,0.15744,-0.025,0
57.873,0.6559,-0.065601,-1.0062e-019,5.108e-012,5.2914e-033,-0.015711,0.0021387,1.3083e-020,1,0.15765,0.15765,-0.025,0
57.848,0.66847,-0.065038,-6.1359e-020,4.7628e-012,3.1759e-033,-0.016087,0.0021171,1.2784e-020,1,0.15785,0.15785,-0.025,0
57.82,0.6806,-0.064538,-3.0318e-020,4.5446e-012,2.8317e-033,-0.016447,0.0020981,1.2783e-020,1,0.15805,0.15805,-0.025,0
57.792,0.69275,-0.064039,7.379e-022,4.3264e-012,2.4873e-033,-0.016807,0.0020792,1.2781e-020,1,0.15826,0.15826,-0.025,0
57.763,0.70489,-0.063538,3.1804e-020,4.108e-012,2.1428e-033,-0.017166,0.0020603,1.2779e-020,1,0.15846,0.15846,-0.025,0
57.735,0.71705,-0.063038,6.2882e-020,3.8896e-012,1.7981e-033,-0.017526,0.0020413,1.2777e-020,1,0.15867,0.15867,-0.025,0
57.706,0.7292,-0.062538,9.3974e-020,3.6711e-012,1.4533e-033,-0.017886,0.0020224,1.2776e-020,1,0.15888,0.15888,-0.025,0
57.678,0.74136,-0.062037,1.2508e-019,3.4525e-012,1.1084e-033,-0.018245,0.0020035,1.2774e-020,1,0.15908,0.15908,-0.025,0
57.649,0.75353,-0.061536,1.5619e-019,3.2338e-012,7.6332e-034,-0.018605,0.0019846,1.2772e-020,1,0.15928,0.15928,-0.025,0
57.621,0.7657,-0.061035,1.8732e-019,3.015e-012,4.181e-034,-0.018964,0.0019656,1.2771e-020,1,0.15949,0.15949,-0.025,0
57.588,0.77739,-0.060586,2.0027e-019,2.902e-012,3.2348e-034,-0.019307,0.0019488,1.1581e-020,1,0.15969,0.15969,-0.025,0
57.555,0.78896,-0.06015,2.0875e-019,2.815e-012,2.9063e-034,-0.019646,0.0019324,1.01e-020,1,0.1599,0.1599,-0.025,0
57.521,0.80053,-0.059713,2.1723e-019,2.7279e-012,2.5776e-034,-0.019985,0.001916,8.6192e-021,1,0.16011,0.16011,-0.025,0
57.488,0.81211,-0.059277,2.2571e-019,2.6409e-012,2.2488e-034,-0.020324,0.0018996,7.1387e-021,1,0.16031,0.16031,-0.025,0
57.454,0.82369,-0.05884,2.342e-019,2.5538e-012,1.9198e-034,-0.020663,0.0018833,5.6586e-021,1,0.16051,0.16051,-0.025,0
57.421,0.83528,-0.058404,2.4269e-019,2.4667e-012,1.5907e-034,-0.021002,0.0018669,4.1788e-021,1,0.16072,0.16072,-0.025,0
57.387,0.84687,-0.057967,2.5118e-019,2.3795e-012,1.2615e-034,-0.02134,0.0018505,2.6995e-021,1,0.16093,0.16093,-0.025,0
57.354,0.85847,-0.05753,2.5967e-019,2.2923e-012,9.3216e-035,-0.021679,0.0018342,1.2206e-021,1,0.16113,0.16113,-0.025,0
57.32,0.86997,-0.0571,2.6135e-019,2.2076e-012,6.5535e-035,-0.022014,0.0018181,0,1,0.16134,0.16134,-0.025,0
57.281,0.88101,-0.05671,2.3072e-019,2.1348e-012,6.2771e-035,-0.022335,0.0018035,0,1,0.16154,0.16154,-0.025,0
57.243,0.89205,-0.056319,2.0008e-019,2.062e-012,6.0005e-035,-0.022655,0.0017888,0,1,0.16174,0.16174,-0.025,0
57.205,0.9031,-0.055927,1.6943e-019,1.9892e-012,5.7238e-035,-0.022976,0.0017742,0,1,0.16195,0.16195,-0.025,0
57.167,0.91415,-0.055536,1.3876e-019,1.9164e-012,5.4471e-035,-0.023296,0.0017596,0,1,0.16216,0.16216,-0.025,0
57.129,0.9252,-0.055145,1.0809e-019,1.8435e-012,5.1702e-035,-0.023616,0.0017449,0,1,0.16236,0.16236,-0.025,0
57.091,0.93626,-0.054753,7.7401e-020,1.7706e-012,4.8932e-035,-0.023936,0.0017303,0,1,0.16256,0.16256,-0.025,0
57.053,0.94733,-0.054361,4.6699e-020,1.6977e-012,4.6161e-035,-0.024256,0.0017157,0,1,0.16277,0.16277,-0.025,0
57.015,0.95839,-0.053969,1.5987e-020,1.6247e-012,4.3389e-035,-0.024576,0.0017011,0,1,0.16297,0.16297,-0.025,0
56.975,0.96921,-0.053596,2.1533e-021,1.5605e-012,4.1186e-035,-0.024889,0.0016872,-4.9488e-022,1,0.16318,0.16318,-0.025,0
56.933,0.97975,-0.053243,6.6447e-021,1.5059e-012,3.9601e-035,-0.025192,0.0016741,-1.5266e-021,1,0.16339,0.16339,-0.025,0
56.891,0.9903,-0.052889,1.1138e-020,1.4512e-012,3.8015e-035,-0.025496,0.001661,-2.558e-021,1,0.16359,0.16359,-0.025,0
56.849,1.0009,-0.052536,1.5632e-020,1.3966e-012,3.6429e-035,-0.0258,0.0016479,-3.589e-021,1,0.16379,0.16379,-0.025,0
56.806,1.0114,-0.052182,2.0129e-020,1.3418e-012,3.4842e-035,-0.026103,0.0016349,-4.6199e-021,1,0.164,0.164,-0.025,0
56.764,1.022,-0.051828,2.4627e-020,1.2871e-012,3.3255e-035,-0.026406,0.0016218,-5.6504e-021,1,0.1642,0.1642,-0.025,0
56.722,1.0325,-0.051474,2.9127e-020,1.2324e-012,3.1667e-035,-0.02671,0.0016087,-6.6806e-021,1,0.16441,0.16441,-0.025,0
56.68,1.0431,-0.05112,3.3629e-020,1.1776e-012,3.0078e-035,-0.027013,0.0015957,-7.7107e-021,1,0.16462,0.16462,-0.025,0
56.637,1.0537,-0.050765,3.8132e-020,1.1228e-012,2.8489e-035,-0.027316,0.0015826,-8.7403e-021,1,0.16482,0.16482,-0.025,0
56.592,1.0639,-0.050432,3.9412e-020,1.092e-012,2.71e-035,-0.027609,0.0015705,-9.0306e-021,1,0.16502,0.16502,-0.025,0
56.546,1.074,-0.050107,3.942e-020,1.0706e-012,2.5791e-035,-0.027897,0.0015587,-9.0294e-021,1,0.16523,0.16523,-0.025,0
56.5,1.0841,-0.049781,3.9428e-020,1.0493e-012,2.4481e-035,-0.028185,0.0015469,-9.0281e-021,1,0.16544,0.16544,-0.025,0
56.454,1.0942,-0.049456,3.9436e-020,1.0279e-012,2.3171e-035,-0.028474,0.0015351,-9.0269e-021,1,0.16564,0.16564,-0.025,0
56.407,1.1043,-0.04913,3.9443e-020,1.0065e-012,2.186e-035,-0.028762,0.0015233,-9.0257e-021,1,0.16585,0.16585,-0.025,0
56.361,1.1144,-0.048805,3.9451e-020,9.8508e-013,2.0549e-035,-0.02905,0.0015115,-9.0244e-021,1,0.16605,0.16605,-0.025,0
56.315,1.1245,-0.048479,3.9459e-020,9.6367e-013,1.9237e-035,-0.029338,0.0014997,-9.0232e-021,1,0.16625,0.16625,-0.025,0
56.269,1.1346,-0.048153,3.9467e-020,9.4225e-013,1.7925e-035,-0.029626,0.001488,-9.0219e-021,1,0.16646,0.16646,-0.025,0
56.223,1.1447,-0.047827,3.9475e-020,9.2082e-013,1.6612e-035,-0.029914,0.0014762,-9.0207e-021,1,0.16667,0.16667,-0.025,0
56.173,1.1544,-0.047517,5.5859e-020,9.1068e-013,2.8732e-009,-0.030205,0.0014656,-8.1209e-021,1,0.16687,0.16687,-0.025,0
56.123,1.164,-0.047209,7.4345e-020,9.0198e-013,6.1131e-009,-0.030497,0.0014553,-7.1064e-021,1,0.16707,0.16707,-0.025,0
56.073,1.1737,-0.046902,9.284e-020,8.9327e-013,9.3523e-009,-0.030789,0.0014449,-6.0921e-021,1,0.16728,0.16728,-0.025,0
56.023,1.1833,-0.046594,1.1134e-019,8.8456e-013,1.259e-008,-0.031081,0.0014345,-5.0782e-021,1,0.16748,0.16748,-0.025,0
55.974,1.193,-0.046286,1.2985e-019,8.7585e-013,1.5828e-008,-0.031373,0.0014241,-4.0646e-021,1,0.16769,0.16769,-0.025,0
55.924,1.2027,-0.045977,1.4837e-019,8.6714e-013,1.9064e-008,-0.031664,0.0014137,-3.0512e-021,1,0.1679,0.1679,-0.025,0
55.874,1.2123,-0.045669,1.6689e-019,8.5842e-013,2.2299e-008,-0.031956,0.0014033,-2.0381e-021,1,0.1681,0.1681,-0.025,0
55.824,1.222,-0.045361,1.8542e-019,8.497e-013,2.5534e-008,-0.032248,0.001393,-1.0253e-021,1,0.1683,0.1683,-0.025,0
55.774,1.2317,-0.045052,2.0396e-019,8.4097e-013,2.8768e-008,-0.032539,0.0013826,-1.2731e-023,1,0.16851,0.16851,-0.025,0
55.721,1.2409,-0.044752,2.0423e-019,8.3638e-013,4.5687e-008,-0.032901,0.0013752,0,1,0.16872,0.16872,-0.025,0
55.669,1.2501,-0.044453,2.0427e-019,8.3185e-013,6.2777e-008,-0.033263,0.0013678,0,1,0.16892,0.16892,-0.025,0
55.616,1.2594,-0.044153,2.0431e-019,8.2731e-013,7.9863e-008,-0.033626,0.0013605,0,1,0.16913,0.16913,-0.025,0
55.563,1.2686,-0.043853,2.0435e-019,8.2278e-013,9.6943e-008,-0.033988,0.0013531,0,1,0.16933,0.16933,-0.025,0
55.51,1.2778,-0.043553,2.0439e-019,8.1824e-013,1.1402e-007,-0.034351,0.0013457,0,1,0.16953,0.16953,-0.025,0
55.457,1.2871,-0.043252,2.0443e-019,8.1369e-013,1.3109e-007,-0.034713,0.0013384,0,1,0.16974,0.16974,-0.025,0
55.405,1.2963,-0.042952,2.0447e-019,8.0915e-013,1.4815e-007,-0.035075,0.001331,0,1,0.16995,0.16995,-0.025,0
55.352,1.3056,-0.042652,2.0451e-019,8.0461e-013,1.6522e-007,-0.035437,0.0013237,0,1,0.17015,0.17015,-0.025,0
55.299,1.3148,-0.042351,2.0413e-019,8.0007e-013,1.8245e-007,-0.0358,0.0013163,0,1,0.17036,0.17036,-0.025,0
55.244,1.3236,-0.042056,1.8153e-019,7.9616e-013,2.0895e-007,-0.036218,0.0013105,0,1,0.17056,0.17056,-0.025,0
55.189,1.3324,-0.04176,1.5893e-019,7.9225e-013,2.3545e-007,-0.036635,0.0013048,0,1,0.17076,0.17076,-0.025,0
55.134,1.3412,-0.041464,1.3631e-019,7.8834e-013,2.6193e-007,-0.037052,0.001299,0,1,0.17097,0.17097,-0.025,0
55.079,1.35,-0.041169,1.1369e-019,7.8442e-013,2.8842e-007,-0.03747,0.0012932,0,1,0.17118,0.17118,-0.025,0
55.023,1.3588,-0.040873,9.1055e-020,7.805e-013,3.1489e-007,-0.037887,0.0012874,0,1,0.17138,0.17138,-0.025,0
54.968,1.3676,-0.040577,6.8415e-020,7.7659e-013,3.4135e-007,-0.038304,0.0012817,0,1,0.17158,0.17158,-0.025,0
54.913,1.3764,-0.04028,4.5763e-020,7.7267e-013,3.6781e-007,-0.03872,0.0012759,0,1,0.17179,0.17179,-0.025,0
54.858,1.3853,-0.039984,2.3105e-020,7.6875e-013,3.9426e-007,-0.039137,0.0012701,0,1,0.17199,0.17199,-0.025,0
54.803,1.3941,-0.039688,4.3674e-022,7.6482e-013,4.207e-007,-0.039554,0.0012644,0,1,0.1722,0.1722,-0.025,0
54.746,1.4025,-0.039398,0,7.6229e-013,4.4508e-007,-0.039961,0.0012578,0,1,0.17241,0.17241,-0.025,0
54.689,1.4109,-0.039108,0,7.5978e-013,4.694e-007,-0.040369,0.0012513,0,1,0.17261,0.17261,-0.025,0
54.631,1.4193,-0.038818,0,7.5726e-013,4.9372e-007,-0.040776,0.0012447,0,1,0.17281,0.17281,-0.025,0
54.574,1.4277,-0.038528,0,7.5475e-013,5.1803e-007,-0.041183,0.0012381,0,1,0.17302,0.17302,-0.025,0
54.517,1.436,-0.038237,0,7.5224e-013,5.4233e-007,-0.041591,0.0012316,0,1,0.17323,0.17323,-0.025,0
54.46,1.4444,-0.037947,0,7.4972e-013,5.6663e-007,-0.041998,0.001225,0,1,0.17343,0.17343,-0.025,0
54.403,1.4528,-0.037656,0,7.4721e-013,5.9092e-007,-0.042404,0.0012185,0,1,0.17364,0.17364,-0.025,0
54.345,1.4613,-0.037366,0,7.4469e-013,6.152e-007,-0.042811,0.0012119,0,1,0.17384,0.17384,-0.025,0
54.288,1.4697,-0.037075,0,7.4217e-013,6.3948e-007,-0.043218,0.0012054,0,1,0.17404,0.17404,-0.025,0
54.229,1.4777,-0.036794,0,7.3288e-013,6.6206e-007,-0.043615,0.0011986,0,1,0.17425,0.17425,-0.025,0
54.17,1.4857,-0.036515,0,7.2259e-013,6.8438e-007,-0.04401,0.0011917,0,1,0.17446,0.17446,-0.025,0
54.111,1.4937,-0.036235,0,7.123e-013,7.0669e-007,-0.044406,0.0011849,0,1,0.17466,0.17466,-0.025,0
54.051,1.5017,-0.035956,0,7.0201e-013,7.29e-007,-0.044801,0.001178,0,1,0.17487,0.17487,-0.025,0
53.992,1.5096,-0.035676,0,6.9171e-013,7.5131e-007,-0.045196,0.0011712,0,1,0.17507,0.17507,-0.025,0
53.933,1.5176,-0.035396,0,6.8141e-013,7.736e-007,-0.045591,0.0011644,0,1,0.17527,0.17527,-0.025,0
53.874,1.5256,-0.035116,0,6.711e-013,7.9589e-007,-0.045986,0.0011576,0,1,0.17548,0.17548,-0.025,0
53.815,1.5336,-0.034836,0,6.6079e-013,8.1818e-007,-0.046381,0.0011507,0,1,0.17569,0.17569,-0.025,0
53.755,1.5416,-0.034556,0,6.5047e-013,8.4046e-007,-0.046776,0.0011439,0,1,0.17589,0.17589,-0.025,0
53.695,1.5494,-0.034284,1.7031e-021,6.3522e-013,8.6144e-007,-0.047161,0.0011369,-5.4683e-022,1,0.17609,0.17609,-0.025,0
53.635,1.5569,-0.034016,4.1613e-021,6.1778e-013,8.8186e-007,-0.047542,0.0011299,-1.3357e-021,1,0.1763,0.1763,-0.025,0
53.574,1.5645,-0.033748,6.6204e-021,6.0033e-013,9.0227e-007,-0.047923,0.0011228,-2.1242e-021,1,0.1765,0.1765,-0.025,0
53.514,1.5721,-0.03348,9.0804e-021,5.8287e-013,9.2267e-007,-0.048304,0.0011158,-2.9125e-021,1,0.17671,0.17671,-0.025,0
53.453,1.5797,-0.033212,1.1542e-020,5.6541e-013,9.4307e-007,-0.048685,0.0011087,-3.7007e-021,1,0.17692,0.17692,-0.025,0
53.392,1.5873,-0.032943,1.4004e-020,5.4794e-013,9.6346e-007,-0.049065,0.0011017,-4.4886e-021,1,0.17712,0.17712,-0.025,0
53.332,1.5949,-0.032675,1.6467e-020,5.3047e-013,9.8385e-007,-0.049446,0.0010946,-5.2763e-021,1,0.17732,0.17732,-0.025,0
53.271,1.6025,-0.032406,1.8931e-020,5.1298e-013,1.0042e-006,-0.049826,0.0010876,-6.0637e-021,1,0.17753,0.17753,-0.025,0
53.211,1.6101,-0.032138,2.1396e-020,4.9549e-013,1.0246e-006,-0.050206,0.0010806,-6.851e-021,1,0.17774,0.17774,-0.025,0
53.15,1.6174,-0.031869,2.3803e-020,4.8453e-013,1.0441e-006,-0.050579,0.0010731,-7.6285e-021,1,0.17794,0.17794,-0.025,0
53.09,1.6246,-0.031601,2.6137e-020,4.8178e-013,1.0626e-006,-0.050941,0.0010651,-8.394e-021,1,0.17815,0.17815,-0.025,0
53.029,1.6317,-0.031333,2.8471e-020,4.7904e-013,1.0811e-006,-0.051304,0.0010571,-9.1591e-021,1,0.17835,0.17835,-0.025,0
52.969,1.6389,-0.031065,3.0807e-020,4.763e-013,1.0996e-006,-0.051666,0.0010492,-9.9241e-021,1,0.17855,0.17855,-0.025,0
52.908,1.646,-0.030797,3.3144e-020,4.7355e-013,1.1181e-006,-0.052028,0.0010412,-1.0689e-020,1,0.17876,0.17876,-0.025,0
52.848,1.6532,-0.030529,3.5481e-020,4.7081e-013,1.1366e-006,-0.052391,0.0010332,-1.1453e-020,1,0.17897,0.17897,-0.025,0
52.787,1.6603,-0.03026,3.782e-020,4.6806e-013,1.1551e-006,-0.052753,0.0010252,-1.2218e-020,1,0.17917,0.17917,-0.025,0
52.727,1.6675,-0.029992,4.0159e-020,4.6531e-013,1.1736e-006,-0.053115,0.0010172,-1.2982e-020,1,0.17937,0.17937,-0.025,0
52.667,1.6747,-0.029723,4.2499e-020,4.6256e-013,1.192e-006,-0.053476,0.0010093,-1.3746e-020,1,0.17958,0.17958,-0.025,0
52.606,1.6818,-0.029452,4.4269e-020,4.6096e-013,1.2103e-006,-0.053835,0.001001,-1.4325e-020,1,0.17978,0.17978,-0.025,0
52.547,1.6884,-0.029161,4.185e-020,4.6777e-013,1.2268e-006,-0.054175,0.00099082,-1.3548e-020,1,0.17999,0.17999,-0.025,0
52.488,1.6951,-0.028869,3.9429e-020,4.7458e-013,1.2433e-006,-0.054514,0.00098061,-1.2771e-020,1,0.1802,0.1802,-0.025,0
52.429,1.7018,-0.028578,3.7007e-020,4.814e-013,1.2598e-006,-0.054852,0.0009704,-1.1995e-020,1,0.1804,0.1804,-0.025,0
52.37,1.7084,-0.028287,3.4584e-020,4.8822e-013,1.2763e-006,-0.055191,0.0009602,-1.1219e-020,1,0.1806,0.1806,-0.025,0
52.311,1.7151,-0.027995,3.216e-020,4.9504e-013,1.2929e-006,-0.05553,0.00095,-1.0443e-020,1,0.18081,0.18081,-0.025,0
52.252,1.7218,-0.027703,2.9736e-020,5.0187e-013,1.3094e-006,-0.055869,0.00093981,-9.6671e-021,1,0.18101,0.18101,-0.025,0
52.193,1.7285,-0.027411,2.731e-020,5.087e-013,1.3259e-006,-0.056207,0.00092961,-8.8916e-021,1,0.18122,0.18122,-0.025,0
52.134,1.7352,-0.02712,2.4883e-020,5.1553e-013,1.3424e-006,-0.056546,0.00091942,-8.1163e-021,1,0.18143,0.18143,-0.025,0
52.075,1.7418,-0.026827,2.2456e-020,5.2236e-013,1.3588e-006,-0.056884,0.00090923,-7.3413e-021,1,0.18163,0.18163,-0.025,0
52.017,1.7481,-0.026504,2.0123e-020,5.3521e-013,1.3739e-006,-0.057201,0.00089657,-6.5817e-021,1,0.18183,0.18183,-0.025,0
51.961,1.7543,-0.026168,1.7825e-020,5.5036e-013,1.3883e-006,-0.057511,0.00088297,-5.828e-021,1,0.18204,0.18204,-0.025,0
51.904,1.7604,-0.025832,1.5526e-020,5.6551e-013,1.4028e-006,-0.057821,0.00086938,-5.0746e-021,1,0.18225,0.18225,-0.025,0
51.848,1.7666,-0.025496,1.3226e-020,5.8067e-013,1.4172e-006,-0.05813,0.00085579,-4.3215e-021,1,0.18245,0.18245,-0.025,0
51.791,1.7727,-0.025159,1.0925e-020,5.9583e-013,1.4316e-006,-0.058439,0.0008422,-3.5684e-021,1,0.18266,0.18266,-0.025,0
51.734,1.7789,-0.024823,8.6234e-021,6.11e-013,1.4461e-006,-0.058748,0.00082862,-2.8157e-021,1,0.18286,0.18286,-0.025,0
51.678,1.7851,-0.024486,6.3209e-021,6.2617e-013,1.4605e-006,-0.059057,0.00081504,-2.0632e-021,1,0.18306,0.18306,-0.025,0
51.621,1.7912,-0.02415,4.0173e-021,6.4135e-013,1.4749e-006,-0.059366,0.00080147,-1.3108e-021,1,0.18327,0.18327,-0.025,0
51.564,1.7974,-0.023813,1.7129e-021,6.5654e-013,1.4893e-006,-0.059675,0.0007879,-5.587e-022,1,0.18348,0.18348,-0.025,0
51.508,1.8034,-0.023466,0,7.8937e-013,1.5032e-006,-0.059975,0.00077368,0,1,0.18368,0.18368,-0.025,0
51.455,1.809,-0.023092,0,1.2625e-012,1.5154e-006,-0.060248,0.00075758,0,1,0.18388,0.18388,-0.025,0
51.401,1.8146,-0.022717,0,1.7358e-012,1.5276e-006,-0.06052,0.00074148,0,1,0.18409,0.18409,-0.025,0
51.348,1.8202,-0.022343,0,2.2093e-012,1.5398e-006,-0.060792,0.00072539,0,1,0.18429,0.18429,-0.025,0
51.294,1.8258,-0.021968,0,2.683e-012,1.552e-006,-0.061065,0.00070931,0,1,0.1845,0.1845,-0.025,0
51.241,1.8314,-0.021593,0,3.1569e-012,1.5641e-006,-0.061337,0.00069323,0,1,0.18471,0.18471,-0.025,0
51.187,1.8369,-0.021218,0,3.631e-012,1.5763e-006,-0.061609,0.00067715,0,1,0.18491,0.18491,-0.025,0
51.134,1.8425,-0.020842,0,4.1053e-012,1.5885e-006,-0.061881,0.00066108,0,1,0.18511,0.18511,-0.025,0
51.08,1.8481,-0.020467,0,4.5798e-012,1.6007e-006,-0.062153,0.00064501,0,1,0.18532,0.18532,-0.025,0
51.027,1.8537,-0.020091,0,5.0544e-012,1.6129e-006,-0.062425,0.00062895,0,1,0.18553,0.18553,-0.025,0
50.976,1.8589,-0.01971,-1.4315e-021,5.822e-012,1.6234e-006,-0.062668,0.00061338,4.8852e-022,1,0.18573,0.18573,-0.025,0
50.926,1.8638,-0.019328,-3.4338e-021,6.7065e-012,1.6333e-006,-0.0629,0.00059801,1.1714e-021,1,0.18594,0.18594,-0.025,0
50.877,1.8688,-0.018945,-5.4367e-021,7.5912e-012,1.6432e-006,-0.063131,0.00058265,1.854e-021,1,0.18614,0.18614,-0.025,0
